名次,職業,角色名稱,討伐完成時間,記錄更新時間,結算日期,週次
26位,弓箭手,霜??,01:04.10,2019.11.08 00:18:20,2019.11.10,第四週
26位,乾坤士,妍心,01:18.30,2019.11.10 01:25:49,2019.11.10,第四週
27位,劍士,艾蕾歐諾拉維爾塔利亞,00:17.50,2019.11.08 11:58:54,2019.11.10,第四週
27位,召喚師,小甜餅ouo,00:34.80,2019.11.09 21:52:07,2019.11.10,第四週
27位,拳士,尹莿俐?,00:35.10,2019.11.06 15:18:00,2019.11.10,第四週
27位,鬥士,小?囡囡,00:39.90,2019.11.09 21:20:39,2019.11.10,第四週
27位,咒術師,月?,00:40.40,2019.11.07 21:29:29,2019.11.10,第四週
27位,燐劍士,東京有點熱?,00:44.20,2019.11.09 16:17:09,2019.11.10,第四週
27位,氣功士,Shary?,00:47.10,2019.11.08 08:45:29,2019.11.10,第四週
27位,力士,魔羯渣男?,00:48.90,2019.11.09 16:21:44,2019.11.10,第四週
27位,槍擊士,李羽,00:54.50,2019.11.09 11:31:14,2019.11.10,第四週
27位,刺客,櫻雪魅影,01:02.90,2019.11.08 20:10:12,2019.11.10,第四週
27位,弓箭手,砂糖?,01:04.70,2019.11.08 22:03:47,2019.11.10,第四週
27位,乾坤士,激?白毛,01:23.20,2019.11.07 19:47:19,2019.11.10,第四週
28位,劍士,狪狪,00:17.60,2019.11.08 12:38:47,2019.11.10,第四週
28位,召喚師,城堡,00:34.90,2019.11.06 20:09:01,2019.11.10,第四週
28位,拳士,慕蓉鳳翔,00:35.90,2019.11.09 12:44:42,2019.11.10,第四週
28位,鬥士,小風雷?,00:40.30,2019.11.06 21:43:13,2019.11.10,第四週
28位,咒術師,喬子先生,00:42.90,2019.11.08 02:37:59,2019.11.10,第四週
28位,燐劍士,地球是我捏圓滴,00:44.80,2019.11.09 00:55:08,2019.11.10,第四週
28位,氣功士,寒暑六訣翠蘿寒,00:47.30,2019.11.07 21:20:04,2019.11.10,第四週
28位,力士,希格德利法,00:49.20,2019.11.08 07:28:25,2019.11.10,第四週
28位,槍擊士,蒂蒂?,00:54.70,2019.11.07 16:23:00,2019.11.10,第四週
28位,刺客,?水水布蕾?,01:03.40,2019.11.09 16:42:53,2019.11.10,第四週
28位,弓箭手,3Q戰神,01:05.0,2019.11.08 21:51:27,2019.11.10,第四週
28位,乾坤士,傲嬌雨,01:23.90,2019.11.06 12:44:00,2019.11.10,第四週
29位,劍士,巨乳人妻?,00:17.60,2019.11.08 21:40:44,2019.11.10,第四週
29位,召喚師,財財儿,00:35.30,2019.11.08 10:39:17,2019.11.10,第四週
29位,拳士,ChaosDemon,00:36.30,2019.11.09 12:29:46,2019.11.10,第四週
29位,咒術師,司空青崳,00:43.0,2019.11.08 19:40:23,2019.11.10,第四週
29位,鬥士,炙燒牛小排丼飯,00:43.90,2019.11.08 21:58:18,2019.11.10,第四週
29位,燐劍士,別彈我耳朵,00:46.60,2019.11.09 21:36:08,2019.11.10,第四週
29位,氣功士,沂妡,00:47.30,2019.11.08 22:19:40,2019.11.10,第四週
29位,力士,JASON,00:50.30,2019.11.06 18:03:37,2019.11.10,第四週
29位,槍擊士,汐渃芷,00:55.80,2019.11.06 17:41:33,2019.11.10,第四週
29位,刺客,ShenFan,01:05.20,2019.11.08 21:48:20,2019.11.10,第四週
29位,弓箭手,好了別再射啦,01:06.50,2019.11.09 08:15:59,2019.11.10,第四週
29位,乾坤士,珺澄,01:27.0,2019.11.07 23:55:06,2019.11.10,第四週
30位,劍士,劍刺無雙,00:18.20,2019.11.10 01:11:54,2019.11.10,第四週
30位,召喚師,西西里亞,00:36.50,2019.11.09 11:16:18,2019.11.10,第四週
30位,拳士,看旁邊,00:36.70,2019.11.08 00:50:19,2019.11.10,第四週
30位,鬥士,YilanDora,00:44.10,2019.11.07 23:56:09,2019.11.10,第四週
30位,咒術師,伝野?,00:44.20,2019.11.07 21:12:23,2019.11.10,第四週
30位,燐劍士,弒月舞翼,00:46.80,2019.11.07 00:34:31,2019.11.10,第四週
30位,氣功士,露希薇雅,00:47.40,2019.11.07 03:16:06,2019.11.10,第四週
30位,力士,只愛北鼻,00:50.80,2019.11.09 10:32:00,2019.11.10,第四週
30位,槍擊士,Estarona,01:00.20,2019.11.08 16:54:54,2019.11.10,第四週
30位,刺客,皮在癢,01:05.80,2019.11.09 17:58:55,2019.11.10,第四週
30位,弓箭手,?情,01:06.80,2019.11.09 08:36:49,2019.11.10,第四週
30位,乾坤士,秋羽斐心,01:27.60,2019.11.06 20:44:11,2019.11.10,第四週
31位,劍士,璃羽紗,00:18.70,2019.11.07 02:30:16,2019.11.10,第四週
31位,拳士,蘿莉?D?香吉士,00:37.10,2019.11.07 13:50:11,2019.11.10,第四週
31位,召喚師,?熾,00:38.40,2019.11.07 21:12:07,2019.11.10,第四週
31位,鬥士,??小?,00:44.10,2019.11.08 16:35:41,2019.11.10,第四週
31位,咒術師,Kui奎o,00:44.70,2019.11.09 00:45:48,2019.11.10,第四週
31位,燐劍士,易子星,00:47.20,2019.11.09 17:57:08,2019.11.10,第四週
31位,氣功士,o仙伯o,00:47.90,2019.11.07 17:57:09,2019.11.10,第四週
31位,力士,沒過耶,00:52.10,2019.11.07 01:12:38,2019.11.10,第四週
31位,槍擊士,女乃奚隹,01:02.50,2019.11.08 12:58:25,2019.11.10,第四週
31位,弓箭手,風殛?星殞,01:07.60,2019.11.08 13:37:27,2019.11.10,第四週
31位,刺客,星辰幽幻z,01:08.10,2019.11.08 04:46:54,2019.11.10,第四週
31位,乾坤士,X回憶不在X,01:30.80,2019.11.09 17:12:36,2019.11.10,第四週
32位,劍士,沐恩?,00:19.70,2019.11.07 18:22:49,2019.11.10,第四週
32位,召喚師,軒轅夜霜,00:38.70,2019.11.09 21:23:28,2019.11.10,第四週
32位,拳士,皇小悠,00:39.70,2019.11.09 00:55:40,2019.11.10,第四週
32位,鬥士,安排?,00:44.70,2019.11.06 18:25:58,2019.11.10,第四週
32位,咒術師,KeAi咘o,00:44.80,2019.11.08 22:48:45,2019.11.10,第四週
32位,燐劍士,咬糖糖?,00:47.90,2019.11.06 21:24:04,2019.11.10,第四週
32位,氣功士,天璇?,00:48.20,2019.11.09 04:03:08,2019.11.10,第四週
32位,力士,娜寶,00:53.0,2019.11.06 21:12:12,2019.11.10,第四週
32位,槍擊士,無愛0o,01:03.30,2019.11.06 18:34:08,2019.11.10,第四週
32位,弓箭手,粉色小公舉大囧哥,01:08.60,2019.11.07 23:28:29,2019.11.10,第四週
32位,刺客,千夜九狐,01:09.30,2019.11.07 13:20:24,2019.11.10,第四週
32位,乾坤士,SimpleSongs,01:31.80,2019.11.07 06:07:38,2019.11.10,第四週
33位,劍士,月光下沉睡,00:20.60,2019.11.07 16:48:18,2019.11.10,第四週
33位,召喚師,Shuboo,00:39.50,2019.11.07 00:40:14,2019.11.10,第四週
33位,拳士,百草糖,00:39.80,2019.11.07 16:16:16,2019.11.10,第四週
33位,咒術師,踢耳咻咻,00:45.0,2019.11.08 19:20:36,2019.11.10,第四週
33位,鬥士,希琅,00:48.50,2019.11.06 16:42:18,2019.11.10,第四週
33位,燐劍士,玥惶,00:49.10,2019.11.09 21:23:17,2019.11.10,第四週
33位,氣功士,Drakevil,00:49.90,2019.11.09 15:54:26,2019.11.10,第四週
33位,力士,再平凡?龍依舊限量版,00:54.90,2019.11.06 19:09:13,2019.11.10,第四週
33位,槍擊士,冪貓貓,01:04.0,2019.11.07 00:38:28,2019.11.10,第四週
33位,弓箭手,朕?射妮無罪,01:09.10,2019.11.09 10:01:26,2019.11.10,第四週
33位,刺客,吶吶,01:11.40,2019.11.08 00:59:22,2019.11.10,第四週
33位,乾坤士,人偶姐姐,01:34.30,2019.11.09 14:00:31,2019.11.10,第四週
34位,劍士,0660,00:21.20,2019.11.08 19:06:19,2019.11.10,第四週
34位,拳士,妃?亞,00:40.0,2019.11.09 17:51:32,2019.11.10,第四週
34位,召喚師,萌其D魯夫,00:40.50,2019.11.10 02:44:42,2019.11.10,第四週
34位,咒術師,阿雪QuQ,00:45.30,2019.11.09 16:34:23,2019.11.10,第四週
34位,鬥士,荔枝蜂蜜,00:48.60,2019.11.09 00:02:09,2019.11.10,第四週
34位,燐劍士,拿聖經砸佛陀,00:49.90,2019.11.06 12:10:48,2019.11.10,第四週
34位,氣功士,o桔瑀琋o,00:50.30,2019.11.06 14:19:24,2019.11.10,第四週
34位,力士,RockRose,00:56.80,2019.11.07 15:56:45,2019.11.10,第四週
34位,槍擊士,巫北帕,01:04.0,2019.11.08 01:08:13,2019.11.10,第四週
34位,弓箭手,谷小草,01:09.20,2019.11.09 06:44:32,2019.11.10,第四週
34位,刺客,凋羽,01:11.50,2019.11.09 14:05:02,2019.11.10,第四週
34位,乾坤士,包包丸子頭,01:35.80,2019.11.08 20:58:47,2019.11.10,第四週
35位,劍士,誰?,00:22.10,2019.11.10 05:36:56,2019.11.10,第四週
35位,拳士,洛無境,00:40.30,2019.11.08 15:02:00,2019.11.10,第四週
35位,召喚師,Bubbles?泡泡,00:41.20,2019.11.07 00:32:34,2019.11.10,第四週
35位,咒術師,淺伊芯,00:45.70,2019.11.07 21:31:10,2019.11.10,第四週
35位,鬥士,?紜纋?,00:48.60,2019.11.10 00:04:36,2019.11.10,第四週
35位,氣功士,洪爺?,00:50.40,2019.11.08 19:09:39,2019.11.10,第四週
35位,燐劍士,雪舞明月夜,00:51.0,2019.11.09 04:24:11,2019.11.10,第四週
35位,力士,來挑戰我吧靈長類,00:58.0,2019.11.06 20:42:10,2019.11.10,第四週
35位,槍擊士,珂珂芯,01:05.50,2019.11.09 23:32:01,2019.11.10,第四週
35位,刺客,孤虎,01:12.0,2019.11.07 18:58:51,2019.11.10,第四週
35位,弓箭手,弓神喵OuO,01:12.30,2019.11.09 19:01:55,2019.11.10,第四週
35位,乾坤士,X愛已不再X,01:37.20,2019.11.07 11:53:44,2019.11.10,第四週
36位,劍士,糖芯語兒,00:22.80,2019.11.07 02:08:32,2019.11.10,第四週
36位,拳士,?小肥瓜,00:40.60,2019.11.06 23:23:03,2019.11.10,第四週
36位,召喚師,水語痕,00:41.50,2019.11.08 17:56:18,2019.11.10,第四週
36位,咒術師,稻荷?,00:46.0,2019.11.06 15:39:08,2019.11.10,第四週
36位,鬥士,南宮問情,00:49.20,2019.11.09 21:20:53,2019.11.10,第四週
36位,氣功士,狐喵喵,00:51.0,2019.11.07 13:15:35,2019.11.10,第四週
36位,燐劍士,小白?,00:51.60,2019.11.08 22:03:19,2019.11.10,第四週
36位,力士,洗碗哥,00:59.40,2019.11.07 23:34:30,2019.11.10,第四週
36位,槍擊士,Ashura翎羽,01:05.60,2019.11.07 00:37:13,2019.11.10,第四週
36位,刺客,六錵?,01:12.90,2019.11.09 15:52:28,2019.11.10,第四週
36位,弓箭手,越來越凌,01:13.10,2019.11.07 19:24:08,2019.11.10,第四週
36位,乾坤士,牛奶雪糕,01:41.10,2019.11.06 11:35:51,2019.11.10,第四週
37位,劍士,萌小桃,00:23.50,2019.11.07 21:52:50,2019.11.10,第四週
37位,拳士,人生回首一場空,00:41.40,2019.11.07 21:35:07,2019.11.10,第四週
37位,召喚師,肥?兔仔,00:43.50,2019.11.06 21:00:28,2019.11.10,第四週
37位,咒術師,臻惟,00:47.0,2019.11.06 22:00:34,2019.11.10,第四週
37位,鬥士,瑞穗倚門掀奶,00:49.70,2019.11.09 16:38:17,2019.11.10,第四週
37位,氣功士,Destiny運命,00:51.60,2019.11.06 12:59:10,2019.11.10,第四週
37位,燐劍士,小狂妄?,00:51.70,2019.11.07 22:01:45,2019.11.10,第四週
37位,力士,舞潔,01:00.30,2019.11.06 22:14:54,2019.11.10,第四週
37位,槍擊士,初心?,01:05.80,2019.11.06 20:51:50,2019.11.10,第四週
37位,刺客,新手惹人愛,01:13.60,2019.11.07 18:38:21,2019.11.10,第四週
37位,弓箭手,艾蘭里亞?風行者,01:15.10,2019.11.08 07:49:36,2019.11.10,第四週
37位,乾坤士,任涼風,01:42.0,2019.11.06 13:32:29,2019.11.10,第四週
38位,劍士,薰薰子,00:24.20,2019.11.06 16:33:00,2019.11.10,第四週
38位,拳士,Rucy,00:43.60,2019.11.07 00:31:40,2019.11.10,第四週
38位,召喚師,依蝶兒,00:45.0,2019.11.06 18:56:34,2019.11.10,第四週
38位,咒術師,丸來哩底加,00:47.20,2019.11.06 19:58:31,2019.11.10,第四週
38位,鬥士,御冷彌迦,00:50.30,2019.11.08 21:35:05,2019.11.10,第四週
38位,燐劍士,冰之璇舞,00:52.20,2019.11.09 15:47:17,2019.11.10,第四週
38位,氣功士,澐綰紗?,00:52.60,2019.11.07 14:23:16,2019.11.10,第四週
38位,力士,喵陶陶,01:00.50,2019.11.09 19:35:55,2019.11.10,第四週
38位,槍擊士,火玄石包的名子,01:05.80,2019.11.08 13:57:00,2019.11.10,第四週
38位,刺客,?狄,01:13.80,2019.11.06 22:13:15,2019.11.10,第四週
38位,弓箭手,馬小歐,01:15.20,2019.11.09 09:49:29,2019.11.10,第四週
38位,乾坤士,懿雪芊,01:43.30,2019.11.06 22:46:16,2019.11.10,第四週
39位,劍士,蔥燒牛肉滅,00:24.40,2019.11.09 19:08:09,2019.11.10,第四週
39位,拳士,末敵,00:44.0,2019.11.06 13:19:11,2019.11.10,第四週
39位,召喚師,evach,00:45.0,2019.11.09 23:03:34,2019.11.10,第四週
39位,咒術師,楓非,00:48.70,2019.11.09 11:46:46,2019.11.10,第四週
39位,鬥士,噬?,00:51.10,2019.11.08 22:08:15,2019.11.10,第四週
39位,燐劍士,嘯嘯,00:53.60,2019.11.08 21:18:16,2019.11.10,第四週
39位,氣功士,紅魔族惠惠,00:54.20,2019.11.09 20:24:48,2019.11.10,第四週
39位,力士,玄璃星君,01:01.0,2019.11.10 03:43:10,2019.11.10,第四週
39位,槍擊士,我愛阿樂,01:06.0,2019.11.06 16:45:41,2019.11.10,第四週
39位,刺客,薯小悠?,01:15.20,2019.11.09 14:56:16,2019.11.10,第四週
39位,弓箭手,RubyTears,01:16.0,2019.11.09 23:42:13,2019.11.10,第四週
39位,乾坤士,?玴?,01:43.80,2019.11.06 22:04:59,2019.11.10,第四週
40位,劍士,Aine蕾,00:27.40,2019.11.09 15:24:25,2019.11.10,第四週
40位,拳士,狼王V?欲,00:45.30,2019.11.06 13:41:21,2019.11.10,第四週
40位,召喚師,Ann枒,00:45.30,2019.11.09 05:11:33,2019.11.10,第四週
40位,咒術師,光術,00:49.60,2019.11.09 04:52:39,2019.11.10,第四週
40位,鬥士,王?,00:51.30,2019.11.10 02:43:35,2019.11.10,第四週
40位,燐劍士,妳的名子?,00:54.10,2019.11.07 23:39:47,2019.11.10,第四週
40位,氣功士,櫻花喵雪,00:55.60,2019.11.07 20:56:00,2019.11.10,第四週
40位,力士,暖子,01:01.50,2019.11.06 19:22:38,2019.11.10,第四週
40位,槍擊士,我妻善逸?,01:06.90,2019.11.08 13:18:01,2019.11.10,第四週
40位,刺客,柳生影羽,01:15.50,2019.11.09 21:35:15,2019.11.10,第四週
40位,弓箭手,翎羽盡絕弓無色,01:17.0,2019.11.06 19:12:16,2019.11.10,第四週
40位,乾坤士,上官?母湯,01:44.70,2019.11.09 15:27:43,2019.11.10,第四週
41位,劍士,毅天,00:27.90,2019.11.08 23:46:34,2019.11.10,第四週
41位,召喚師,尹子綾,00:45.60,2019.11.09 10:55:33,2019.11.10,第四週
41位,拳士,尼古拉維奇,00:45.80,2019.11.08 01:24:21,2019.11.10,第四週
41位,咒術師,此岸花未開,00:50.40,2019.11.08 22:16:21,2019.11.10,第四週
41位,鬥士,思內遊,00:51.50,2019.11.07 10:55:39,2019.11.10,第四週
41位,燐劍士,貓耳小蘿莉,00:54.30,2019.11.08 19:22:48,2019.11.10,第四週
41位,氣功士,DeEpSeA?TF,00:57.0,2019.11.07 19:40:03,2019.11.10,第四週
41位,力士,松茸?,01:01.80,2019.11.09 21:21:31,2019.11.10,第四週
41位,槍擊士,開心?,01:06.90,2019.11.09 11:50:53,2019.11.10,第四週
41位,弓箭手,嫻泱,01:17.20,2019.11.08 14:42:39,2019.11.10,第四週
41位,刺客,Oh一FAT,01:17.30,2019.11.08 19:57:06,2019.11.10,第四週
41位,乾坤士,夜下赤瞳,01:44.80,2019.11.07 20:12:28,2019.11.10,第四週
42位,劍士,枷栯,00:29.10,2019.11.06 16:03:17,2019.11.10,第四週
42位,拳士,歐爸?,00:46.10,2019.11.08 20:36:59,2019.11.10,第四週
42位,召喚師,墨夜香,00:46.20,2019.11.09 11:49:02,2019.11.10,第四週
42位,鬥士,騷比里亞,00:51.50,2019.11.09 11:02:32,2019.11.10,第四週
42位,咒術師,戀上你的乖,00:52.10,2019.11.09 20:46:04,2019.11.10,第四週
42位,燐劍士,櫻o羽淚,00:54.80,2019.11.09 10:49:50,2019.11.10,第四週
42位,氣功士,琰花?,00:57.70,2019.11.06 21:56:50,2019.11.10,第四週
42位,力士,吳剛,01:03.60,2019.11.08 13:45:38,2019.11.10,第四週
42位,槍擊士,漱?,01:07.60,2019.11.06 13:14:30,2019.11.10,第四週
42位,刺客,夢之碎片,01:18.30,2019.11.08 10:49:09,2019.11.10,第四週
42位,弓箭手,芹澤蕾拉?,01:18.30,2019.11.08 20:14:51,2019.11.10,第四週
42位,乾坤士,貪啃奇吃你妹,01:44.80,2019.11.08 23:06:14,2019.11.10,第四週
43位,劍士,你是不是有病R,00:29.30,2019.11.07 12:15:32,2019.11.10,第四週
43位,召喚師,雪見?,00:46.70,2019.11.06 23:18:59,2019.11.10,第四週
43位,拳士,小Ding,00:48.20,2019.11.06 20:02:13,2019.11.10,第四週
43位,咒術師,芙梓,00:52.70,2019.11.09 15:58:00,2019.11.10,第四週
43位,鬥士,hungyu,00:53.60,2019.11.06 18:44:23,2019.11.10,第四週
43位,燐劍士,?梟,00:55.20,2019.11.07 23:26:35,2019.11.10,第四週
43位,氣功士,蜂蜜草莓冰淇淋,00:58.10,2019.11.07 01:39:30,2019.11.10,第四週
43位,力士,型人,01:04.20,2019.11.07 19:44:33,2019.11.10,第四週
43位,槍擊士,雪燕冰,01:08.20,2019.11.09 02:27:36,2019.11.10,第四週
43位,刺客,北宮雪兒,01:18.30,2019.11.08 13:22:42,2019.11.10,第四週
43位,弓箭手,社會小青年,01:18.40,2019.11.08 16:14:39,2019.11.10,第四週
43位,乾坤士,三分長相七分妝,01:47.40,2019.11.09 15:11:58,2019.11.10,第四週
44位,劍士,曉澄,00:29.40,2019.11.08 21:32:44,2019.11.10,第四週
44位,召喚師,小姐姐?,00:47.20,2019.11.07 00:44:59,2019.11.10,第四週
44位,拳士,好冷哦?,00:48.40,2019.11.10 03:14:52,2019.11.10,第四週
44位,咒術師,小丹?,00:52.80,2019.11.09 14:12:19,2019.11.10,第四週
44位,鬥士,我只是個計程車司機,00:53.60,2019.11.10 04:59:00,2019.11.10,第四週
44位,燐劍士,吉姆伯格與貓使者,00:55.40,2019.11.07 21:15:42,2019.11.10,第四週
44位,氣功士,?晶晶,00:58.70,2019.11.09 18:30:34,2019.11.10,第四週
44位,力士,艷小妞,01:06.10,2019.11.07 13:30:47,2019.11.10,第四週
44位,槍擊士,紅豆抹茶冰淇淋可麗餅,01:08.30,2019.11.06 13:27:52,2019.11.10,第四週
44位,弓箭手,?赤熱,01:18.50,2019.11.09 02:48:30,2019.11.10,第四週
44位,刺客,?式?,01:19.70,2019.11.06 12:50:43,2019.11.10,第四週
44位,乾坤士,L?Arc,01:47.80,2019.11.09 03:42:12,2019.11.10,第四週
45位,劍士,會嬉會鬧的俏皮小女孩,00:29.50,2019.11.07 11:12:37,2019.11.10,第四週
45位,召喚師,小神官,00:47.30,2019.11.09 13:20:26,2019.11.10,第四週
45位,拳士,豆泥,00:49.30,2019.11.09 23:40:23,2019.11.10,第四週
45位,咒術師,蕾小凌o,00:52.90,2019.11.08 19:09:37,2019.11.10,第四週
45位,鬥士,司幽o,00:55.20,2019.11.06 22:21:24,2019.11.10,第四週
45位,燐劍士,右門左衛門,00:55.60,2019.11.07 00:35:38,2019.11.10,第四週
45位,氣功士,友倫嚕嚕,00:59.80,2019.11.08 23:46:00,2019.11.10,第四週
45位,力士,薩米爾,01:06.10,2019.11.09 07:09:26,2019.11.10,第四週
45位,槍擊士,冥玄穎,01:11.30,2019.11.09 20:26:38,2019.11.10,第四週
45位,刺客,HyberLation,01:20.70,2019.11.09 22:36:09,2019.11.10,第四週
45位,弓箭手,琦玲瑆,01:21.60,2019.11.06 20:02:40,2019.11.10,第四週
45位,乾坤士,向宇宙下訂單逼逼,01:48.0,2019.11.06 16:00:33,2019.11.10,第四週
46位,劍士,殺殺,00:29.90,2019.11.08 16:26:20,2019.11.10,第四週
46位,召喚師,暗火舞,00:47.40,2019.11.08 06:58:41,2019.11.10,第四週
46位,拳士,枕頭山掌門人,00:50.20,2019.11.08 21:30:48,2019.11.10,第四週
46位,咒術師,悅?,00:53.0,2019.11.07 12:45:40,2019.11.10,第四週
46位,鬥士,Mask?橘貓貓,00:55.20,2019.11.07 14:13:24,2019.11.10,第四週
46位,燐劍士,Emilyisis,00:56.0,2019.11.07 01:09:48,2019.11.10,第四週
46位,氣功士,韓墨,01:02.10,2019.11.09 18:49:16,2019.11.10,第四週
46位,力士,白鬍子海賊,01:06.50,2019.11.09 23:42:13,2019.11.10,第四週
46位,槍擊士,蘇茯,01:11.80,2019.11.07 23:52:49,2019.11.10,第四週
46位,刺客,絕世之色,01:20.80,2019.11.06 21:36:00,2019.11.10,第四週
46位,弓箭手,江湖人稱?賭怪,01:22.40,2019.11.09 01:05:22,2019.11.10,第四週
46位,乾坤士,涼偑,01:48.80,2019.11.08 18:58:37,2019.11.10,第四週
47位,劍士,酥維儂,00:30.40,2019.11.06 20:29:21,2019.11.10,第四週
47位,召喚師,蠻妞兒,00:47.50,2019.11.08 23:06:19,2019.11.10,第四週
47位,拳士,紫月?嵐,00:50.60,2019.11.08 15:55:07,2019.11.10,第四週
47位,咒術師,?藍,00:53.20,2019.11.07 00:56:54,2019.11.10,第四週
47位,鬥士,飄洋?過海,00:55.20,2019.11.09 17:35:04,2019.11.10,第四週
47位,燐劍士,日川和,00:56.0,2019.11.08 01:22:45,2019.11.10,第四週
47位,氣功士,哇靠操我的菜,01:03.10,2019.11.07 12:45:57,2019.11.10,第四週
47位,力士,抱厲鬼,01:07.10,2019.11.07 22:35:08,2019.11.10,第四週
47位,槍擊士,金雞BY,01:12.30,2019.11.07 08:06:43,2019.11.10,第四週
47位,刺客,武老爹,01:22.10,2019.11.07 20:09:44,2019.11.10,第四週
47位,弓箭手,鰉影鷲魂,01:23.0,2019.11.06 19:31:14,2019.11.10,第四週
47位,乾坤士,醉無瑕,01:49.50,2019.11.07 18:24:19,2019.11.10,第四週
48位,劍士,檸檬酸酸,00:30.40,2019.11.09 10:49:48,2019.11.10,第四週
48位,召喚師,Shadow?微光,00:47.50,2019.11.09 18:52:56,2019.11.10,第四週
48位,拳士,Elena,00:50.80,2019.11.08 19:37:24,2019.11.10,第四週
48位,咒術師,公孫玥櫻,00:53.50,2019.11.09 17:40:28,2019.11.10,第四週
48位,鬥士,?樊花,00:55.60,2019.11.06 15:33:57,2019.11.10,第四週
48位,燐劍士,公主道六獵人,00:56.60,2019.11.06 19:44:07,2019.11.10,第四週
48位,氣功士,神奇的雞蛋,01:03.20,2019.11.07 16:49:31,2019.11.10,第四週
48位,力士,何境風聲,01:07.20,2019.11.09 18:58:18,2019.11.10,第四週
48位,槍擊士,Berrypewpew,01:12.60,2019.11.06 21:24:25,2019.11.10,第四週
48位,刺客,浪子國際,01:22.30,2019.11.09 00:55:21,2019.11.10,第四週
48位,弓箭手,果糖UwU,01:25.40,2019.11.06 20:16:31,2019.11.10,第四週
48位,乾坤士,出發吧,01:49.80,2019.11.06 16:37:30,2019.11.10,第四週
49位,劍士,?小肥酥,00:31.0,2019.11.07 23:23:49,2019.11.10,第四週
49位,召喚師,悠璃?,00:48.50,2019.11.06 12:50:34,2019.11.10,第四週
49位,拳士,是否唯一,00:50.90,2019.11.06 21:19:51,2019.11.10,第四週
49位,咒術師,楓晴夜,00:54.10,2019.11.06 18:54:36,2019.11.10,第四週
49位,鬥士,老闆?,00:56.30,2019.11.08 02:53:49,2019.11.10,第四週
49位,燐劍士,Altair?浩世,00:57.90,2019.11.07 21:59:34,2019.11.10,第四週
49位,氣功士,?雪雪布蕾?,01:04.20,2019.11.08 17:46:53,2019.11.10,第四週
49位,力士,NEET姬,01:09.90,2019.11.07 03:13:02,2019.11.10,第四週
49位,槍擊士,好馬?不吃窩邊草,01:12.70,2019.11.08 13:20:06,2019.11.10,第四週
49位,刺客,甦蒔,01:23.10,2019.11.07 23:40:27,2019.11.10,第四週
49位,弓箭手,滅蚊姬,01:28.10,2019.11.07 11:30:35,2019.11.10,第四週
49位,乾坤士,乂乂震動魔法棒乂乂,01:50.20,2019.11.06 16:17:48,2019.11.10,第四週
50位,劍士,o0絕世佳人0o,00:31.0,2019.11.07 23:25:21,2019.11.10,第四週
50位,召喚師,甜小芙,00:48.50,2019.11.10 00:15:58,2019.11.10,第四週
50位,拳士,漂洋過海來看妳,00:51.20,2019.11.06 14:39:56,2019.11.10,第四週
50位,咒術師,0少囉嗦0,00:54.40,2019.11.07 12:49:36,2019.11.10,第四週
50位,鬥士,貪吃小福尼,00:57.60,2019.11.09 21:51:08,2019.11.10,第四週
50位,燐劍士,鏡之水底,00:58.0,2019.11.08 19:00:46,2019.11.10,第四週
50位,氣功士,聶小青,01:04.80,2019.11.09 12:51:52,2019.11.10,第四週
50位,力士,Winter東東,01:09.90,2019.11.09 10:36:47,2019.11.10,第四週
50位,槍擊士,平淡是真?寧靜是福,01:12.80,2019.11.07 21:36:21,2019.11.10,第四週
50位,刺客,真暗神影,01:23.10,2019.11.09 19:33:41,2019.11.10,第四週
50位,弓箭手,無雙一箭,01:28.40,2019.11.08 18:31:57,2019.11.10,第四週
50位,乾坤士,月星移,01:52.0,2019.11.08 18:12:43,2019.11.10,第四週
51位,劍士,宵時雨,00:31.50,2019.11.08 22:28:46,2019.11.10,第四週
51位,召喚師,Courageous,00:48.60,2019.11.06 23:39:30,2019.11.10,第四週
51位,拳士,一拳定江山,00:51.60,2019.11.10 00:07:07,2019.11.10,第四週
51位,咒術師,Hot綠茶,00:55.70,2019.11.09 10:01:01,2019.11.10,第四週
51位,鬥士,瑄兒o,00:57.70,2019.11.06 17:48:14,2019.11.10,第四週
51位,燐劍士,葉色真美,00:58.10,2019.11.09 14:24:09,2019.11.10,第四週
51位,氣功士,牛奶妹妹,01:05.50,2019.11.08 00:41:16,2019.11.10,第四週
51位,力士,戮默,01:10.70,2019.11.09 01:19:11,2019.11.10,第四週
51位,槍擊士,檜木棒,01:13.80,2019.11.07 20:18:34,2019.11.10,第四週
51位,刺客,狄雨,01:23.30,2019.11.07 00:14:58,2019.11.10,第四週
51位,弓箭手,覺筱赫,01:29.60,2019.11.06 12:18:23,2019.11.10,第四週
51位,乾坤士,NifPriskilla,01:54.50,2019.11.09 04:49:23,2019.11.10,第四週
52位,劍士,?妶,00:31.70,2019.11.10 01:29:21,2019.11.10,第四週
52位,召喚師,九狐狸,00:49.0,2019.11.07 19:16:24,2019.11.10,第四週
52位,拳士,Purple青,00:52.20,2019.11.08 07:08:16,2019.11.10,第四週
52位,咒術師,星沁沁娃,00:55.90,2019.11.07 23:01:57,2019.11.10,第四週
52位,鬥士,小哥哥?,00:58.20,2019.11.10 00:34:41,2019.11.10,第四週
52位,燐劍士,唷齁?,00:58.30,2019.11.09 13:56:50,2019.11.10,第四週
52位,氣功士,Magic小短腿,01:06.10,2019.11.06 18:19:14,2019.11.10,第四週
