名次,職業,角色名稱,討伐完成時間,記錄更新時間,結算日期,週次
89位,力士,季嶽,02:30.40,2019.11.06 21:43:28,2019.11.08,第四週
89位,槍擊士,?月月,02:35.60,2019.11.06 21:02:24,2019.11.08,第四週
89位,弓箭手,有妳?安心,02:57.40,2019.11.08 03:48:47,2019.11.08,第四週
90位,劍士,皮卡兵,00:53.40,2019.11.06 21:22:56,2019.11.08,第四週
90位,召喚師,abiau,01:16.90,2019.11.07 03:22:27,2019.11.08,第四週
90位,拳士,艾雅蒂娜,01:18.40,2019.11.06 18:51:40,2019.11.08,第四週
90位,鬥士,願無時光可回首,01:25.60,2019.11.07 20:40:41,2019.11.08,第四週
90位,咒術師,伊祁凜,01:34.40,2019.11.06 23:04:37,2019.11.08,第四週
90位,氣功士,佐久夜姬,01:42.70,2019.11.07 07:07:53,2019.11.08,第四週
90位,燐劍士,哈達喵OuO,01:49.10,2019.11.06 21:00:40,2019.11.08,第四週
90位,力士,?憨憨i,02:31.10,2019.11.07 17:36:50,2019.11.08,第四週
90位,槍擊士,瀚葆葆,02:35.70,2019.11.07 22:03:56,2019.11.08,第四週
90位,弓箭手,穗歆?,02:58.20,2019.11.07 22:41:01,2019.11.08,第四週
91位,劍士,血月羅煞,00:54.20,2019.11.06 23:42:13,2019.11.08,第四週
91位,召喚師,多多QQ綠,01:17.40,2019.11.06 16:38:40,2019.11.08,第四週
91位,拳士,金卡法,01:18.40,2019.11.06 18:59:37,2019.11.08,第四週
91位,鬥士,夜晨霄,01:25.80,2019.11.07 19:57:54,2019.11.08,第四週
91位,咒術師,夜夜風華,01:34.40,2019.11.07 17:14:11,2019.11.08,第四週
91位,氣功士,?瑪納霏,01:43.90,2019.11.08 01:01:47,2019.11.08,第四週
91位,燐劍士,醬油黨員,01:50.0,2019.11.06 12:00:41,2019.11.08,第四週
91位,力士,花武,02:32.0,2019.11.06 23:13:51,2019.11.08,第四週
91位,槍擊士,橋本薰,02:36.70,2019.11.07 13:59:38,2019.11.08,第四週
91位,弓箭手,Ashura縭,02:59.50,2019.11.07 19:29:12,2019.11.08,第四週
92位,劍士,慈孤觀音,00:54.60,2019.11.06 16:43:24,2019.11.08,第四週
92位,召喚師,傲嬌惡魔的洋娃娃?,01:18.10,2019.11.08 00:26:31,2019.11.08,第四週
92位,拳士,殺人蜂他哥,01:18.50,2019.11.07 19:42:33,2019.11.08,第四週
92位,鬥士,翔夢,01:26.60,2019.11.06 18:58:29,2019.11.08,第四週
92位,咒術師,Soul樂章,01:34.60,2019.11.06 20:13:24,2019.11.08,第四週
92位,氣功士,昭妍,01:44.40,2019.11.06 11:23:00,2019.11.08,第四週
92位,燐劍士,大門夜知,01:51.0,2019.11.07 21:01:40,2019.11.08,第四週
92位,力士,?落似桑,02:32.20,2019.11.06 18:40:38,2019.11.08,第四週
92位,槍擊士,雙槍咻?咻,02:38.30,2019.11.06 18:43:47,2019.11.08,第四週
92位,弓箭手,會挽雕弓,02:59.80,2019.11.06 21:19:32,2019.11.08,第四週
93位,劍士,牛娃,00:55.60,2019.11.06 18:54:47,2019.11.08,第四週
93位,召喚師,?粉粉?,01:18.40,2019.11.08 00:40:31,2019.11.08,第四週
93位,拳士,鐮醬,01:18.80,2019.11.07 22:39:44,2019.11.08,第四週
93位,鬥士,焰琉璃,01:26.60,2019.11.07 20:52:25,2019.11.08,第四週
93位,咒術師,姳婼媮,01:34.70,2019.11.07 23:28:04,2019.11.08,第四週
93位,氣功士,花cute,01:45.70,2019.11.06 11:26:57,2019.11.08,第四週
93位,燐劍士,星野亞妮,01:53.70,2019.11.07 21:27:52,2019.11.08,第四週
93位,力士,甕燜豆腐麵,02:35.30,2019.11.06 20:19:21,2019.11.08,第四週
93位,槍擊士,我說可以就可以,02:41.10,2019.11.06 20:14:02,2019.11.08,第四週
93位,弓箭手,貢丸?,03:00.0,2019.11.07 01:22:16,2019.11.08,第四週
94位,劍士,樓下肯德基?,00:55.70,2019.11.06 13:20:55,2019.11.08,第四週
94位,召喚師,燁瑀,01:18.60,2019.11.07 19:52:23,2019.11.08,第四週
94位,拳士,花米子?,01:20.30,2019.11.06 19:46:19,2019.11.08,第四週
94位,鬥士,?拜金?,01:28.0,2019.11.07 08:56:56,2019.11.08,第四週
94位,咒術師,夜翼燚,01:35.90,2019.11.06 16:47:59,2019.11.08,第四週
94位,氣功士,墨音,01:46.10,2019.11.06 23:19:09,2019.11.08,第四週
94位,燐劍士,Altamir,01:53.80,2019.11.06 18:15:47,2019.11.08,第四週
94位,力士,迦璃,02:35.80,2019.11.07 23:53:55,2019.11.08,第四週
94位,槍擊士,超級藍藍,02:42.50,2019.11.06 23:56:41,2019.11.08,第四週
94位,弓箭手,藍莓椰果綠,03:00.0,2019.11.07 12:55:40,2019.11.08,第四週
95位,劍士,心跳QQ,00:56.40,2019.11.07 22:20:13,2019.11.08,第四週
95位,召喚師,米米米?,01:19.0,2019.11.07 00:14:16,2019.11.08,第四週
95位,拳士,雁綾,01:20.40,2019.11.06 23:38:06,2019.11.08,第四週
95位,鬥士,千姒?,01:29.0,2019.11.08 02:07:37,2019.11.08,第四週
95位,咒術師,娛樂魔術師,01:36.10,2019.11.07 07:07:53,2019.11.08,第四週
95位,氣功士,寒江孤舟,01:47.10,2019.11.06 17:58:42,2019.11.08,第四週
95位,燐劍士,?往事?可回首,01:54.20,2019.11.07 21:00:14,2019.11.08,第四週
95位,力士,青?棒棒糖,02:36.80,2019.11.06 20:19:47,2019.11.08,第四週
95位,槍擊士,夜貓?空,02:44.0,2019.11.06 15:42:36,2019.11.08,第四週
95位,弓箭手,看我射來射去,03:00.30,2019.11.07 21:30:30,2019.11.08,第四週
96位,劍士,Sh0ws,00:56.80,2019.11.08 00:57:58,2019.11.08,第四週
96位,召喚師,萌蝶蝶,01:19.70,2019.11.07 00:11:30,2019.11.08,第四週
96位,拳士,傾城一夜雪蒼茫,01:21.0,2019.11.07 12:33:14,2019.11.08,第四週
96位,鬥士,ScarletChain,01:29.80,2019.11.07 00:28:08,2019.11.08,第四週
96位,咒術師,豬伍花肉,01:36.30,2019.11.07 00:10:01,2019.11.08,第四週
96位,氣功士,SunSh1ne,01:49.0,2019.11.06 12:57:39,2019.11.08,第四週
96位,燐劍士,窗邊的豆豆,01:54.30,2019.11.07 18:27:31,2019.11.08,第四週
96位,力士,可愛小丸丸,02:36.90,2019.11.07 05:01:41,2019.11.08,第四週
96位,槍擊士,芙蓉?,02:47.20,2019.11.07 20:55:12,2019.11.08,第四週
96位,弓箭手,弓舞離弦,03:00.50,2019.11.07 16:32:41,2019.11.08,第四週
97位,劍士,寧雨蝶?,00:57.0,2019.11.07 00:42:07,2019.11.08,第四週
97位,召喚師,歡喜慈雨,01:20.20,2019.11.06 18:10:49,2019.11.08,第四週
97位,拳士,毒女毒死你,01:21.10,2019.11.07 20:50:53,2019.11.08,第四週
97位,鬥士,bolxs,01:31.80,2019.11.08 00:47:26,2019.11.08,第四週
97位,咒術師,冷漠?沁,01:36.60,2019.11.07 21:16:29,2019.11.08,第四週
97位,氣功士,羊的旨意,01:49.20,2019.11.07 03:10:53,2019.11.08,第四週
97位,燐劍士,神奇豆豆o,01:55.90,2019.11.06 20:14:06,2019.11.08,第四週
97位,力士,久花夕雨,02:38.70,2019.11.06 22:05:59,2019.11.08,第四週
97位,槍擊士,欺語,02:47.80,2019.11.06 20:44:05,2019.11.08,第四週
97位,弓箭手,焦糖巧克力慕斯,03:03.40,2019.11.07 14:51:29,2019.11.08,第四週
98位,劍士,彤御,00:57.50,2019.11.06 17:57:45,2019.11.08,第四週
98位,召喚師,朗?,01:20.20,2019.11.07 04:10:49,2019.11.08,第四週
98位,拳士,傲天君,01:22.50,2019.11.07 00:13:33,2019.11.08,第四週
98位,鬥士,井澤靜江,01:31.90,2019.11.06 13:52:53,2019.11.08,第四週
98位,咒術師,咒咩,01:37.0,2019.11.06 19:57:49,2019.11.08,第四週
98位,氣功士,Ghost?,01:49.30,2019.11.06 15:14:37,2019.11.08,第四週
98位,燐劍士,tsukiyoFM,01:56.20,2019.11.06 16:29:43,2019.11.08,第四週
98位,力士,Rebom,02:39.80,2019.11.07 21:30:45,2019.11.08,第四週
98位,槍擊士,小酥餅,02:48.60,2019.11.07 14:04:42,2019.11.08,第四週
98位,弓箭手,嘿VaNa呼娜娜,03:04.20,2019.11.07 02:17:46,2019.11.08,第四週
99位,劍士,夢拆心事?,00:57.80,2019.11.06 13:09:31,2019.11.08,第四週
99位,召喚師,嘉琳雀,01:20.40,2019.11.07 09:47:31,2019.11.08,第四週
99位,拳士,貧血拳士,01:22.70,2019.11.07 20:50:20,2019.11.08,第四週
99位,鬥士,草莓教主,01:32.20,2019.11.06 13:27:13,2019.11.08,第四週
99位,咒術師,聖耀曙光,01:38.60,2019.11.07 17:36:11,2019.11.08,第四週
99位,氣功士,馨葳,01:49.80,2019.11.08 03:35:46,2019.11.08,第四週
99位,燐劍士,圻樂,01:57.0,2019.11.06 23:28:12,2019.11.08,第四週
99位,力士,宮崎莉,02:41.60,2019.11.07 19:22:27,2019.11.08,第四週
99位,槍擊士,瑟妃霓,02:48.60,2019.11.07 15:56:55,2019.11.08,第四週
99位,弓箭手,?丹娜絲,03:05.40,2019.11.06 11:55:14,2019.11.08,第四週
100位,劍士,一根螺絲釘?,00:57.80,2019.11.07 22:32:08,2019.11.08,第四週
100位,召喚師,潁月月,01:20.90,2019.11.06 20:37:59,2019.11.08,第四週
100位,拳士,Ronin非夜,01:22.90,2019.11.07 22:30:53,2019.11.08,第四週
100位,鬥士,惡魔的幻影玩具刀,01:33.20,2019.11.06 18:27:25,2019.11.08,第四週
100位,咒術師,x索克薩爾x,01:40.50,2019.11.07 01:45:35,2019.11.08,第四週
100位,氣功士,月芽醺o,01:50.30,2019.11.07 19:24:07,2019.11.08,第四週
100位,燐劍士,像落葉般墮落,01:57.10,2019.11.06 18:57:51,2019.11.08,第四週
100位,力士,武風血,02:43.90,2019.11.07 20:59:15,2019.11.08,第四週
100位,槍擊士,射到你GG,02:50.60,2019.11.07 07:02:31,2019.11.08,第四週
100位,弓箭手,我若回頭不是撿寶就是逃跑,03:05.60,2019.11.06 20:36:35,2019.11.08,第四週
101位,劍士,龍歌?,00:57.90,2019.11.07 00:23:27,2019.11.08,第四週
101位,召喚師,鬱夏?,01:21.70,2019.11.07 23:03:13,2019.11.08,第四週
101位,拳士,葛城,01:23.30,2019.11.06 20:44:45,2019.11.08,第四週
101位,鬥士,?苑,01:35.0,2019.11.07 23:45:14,2019.11.08,第四週
101位,咒術師,妦之詩,01:43.50,2019.11.07 21:05:01,2019.11.08,第四週
101位,氣功士,芭比cue,01:53.30,2019.11.07 13:17:44,2019.11.08,第四週
101位,燐劍士,葡萄泡泡糖,01:57.60,2019.11.07 23:04:44,2019.11.08,第四週
101位,力士,草根長牛,02:52.60,2019.11.06 16:56:51,2019.11.08,第四週
101位,槍擊士,Ao?傲,02:53.40,2019.11.06 14:51:19,2019.11.08,第四週
102位,劍士,雪天妘,00:59.40,2019.11.07 03:46:33,2019.11.08,第四週
102位,召喚師,淺淺未眠,01:22.50,2019.11.07 23:45:50,2019.11.08,第四週
102位,拳士,蛋龍很可愛,01:23.70,2019.11.07 06:41:03,2019.11.08,第四週
102位,鬥士,?OAO?,01:35.90,2019.11.06 22:46:04,2019.11.08,第四週
102位,咒術師,逸千年VIP,01:43.60,2019.11.06 18:25:56,2019.11.08,第四週
102位,氣功士,奶控,01:54.30,2019.11.06 14:09:13,2019.11.08,第四週
102位,燐劍士,?大寒無雪?,01:58.20,2019.11.06 21:02:56,2019.11.08,第四週
102位,力士,LowsuJie,02:55.20,2019.11.07 23:00:35,2019.11.08,第四週
102位,槍擊士,夏日?,02:59.80,2019.11.07 20:34:43,2019.11.08,第四週
103位,劍士,菜桃貴,00:59.60,2019.11.07 02:02:07,2019.11.08,第四週
103位,召喚師,澄淨,01:23.0,2019.11.06 19:22:49,2019.11.08,第四週
103位,拳士,左兒,01:26.0,2019.11.08 01:25:40,2019.11.08,第四週
103位,鬥士,Dakunesu,01:36.0,2019.11.07 21:59:09,2019.11.08,第四週
103位,咒術師,禕祈芊雪,01:44.10,2019.11.06 23:10:58,2019.11.08,第四週
103位,氣功士,鏵?,01:54.70,2019.11.07 21:20:19,2019.11.08,第四週
103位,燐劍士,嬡?,01:58.70,2019.11.06 17:46:29,2019.11.08,第四週
103位,力士,必燁,02:56.10,2019.11.06 21:59:44,2019.11.08,第四週
103位,槍擊士,o月光o,03:00.80,2019.11.06 19:26:26,2019.11.08,第四週
104位,劍士,o東城x刃更o,00:59.60,2019.11.07 21:39:01,2019.11.08,第四週
104位,召喚師,冷雪靜,01:24.60,2019.11.07 04:03:56,2019.11.08,第四週
104位,拳士,Oo山龍隱秀oO,01:26.90,2019.11.06 21:32:12,2019.11.08,第四週
104位,鬥士,天橋下念佛經的,01:37.30,2019.11.06 12:28:52,2019.11.08,第四週
104位,咒術師,熙比?,01:46.50,2019.11.08 01:03:31,2019.11.08,第四週
104位,氣功士,紅油?辣椒,01:55.60,2019.11.06 21:42:07,2019.11.08,第四週
104位,燐劍士,Xiamu,02:01.90,2019.11.07 23:24:58,2019.11.08,第四週
104位,力士,愛抓不抓,03:02.0,2019.11.07 01:22:01,2019.11.08,第四週
105位,劍士,iM?潘,00:59.90,2019.11.06 19:32:16,2019.11.08,第四週
105位,召喚師,詔幻屍,01:24.60,2019.11.07 18:28:05,2019.11.08,第四週
105位,拳士,嵐煦,01:28.20,2019.11.07 22:33:42,2019.11.08,第四週
105位,鬥士,一城煙雨柳色青,01:37.50,2019.11.06 21:23:51,2019.11.08,第四週
105位,咒術師,哈璐?珈,01:47.60,2019.11.08 00:32:52,2019.11.08,第四週
105位,氣功士,清晰,01:56.80,2019.11.07 15:44:56,2019.11.08,第四週
105位,燐劍士,岸雪,02:02.40,2019.11.07 01:31:23,2019.11.08,第四週
106位,劍士,Sakaki奈斐兒,00:59.90,2019.11.07 13:32:46,2019.11.08,第四週
106位,召喚師,Kimmy?,01:24.60,2019.11.08 00:56:16,2019.11.08,第四週
106位,拳士,諾爾菲婭,01:29.10,2019.11.07 03:53:18,2019.11.08,第四週
106位,鬥士,琪莎?,01:37.60,2019.11.06 16:17:10,2019.11.08,第四週
106位,咒術師,Onceagain,01:49.10,2019.11.07 18:59:39,2019.11.08,第四週
106位,氣功士,大禹嶺,01:57.20,2019.11.06 15:56:36,2019.11.08,第四週
106位,燐劍士,星染?,02:03.60,2019.11.08 02:45:30,2019.11.08,第四週
107位,劍士,星野緋葉,01:00.30,2019.11.06 11:52:33,2019.11.08,第四週
107位,召喚師,小葉喵,01:25.20,2019.11.07 20:10:08,2019.11.08,第四週
107位,拳士,花狐蝶,01:29.40,2019.11.06 17:56:42,2019.11.08,第四週
107位,鬥士,水蠻牛?金智秀,01:39.80,2019.11.07 21:53:02,2019.11.08,第四週
107位,咒術師,亞絲娜桐人物語,01:49.30,2019.11.07 22:27:30,2019.11.08,第四週
107位,氣功士,河水不洗船,01:58.20,2019.11.08 02:56:47,2019.11.08,第四週
107位,燐劍士,龍宮?柰,02:07.50,2019.11.06 21:13:12,2019.11.08,第四週
108位,劍士,SNSD鄭Jessica,01:00.50,2019.11.06 23:46:12,2019.11.08,第四週
108位,召喚師,浴巾喵,01:26.40,2019.11.06 21:52:07,2019.11.08,第四週
108位,拳士,一本燙一,01:31.50,2019.11.06 20:38:49,2019.11.08,第四週
108位,鬥士,MisterHardt,01:40.40,2019.11.08 02:18:49,2019.11.08,第四週
108位,咒術師,看珊曉,01:52.10,2019.11.07 19:31:19,2019.11.08,第四週
108位,氣功士,0雪兔0,02:00.40,2019.11.07 19:54:08,2019.11.08,第四週
108位,燐劍士,梓璐,02:08.80,2019.11.07 00:25:15,2019.11.08,第四週
109位,劍士,雪亞兒,01:01.0,2019.11.06 22:14:16,2019.11.08,第四週
109位,召喚師,香緹莉兒,01:26.70,2019.11.06 19:30:52,2019.11.08,第四週
109位,拳士,拳丸,01:31.60,2019.11.07 00:38:01,2019.11.08,第四週
109位,鬥士,我的一個鬥士朋友,01:40.70,2019.11.06 21:51:10,2019.11.08,第四週
109位,咒術師,?天夜楓,01:53.20,2019.11.07 22:26:05,2019.11.08,第四週
109位,氣功士,黎帕辰,02:02.60,2019.11.07 09:52:04,2019.11.08,第四週
109位,燐劍士,Mini秀,02:09.90,2019.11.06 12:50:28,2019.11.08,第四週
110位,劍士,珞聆依,01:01.50,2019.11.06 23:40:24,2019.11.08,第四週
110位,召喚師,Slime?涼涼,01:27.0,2019.11.07 17:20:01,2019.11.08,第四週
110位,拳士,瓦片,01:35.10,2019.11.06 18:04:56,2019.11.08,第四週
110位,鬥士,沁妤淚,01:43.0,2019.11.07 08:40:20,2019.11.08,第四週
110位,咒術師,闐螟,01:53.50,2019.11.08 00:03:43,2019.11.08,第四週
110位,氣功士,櫻奈o,02:02.80,2019.11.07 10:58:00,2019.11.08,第四週
110位,燐劍士,wencey,02:11.30,2019.11.06 19:40:38,2019.11.08,第四週
111位,劍士,芳?如?,01:01.60,2019.11.07 18:53:13,2019.11.08,第四週
111位,召喚師,貓蜜蜜,01:27.0,2019.11.07 23:20:45,2019.11.08,第四週
111位,拳士,Chu?廢料棒,01:36.0,2019.11.07 03:29:30,2019.11.08,第四週
111位,鬥士,嚕嚕喵嗚,01:43.30,2019.11.06 23:26:09,2019.11.08,第四週
111位,咒術師,咒宿,01:54.0,2019.11.07 23:08:53,2019.11.08,第四週
111位,氣功士,霧雨之月,02:06.30,2019.11.06 13:49:56,2019.11.08,第四週
111位,燐劍士,喵喵歐蕾OwO,02:11.60,2019.11.08 00:30:50,2019.11.08,第四週
112位,劍士,燕凌艽,01:01.90,2019.11.07 02:14:34,2019.11.08,第四週
112位,召喚師,諾本魚,01:27.60,2019.11.06 18:59:22,2019.11.08,第四週
112位,拳士,核歆闇獄,01:39.0,2019.11.06 22:10:52,2019.11.08,第四週
112位,鬥士,滾?,01:44.0,2019.11.06 23:58:37,2019.11.08,第四週
112位,咒術師,蕭檽,01:55.10,2019.11.06 20:29:03,2019.11.08,第四週
112位,氣功士,野鴿?,02:07.40,2019.11.08 01:45:03,2019.11.08,第四週
112位,燐劍士,?米妮,02:14.0,2019.11.06 13:40:24,2019.11.08,第四週
113位,劍士,妃?,01:02.30,2019.11.07 11:40:09,2019.11.08,第四週
113位,召喚師,小鬆餅,01:27.90,2019.11.07 13:40:23,2019.11.08,第四週
113位,拳士,Ritalina,01:41.0,2019.11.07 05:54:21,2019.11.08,第四週
113位,鬥士,?森太??,01:44.20,2019.11.06 18:42:35,2019.11.08,第四週
113位,咒術師,莫蒔?,01:55.40,2019.11.06 17:22:43,2019.11.08,第四週
113位,氣功士,媽咪OwO,02:08.10,2019.11.06 12:21:43,2019.11.08,第四週
113位,燐劍士,靈劍之主?,02:17.80,2019.11.06 18:05:39,2019.11.08,第四週
114位,劍士,纓蘭,01:02.40,2019.11.07 23:59:42,2019.11.08,第四週
114位,召喚師,Nichlas,01:28.20,2019.11.06 21:54:52,2019.11.08,第四週
114位,拳士,妤花,01:42.50,2019.11.06 18:15:39,2019.11.08,第四週
114位,鬥士,yiyezhiqiu,01:44.60,2019.11.06 17:39:31,2019.11.08,第四週
114位,咒術師,憨即露露,01:55.40,2019.11.07 00:09:46,2019.11.08,第四週
114位,氣功士,摺紙貓,02:08.20,2019.11.07 00:09:24,2019.11.08,第四週
114位,燐劍士,我叫沅小飛,02:18.30,2019.11.08 00:36:25,2019.11.08,第四週
115位,劍士,凋零的八月,01:02.60,2019.11.07 01:58:09,2019.11.08,第四週
115位,召喚師,魔幻皮皮,01:28.20,2019.11.07 15:38:07,2019.11.08,第四週
115位,拳士,x多多綠x,01:42.70,2019.11.06 14:00:02,2019.11.08,第四週
115位,鬥士,?環印騎士?,01:45.10,2019.11.07 21:41:59,2019.11.08,第四週
115位,咒術師,Ekeyo,01:56.50,2019.11.07 11:39:22,2019.11.08,第四週
115位,氣功士,希薇爾,02:08.50,2019.11.08 01:21:08,2019.11.08,第四週
115位,燐劍士,天上一朵雲,02:19.10,2019.11.06 23:35:27,2019.11.08,第四週
116位,劍士,風月飄零,01:02.70,2019.11.07 01:28:59,2019.11.08,第四週
116位,召喚師,波德琳,01:28.40,2019.11.06 23:00:50,2019.11.08,第四週
116位,拳士,暴風玫瑰,01:43.50,2019.11.07 05:50:22,2019.11.08,第四週
116位,鬥士,Erendila,01:45.40,2019.11.07 16:30:37,2019.11.08,第四週
116位,咒術師,鳴封,01:57.70,2019.11.06 20:33:40,2019.11.08,第四週
116位,氣功士,蘇菲緹雅,02:09.0,2019.11.06 17:01:05,2019.11.08,第四週
116位,燐劍士,璀光,02:19.50,2019.11.06 20:28:40,2019.11.08,第四週
117位,劍士,望空羽?,01:02.80,2019.11.07 19:39:58,2019.11.08,第四週
117位,召喚師,何處話秋涼?,01:29.60,2019.11.06 14:51:51,2019.11.08,第四週
117位,拳士,珍珠?奶茶,01:45.40,2019.11.06 15:34:10,2019.11.08,第四週
117位,鬥士,?秒寶寶?,01:45.60,2019.11.07 21:52:11,2019.11.08,第四週
117位,咒術師,TimeLife,01:58.30,2019.11.07 12:52:32,2019.11.08,第四週
117位,氣功士,宋小美,02:11.30,2019.11.07 09:10:01,2019.11.08,第四週
117位,燐劍士,輕風暮雪,02:22.50,2019.11.07 19:19:37,2019.11.08,第四週
118位,劍士,星璃?,01:03.20,2019.11.07 15:36:45,2019.11.08,第四週
118位,召喚師,Nkfust冰,01:29.60,2019.11.06 18:15:23,2019.11.08,第四週
118位,拳士,秦遨瑤,01:45.60,2019.11.06 18:49:14,2019.11.08,第四週
118位,鬥士,海西郎,01:46.20,2019.11.07 07:13:19,2019.11.08,第四週
118位,咒術師,櫻緋紅舞,01:58.30,2019.11.07 23:34:40,2019.11.08,第四週
118位,氣功士,牟卡o,02:11.60,2019.11.06 14:51:52,2019.11.08,第四週
118位,燐劍士,蹦搭?,02:22.50,2019.11.07 20:24:30,2019.11.08,第四週
119位,劍士,煙花?慕雨,01:03.20,2019.11.07 19:33:35,2019.11.08,第四週
119位,召喚師,Milk?Turtle,01:30.0,2019.11.08 00:20:39,2019.11.08,第四週
119位,鬥士,瑀甄,01:46.30,2019.11.06 23:50:52,2019.11.08,第四週
119位,拳士,三生芙蓉月雨蟹黃煲,01:47.80,2019.11.06 19:08:22,2019.11.08,第四週
119位,咒術師,乂時雨Q,01:58.40,2019.11.07 00:22:52,2019.11.08,第四週
119位,氣功士,妍情,02:13.50,2019.11.06 11:29:23,2019.11.08,第四週
119位,燐劍士,?夏棠,02:25.70,2019.11.07 10:29:29,2019.11.08,第四週
120位,劍士,諸葛豆,01:03.50,2019.11.06 21:49:29,2019.11.08,第四週
120位,召喚師,Oo兔小u,01:30.40,2019.11.06 23:27:16,2019.11.08,第四週
120位,鬥士,碧汩,01:46.60,2019.11.06 20:00:45,2019.11.08,第四週
120位,拳士,小多?,01:49.60,2019.11.06 19:24:24,2019.11.08,第四週
120位,咒術師,利姆路?,02:00.70,2019.11.07 13:08:01,2019.11.08,第四週
120位,氣功士,惹??,02:13.70,2019.11.06 20:40:42,2019.11.08,第四週
120位,燐劍士,Sweet?墨城,02:27.80,2019.11.07 23:37:23,2019.11.08,第四週
121位,劍士,清照醉花影,01:03.60,2019.11.06 18:56:42,2019.11.08,第四週
121位,召喚師,幽氏o凝空,01:33.0,2019.11.06 18:03:58,2019.11.08,第四週
121位,鬥士,鐵木齋,01:46.70,2019.11.06 20:11:05,2019.11.08,第四週
121位,拳士,杏玉拳師,01:50.90,2019.11.06 13:36:31,2019.11.08,第四週
121位,咒術師,月下光希,02:05.40,2019.11.06 18:22:27,2019.11.08,第四週
121位,氣功士,氫鋰鈉鉀銣銫法,02:14.30,2019.11.06 15:04:40,2019.11.08,第四週
121位,燐劍士,DejavuX,02:28.20,2019.11.07 00:16:27,2019.11.08,第四週
122位,劍士,西施繽狼,01:03.60,2019.11.06 21:56:40,2019.11.08,第四週
122位,召喚師,奕小棠,01:33.60,2019.11.07 20:48:26,2019.11.08,第四週
122位,鬥士,JaguraTW,01:49.10,2019.11.06 20:24:10,2019.11.08,第四週
122位,拳士,泫?,01:53.90,2019.11.07 21:11:25,2019.11.08,第四週
122位,咒術師,白靈月,02:05.90,2019.11.07 14:36:51,2019.11.08,第四週
122位,氣功士,冰羽潔,02:14.40,2019.11.06 17:26:26,2019.11.08,第四週
122位,燐劍士,最佳歌手,02:28.50,2019.11.06 17:25:56,2019.11.08,第四週
123位,劍士,藍雪花,01:03.80,2019.11.06 20:01:31,2019.11.08,第四週
123位,召喚師,娜娜?,01:34.0,2019.11.08 03:21:36,2019.11.08,第四週
123位,鬥士,明月彎彎,01:50.60,2019.11.06 23:15:13,2019.11.08,第四週
123位,拳士,夏依鳳,01:54.90,2019.11.06 18:57:42,2019.11.08,第四週
123位,咒術師,凌月冰,02:06.40,2019.11.06 19:31:19,2019.11.08,第四週
123位,氣功士,馨媄,02:16.70,2019.11.06 19:41:45,2019.11.08,第四週
123位,燐劍士,沁語怷,02:31.60,2019.11.07 13:12:25,2019.11.08,第四週
124位,劍士,幻蝶紛飛,01:03.80,2019.11.07 20:28:37,2019.11.08,第四週
124位,召喚師,紫野芊夏,01:34.30,2019.11.07 17:05:08,2019.11.08,第四週
124位,鬥士,布茲,01:50.80,2019.11.07 00:16:32,2019.11.08,第四週
124位,拳士,瑩瑩子,01:55.40,2019.11.06 17:12:52,2019.11.08,第四週
124位,咒術師,玨琳,02:06.80,2019.11.06 21:26:03,2019.11.08,第四週
124位,氣功士,Lumincode,02:18.70,2019.11.07 22:46:38,2019.11.08,第四週
124位,燐劍士,老爹?,02:39.50,2019.11.07 19:50:55,2019.11.08,第四週
125位,劍士,青春正當?,01:03.80,2019.11.07 22:38:57,2019.11.08,第四週
125位,召喚師,AllBlue?海王,01:34.30,2019.11.07 20:21:47,2019.11.08,第四週
125位,鬥士,櫻花?雪,01:52.20,2019.11.07 20:05:10,2019.11.08,第四週
125位,拳士,手分手手分手,01:58.0,2019.11.06 20:53:17,2019.11.08,第四週
125位,咒術師,酷莉莎,02:13.20,2019.11.07 03:55:08,2019.11.08,第四週
125位,氣功士,夜靈筠,02:19.20,2019.11.07 17:15:39,2019.11.08,第四週
125位,燐劍士,十閃十閃十,02:41.30,2019.11.07 13:06:47,2019.11.08,第四週
126位,劍士,廁所裡掛時鐘才有屎有鐘,01:04.10,2019.11.07 01:54:24,2019.11.08,第四週
126位,召喚師,蕾緹雅,01:34.40,2019.11.07 01:43:15,2019.11.08,第四週
126位,鬥士,芹?實,01:56.60,2019.11.07 01:42:01,2019.11.08,第四週
126位,拳士,妮矓,01:59.0,2019.11.06 20:29:58,2019.11.08,第四週
126位,咒術師,貓小妾,02:14.0,2019.11.07 20:01:08,2019.11.08,第四週
126位,氣功士,自走砲藍波OvO,02:23.60,2019.11.07 16:40:03,2019.11.08,第四週
126位,燐劍士,淚語依然,02:46.90,2019.11.07 00:24:07,2019.11.08,第四週
127位,劍士,Servine,01:05.30,2019.11.06 17:55:51,2019.11.08,第四週
127位,召喚師,芊秋萬世,01:35.30,2019.11.06 20:05:34,2019.11.08,第四週
127位,鬥士,錵貳,01:58.0,2019.11.07 01:30:40,2019.11.08,第四週
127位,拳士,silver楓葉,01:59.80,2019.11.06 21:36:54,2019.11.08,第四週
127位,咒術師,瓦爾西澳妮,02:14.80,2019.11.07 18:05:47,2019.11.08,第四週
127位,氣功士,雲?,02:24.20,2019.11.07 19:22:14,2019.11.08,第四週
127位,燐劍士,纓釉,02:47.40,2019.11.06 20:34:59,2019.11.08,第四週
128位,劍士,舞亞,01:06.0,2019.11.07 10:15:06,2019.11.08,第四週
