名次,職業,角色名稱,討伐完成時間,記錄更新時間,結算日期,週次
9位,劍士,一窺葉而知秋,00:14.20,2019.11.07 02:05:02,2019.11.07,第四週
9位,鬥士,匚弟?,00:21.90,2019.11.06 23:02:23,2019.11.07,第四週
9位,拳士,聖奇諾,00:22.40,2019.11.06 23:17:59,2019.11.07,第四週
9位,咒術師,上官湘玲,00:22.50,2019.11.07 01:47:22,2019.11.07,第四週
9位,召喚師,冰欣玥,00:25.60,2019.11.07 00:41:37,2019.11.07,第四週
9位,燐劍士,來砍我?,00:33.80,2019.11.06 19:30:44,2019.11.07,第四週
9位,氣功士,Crazy南,00:36.40,2019.11.07 01:50:34,2019.11.07,第四週
9位,力士,小高冷?,00:37.50,2019.11.07 01:34:59,2019.11.07,第四週
9位,弓箭手,茶茶射妳,00:37.80,2019.11.06 19:35:49,2019.11.07,第四週
9位,槍擊士,啾蹦蹦,00:47.0,2019.11.07 02:52:59,2019.11.07,第四週
9位,刺客,淨鳴,00:58.0,2019.11.06 20:59:16,2019.11.07,第四週
9位,乾坤士,沐雲汐,00:59.50,2019.11.06 18:25:42,2019.11.07,第四週
10位,劍士,小多?,00:15.20,2019.11.07 03:42:05,2019.11.07,第四週
10位,鬥士,NiTaMaB,00:22.10,2019.11.06 19:30:29,2019.11.07,第四週
10位,拳士,月光琵琶曲,00:25.10,2019.11.06 18:27:55,2019.11.07,第四週
10位,咒術師,紫格格,00:25.70,2019.11.06 19:43:52,2019.11.07,第四週
10位,召喚師,神龍?,00:26.40,2019.11.06 21:10:32,2019.11.07,第四週
10位,燐劍士,零度?,00:34.50,2019.11.07 01:53:47,2019.11.07,第四週
10位,力士,莫知名,00:39.50,2019.11.07 00:22:54,2019.11.07,第四週
10位,氣功士,CoffeeYo,00:41.20,2019.11.06 14:50:16,2019.11.07,第四週
10位,弓箭手,寂靜子?,00:41.80,2019.11.07 00:08:46,2019.11.07,第四週
10位,槍擊士,丰筠,00:47.10,2019.11.06 11:55:55,2019.11.07,第四週
10位,刺客,湯尼尼?,01:00.70,2019.11.06 21:56:13,2019.11.07,第四週
10位,乾坤士,多麗米亞,01:01.80,2019.11.06 22:59:51,2019.11.07,第四週
11位,劍士,淘兒,00:15.90,2019.11.06 19:13:19,2019.11.07,第四週
11位,鬥士,洛碧虛,00:24.80,2019.11.07 00:35:01,2019.11.07,第四週
11位,召喚師,?艾比醬,00:26.70,2019.11.06 20:50:35,2019.11.07,第四週
11位,拳士,陸奧十三,00:29.20,2019.11.06 23:22:16,2019.11.07,第四週
11位,咒術師,無盡闇夜,00:34.30,2019.11.06 19:16:51,2019.11.07,第四週
11位,燐劍士,易利信,00:35.10,2019.11.06 17:50:52,2019.11.07,第四週
11位,力士,米開朗基羅?蒼,00:40.0,2019.11.06 17:44:15,2019.11.07,第四週
11位,氣功士,丹妮莉絲卡麗熙,00:41.50,2019.11.07 00:23:54,2019.11.07,第四週
11位,槍擊士,冰冬a囝仔?,00:48.0,2019.11.07 03:39:18,2019.11.07,第四週
11位,弓箭手,老娘錢多開豐田錢少開寶馬,00:56.40,2019.11.06 17:06:43,2019.11.07,第四週
11位,刺客,霸氣雲天,01:01.40,2019.11.06 20:21:46,2019.11.07,第四週
11位,乾坤士,沁藍,01:15.0,2019.11.06 12:06:13,2019.11.07,第四週
12位,劍士,朕?,00:17.0,2019.11.06 13:46:00,2019.11.07,第四週
12位,鬥士,亞瑟?潘德拉貢,00:26.60,2019.11.06 19:34:46,2019.11.07,第四週
12位,召喚師,皓呆魯,00:28.50,2019.11.06 22:10:11,2019.11.07,第四週
12位,拳士,伊璃?,00:29.60,2019.11.06 19:33:38,2019.11.07,第四週
12位,咒術師,?葡萄,00:35.20,2019.11.07 01:24:36,2019.11.07,第四週
12位,燐劍士,搖滾可可,00:36.20,2019.11.07 02:13:01,2019.11.07,第四週
12位,力士,臻楓,00:45.40,2019.11.06 20:48:33,2019.11.07,第四週
12位,氣功士,露希薇雅,00:47.40,2019.11.07 03:16:06,2019.11.07,第四週
12位,槍擊士,芸之?,00:48.20,2019.11.06 19:28:40,2019.11.07,第四週
12位,弓箭手,科黛,00:58.50,2019.11.06 22:10:32,2019.11.07,第四週
12位,刺客,米娜瓦,01:05.30,2019.11.06 13:10:28,2019.11.07,第四週
12位,乾坤士,風秤觴,01:15.40,2019.11.06 23:40:45,2019.11.07,第四週
13位,劍士,狪狪,00:18.10,2019.11.06 11:26:35,2019.11.07,第四週
13位,鬥士,醬醬爆,00:27.40,2019.11.06 17:19:33,2019.11.07,第四週
13位,拳士,咖啡凍鮮奶茶,00:30.30,2019.11.06 22:50:50,2019.11.07,第四週
13位,召喚師,蘿水三千只取一瓢飲,00:32.50,2019.11.07 02:03:07,2019.11.07,第四週
13位,咒術師,冰?湛藍,00:36.0,2019.11.06 18:52:49,2019.11.07,第四週
13位,燐劍士,青陌?,00:37.50,2019.11.06 23:08:32,2019.11.07,第四週
13位,力士,幻龍痕,00:47.80,2019.11.06 18:31:30,2019.11.07,第四週
13位,氣功士,o仙伯o,00:49.10,2019.11.06 12:49:08,2019.11.07,第四週
13位,槍擊士,昕暐,00:51.50,2019.11.06 20:49:00,2019.11.07,第四週
13位,弓箭手,Q蔥花Q,00:59.20,2019.11.06 21:46:08,2019.11.07,第四週
13位,刺客,櫻雪魅影,01:08.10,2019.11.06 19:31:04,2019.11.07,第四週
13位,乾坤士,鉯禹,01:16.60,2019.11.07 01:35:56,2019.11.07,第四週
14位,劍士,璃羽紗,00:18.70,2019.11.07 02:30:16,2019.11.07,第四週
14位,鬥士,楊宵,00:27.60,2019.11.06 12:21:31,2019.11.07,第四週
14位,拳士,得罪了方丈還敢跑,00:31.80,2019.11.06 21:58:26,2019.11.07,第四週
14位,召喚師,小彌?,00:32.60,2019.11.06 21:58:16,2019.11.07,第四週
14位,咒術師,阿宅好宅,00:36.10,2019.11.06 20:25:46,2019.11.07,第四週
14位,燐劍士,怡然游走,00:42.10,2019.11.07 04:48:58,2019.11.07,第四週
14位,力士,JASON,00:50.30,2019.11.06 18:03:37,2019.11.07,第四週
14位,氣功士,o桔瑀琋o,00:50.30,2019.11.06 14:19:24,2019.11.07,第四週
14位,槍擊士,卡魯秋,00:53.20,2019.11.06 20:26:09,2019.11.07,第四週
14位,弓箭手,嫣雨晴,01:01.90,2019.11.06 19:46:58,2019.11.07,第四週
14位,刺客,?臭跩貓,01:09.30,2019.11.07 01:28:04,2019.11.07,第四週
14位,乾坤士,雪戀歌,01:17.0,2019.11.06 21:30:03,2019.11.07,第四週
15位,劍士,巨乳人妻?,00:19.30,2019.11.07 00:00:56,2019.11.07,第四週
15位,鬥士,一品入神,00:29.20,2019.11.06 20:56:18,2019.11.07,第四週
15位,召喚師,赤瞳?,00:33.10,2019.11.06 22:26:42,2019.11.07,第四週
15位,拳士,奈伊雷特,00:34.0,2019.11.07 02:23:12,2019.11.07,第四週
15位,咒術師,夏雨筠,00:37.0,2019.11.07 04:30:50,2019.11.07,第四週
15位,燐劍士,萌言萌語,00:43.80,2019.11.06 23:14:00,2019.11.07,第四週
15位,力士,八木俊典?,00:51.50,2019.11.06 12:47:57,2019.11.07,第四週
15位,氣功士,Destiny運命,00:51.60,2019.11.06 12:59:10,2019.11.07,第四週
15位,槍擊士,汐渃芷,00:55.80,2019.11.06 17:41:33,2019.11.07,第四週
15位,弓箭手,O奔波兒灞O,01:02.0,2019.11.06 23:12:20,2019.11.07,第四週
15位,刺客,?狄,01:13.80,2019.11.06 22:13:15,2019.11.07,第四週
15位,乾坤士,酸溜溜,01:18.80,2019.11.06 23:40:22,2019.11.07,第四週
16位,劍士,?貓貓,00:20.90,2019.11.06 19:58:47,2019.11.07,第四週
16位,鬥士,Me?炙焱,00:33.80,2019.11.06 19:52:09,2019.11.07,第四週
16位,拳士,煤礦裡的黑貓,00:34.50,2019.11.06 18:34:37,2019.11.07,第四週
16位,召喚師,城堡,00:34.90,2019.11.06 20:09:01,2019.11.07,第四週
16位,咒術師,月?,00:43.30,2019.11.07 03:39:12,2019.11.07,第四週
16位,燐劍士,煙雨沐歌,00:46.10,2019.11.07 00:12:31,2019.11.07,第四週
16位,力士,沒過耶,00:52.10,2019.11.07 01:12:38,2019.11.07,第四週
16位,氣功士,寒暑六訣翠蘿寒,00:52.50,2019.11.06 22:44:56,2019.11.07,第四週
16位,槍擊士,?琰傾絮,00:57.20,2019.11.06 14:57:35,2019.11.07,第四週
16位,弓箭手,軒轅瑀苵,01:05.30,2019.11.07 00:13:42,2019.11.07,第四週
16位,刺客,吶吶,01:13.80,2019.11.06 23:09:47,2019.11.07,第四週
16位,乾坤士,李依,01:20.60,2019.11.07 00:10:46,2019.11.07,第四週
17位,劍士,狂眾,00:21.20,2019.11.07 01:35:58,2019.11.07,第四週
17位,拳士,尹莿俐?,00:35.10,2019.11.06 15:18:00,2019.11.07,第四週
17位,鬥士,微笑小剎剎,00:36.0,2019.11.07 00:02:58,2019.11.07,第四週
17位,召喚師,?玥凝雪,00:36.70,2019.11.06 21:05:36,2019.11.07,第四週
17位,咒術師,稻荷?,00:46.0,2019.11.06 15:39:08,2019.11.07,第四週
17位,燐劍士,弒月舞翼,00:46.80,2019.11.07 00:34:31,2019.11.07,第四週
17位,力士,娜寶,00:53.0,2019.11.06 21:12:12,2019.11.07,第四週
17位,氣功士,洪爺?,00:53.10,2019.11.06 19:00:57,2019.11.07,第四週
17位,槍擊士,無愛0o,01:03.30,2019.11.06 18:34:08,2019.11.07,第四週
17位,弓箭手,3Q戰神,01:10.40,2019.11.06 23:29:43,2019.11.07,第四週
17位,刺客,凋羽,01:16.70,2019.11.06 18:53:38,2019.11.07,第四週
17位,乾坤士,傲嬌雨,01:23.90,2019.11.06 12:44:00,2019.11.07,第四週
18位,劍士,糖芯語兒,00:22.80,2019.11.07 02:08:32,2019.11.07,第四週
18位,鬥士,煙花玲,00:36.0,2019.11.07 00:30:34,2019.11.07,第四週
18位,拳士,幻溟弒閻,00:37.30,2019.11.07 00:21:37,2019.11.07,第四週
18位,召喚師,加沐,00:38.20,2019.11.06 15:34:54,2019.11.07,第四週
18位,咒術師,司空青崳,00:46.50,2019.11.06 19:23:29,2019.11.07,第四週
18位,燐劍士,地球是我捏圓滴,00:47.70,2019.11.06 21:51:40,2019.11.07,第四週
18位,力士,再平凡?龍依舊限量版,00:54.90,2019.11.06 19:09:13,2019.11.07,第四週
18位,氣功士,DeEpSeA?TF,00:57.30,2019.11.07 04:39:20,2019.11.07,第四週
18位,槍擊士,冪貓貓,01:04.0,2019.11.07 00:38:28,2019.11.07,第四週
18位,弓箭手,霜??,01:14.90,2019.11.06 21:53:02,2019.11.07,第四週
18位,刺客,皮在癢,01:17.80,2019.11.06 20:14:37,2019.11.07,第四週
18位,乾坤士,沫鈴雨,01:25.0,2019.11.06 20:28:20,2019.11.07,第四週
19位,劍士,薰薰子,00:24.20,2019.11.06 16:33:00,2019.11.07,第四週
19位,拳士,微風?,00:38.10,2019.11.07 00:41:48,2019.11.07,第四週
19位,召喚師,Shuboo,00:39.50,2019.11.07 00:40:14,2019.11.07,第四週
19位,鬥士,小風雷?,00:40.30,2019.11.06 21:43:13,2019.11.07,第四週
19位,咒術師,臻惟,00:47.0,2019.11.06 22:00:34,2019.11.07,第四週
19位,燐劍士,咬糖糖?,00:47.90,2019.11.06 21:24:04,2019.11.07,第四週
19位,力士,只愛北鼻,00:56.20,2019.11.06 18:57:55,2019.11.07,第四週
19位,氣功士,琰花?,00:57.70,2019.11.06 21:56:50,2019.11.07,第四週
19位,槍擊士,Ashura翎羽,01:05.60,2019.11.07 00:37:13,2019.11.07,第四週
19位,弓箭手,好了別再射啦,01:15.70,2019.11.06 12:48:34,2019.11.07,第四週
19位,刺客,?式?,01:19.70,2019.11.06 12:50:43,2019.11.07,第四週
19位,乾坤士,秋羽斐心,01:27.60,2019.11.06 20:44:11,2019.11.07,第四週
20位,劍士,0660,00:24.40,2019.11.06 19:36:29,2019.11.07,第四週
20位,拳士,?小肥瓜,00:40.60,2019.11.06 23:23:03,2019.11.07,第四週
20位,召喚師,Bubbles?泡泡,00:41.20,2019.11.07 00:32:34,2019.11.07,第四週
20位,鬥士,昊沄,00:42.90,2019.11.06 15:42:23,2019.11.07,第四週
20位,咒術師,丸來哩底加,00:47.20,2019.11.06 19:58:31,2019.11.07,第四週
20位,燐劍士,?丸,00:49.70,2019.11.06 18:11:48,2019.11.07,第四週
20位,力士,來挑戰我吧靈長類,00:58.0,2019.11.06 20:42:10,2019.11.07,第四週
20位,氣功士,蜂蜜草莓冰淇淋,00:58.10,2019.11.07 01:39:30,2019.11.07,第四週
20位,槍擊士,初心?,01:05.80,2019.11.06 20:51:50,2019.11.07,第四週
20位,弓箭手,翎羽盡絕弓無色,01:17.0,2019.11.06 19:12:16,2019.11.07,第四週
20位,刺客,絕世之色,01:20.80,2019.11.06 21:36:00,2019.11.07,第四週
20位,乾坤士,人偶姐姐,01:36.10,2019.11.06 13:53:30,2019.11.07,第四週
21位,劍士,花生魷,00:26.40,2019.11.07 00:52:10,2019.11.07,第四週
21位,拳士,河漓雪?,00:41.10,2019.11.06 18:49:41,2019.11.07,第四週
21位,召喚師,WinTeR?夢,00:41.90,2019.11.06 22:35:47,2019.11.07,第四週
21位,鬥士,YilanDora,00:44.40,2019.11.06 22:13:30,2019.11.07,第四週
21位,燐劍士,拿聖經砸佛陀,00:49.90,2019.11.06 12:10:48,2019.11.07,第四週
21位,咒術師,淺伊芯,00:52.0,2019.11.07 00:21:59,2019.11.07,第四週
21位,力士,希格德利法,00:59.60,2019.11.06 21:13:47,2019.11.07,第四週
21位,氣功士,Drakevil,00:59.90,2019.11.06 16:19:24,2019.11.07,第四週
21位,槍擊士,我愛阿樂,01:06.0,2019.11.06 16:45:41,2019.11.07,第四週
21位,弓箭手,琦玲瑆,01:21.60,2019.11.06 20:02:40,2019.11.07,第四週
21位,刺客,狄雨,01:23.30,2019.11.07 00:14:58,2019.11.07,第四週
21位,乾坤士,牛奶雪糕,01:41.10,2019.11.06 11:35:51,2019.11.07,第四週
22位,劍士,沐恩?,00:27.30,2019.11.06 11:20:05,2019.11.07,第四週
22位,拳士,慕蓉鳳翔,00:41.70,2019.11.06 11:26:55,2019.11.07,第四週
22位,召喚師,肥?兔仔,00:43.50,2019.11.06 21:00:28,2019.11.07,第四週
22位,鬥士,安排?,00:44.70,2019.11.06 18:25:58,2019.11.07,第四週
22位,燐劍士,易子星,00:50.0,2019.11.07 00:36:27,2019.11.07,第四週
22位,咒術師,?藍,00:53.20,2019.11.07 00:56:54,2019.11.07,第四週
22位,力士,舞潔,01:00.30,2019.11.06 22:14:54,2019.11.07,第四週
22位,氣功士,澐綰紗?,01:05.50,2019.11.06 16:22:17,2019.11.07,第四週
22位,槍擊士,火玄石包的名子,01:06.20,2019.11.06 20:22:37,2019.11.07,第四週
22位,弓箭手,鰉影鷲魂,01:23.0,2019.11.06 19:31:14,2019.11.07,第四週
22位,刺客,六錵?,01:23.40,2019.11.06 23:56:31,2019.11.07,第四週
22位,乾坤士,任涼風,01:42.0,2019.11.06 13:32:29,2019.11.07,第四週
23位,劍士,你了解我的明白嗎,00:28.80,2019.11.06 16:28:11,2019.11.07,第四週
23位,拳士,看旁邊,00:42.10,2019.11.06 18:47:42,2019.11.07,第四週
23位,召喚師,依蝶兒,00:45.0,2019.11.06 18:56:34,2019.11.07,第四週
23位,鬥士,希琅,00:48.50,2019.11.06 16:42:18,2019.11.07,第四週
23位,燐劍士,星山吼兒,00:51.80,2019.11.06 23:40:06,2019.11.07,第四週
23位,咒術師,楓晴夜,00:54.10,2019.11.06 18:54:36,2019.11.07,第四週
23位,力士,RockRose,01:01.40,2019.11.06 22:02:26,2019.11.07,第四週
23位,氣功士,Magic小短腿,01:06.10,2019.11.06 18:19:14,2019.11.07,第四週
23位,槍擊士,漱?,01:07.60,2019.11.06 13:14:30,2019.11.07,第四週
23位,刺客,Lusa,01:24.0,2019.11.06 23:18:59,2019.11.07,第四週
23位,弓箭手,馬小歐,01:24.70,2019.11.06 15:20:14,2019.11.07,第四週
23位,乾坤士,懿雪芊,01:43.30,2019.11.06 22:46:16,2019.11.07,第四週
24位,劍士,枷栯,00:29.10,2019.11.06 16:03:17,2019.11.07,第四週
24位,拳士,洛無境,00:43.30,2019.11.06 17:52:00,2019.11.07,第四週
24位,召喚師,魅?小豬,00:46.40,2019.11.06 20:58:42,2019.11.07,第四週
24位,鬥士,hungyu,00:53.60,2019.11.06 18:44:23,2019.11.07,第四週
24位,燐劍士,右門左衛門,00:55.60,2019.11.07 00:35:38,2019.11.07,第四週
24位,咒術師,光術,00:57.10,2019.11.07 05:00:11,2019.11.07,第四週
24位,力士,暖子,01:01.50,2019.11.06 19:22:38,2019.11.07,第四週
24位,氣功士,流飄,01:07.90,2019.11.06 21:44:26,2019.11.07,第四週
24位,槍擊士,紅豆抹茶冰淇淋可麗餅,01:08.30,2019.11.06 13:27:52,2019.11.07,第四週
24位,弓箭手,冷??,01:25.0,2019.11.06 21:20:44,2019.11.07,第四週
24位,刺客,SPIRITWIND,01:25.40,2019.11.06 19:56:55,2019.11.07,第四週
24位,乾坤士,?玴?,01:43.80,2019.11.06 22:04:59,2019.11.07,第四週
25位,劍士,蔥燒牛肉滅,00:29.50,2019.11.06 19:33:48,2019.11.07,第四週
25位,拳士,Rucy,00:43.60,2019.11.07 00:31:40,2019.11.07,第四週
25位,召喚師,雪見?,00:46.70,2019.11.06 23:18:59,2019.11.07,第四週
25位,鬥士,司幽o,00:55.20,2019.11.06 22:21:24,2019.11.07,第四週
25位,燐劍士,Emilyisis,00:56.0,2019.11.07 01:09:48,2019.11.07,第四週
25位,咒術師,冽痕?,00:57.70,2019.11.06 14:41:16,2019.11.07,第四週
25位,力士,型人,01:04.40,2019.11.06 20:22:57,2019.11.07,第四週
25位,氣功士,一鈴音一,01:08.80,2019.11.07 00:53:51,2019.11.07,第四週
25位,槍擊士,Berrypewpew,01:12.60,2019.11.06 21:24:25,2019.11.07,第四週
25位,弓箭手,果糖UwU,01:25.40,2019.11.06 20:16:31,2019.11.07,第四週
25位,刺客,Oh一FAT,01:28.30,2019.11.06 21:30:59,2019.11.07,第四週
25位,乾坤士,向宇宙下訂單逼逼,01:48.0,2019.11.06 16:00:33,2019.11.07,第四週
26位,劍士,酥維儂,00:30.40,2019.11.06 20:29:21,2019.11.07,第四週
26位,拳士,末敵,00:44.0,2019.11.06 13:19:11,2019.11.07,第四週
26位,召喚師,小姐姐?,00:47.20,2019.11.07 00:44:59,2019.11.07,第四週
26位,鬥士,Mask?橘貓貓,00:55.60,2019.11.06 15:25:52,2019.11.07,第四週
26位,燐劍士,冰之璇舞,00:56.20,2019.11.07 00:25:24,2019.11.07,第四週
26位,咒術師,Lornabeka,00:57.80,2019.11.06 14:44:04,2019.11.07,第四週
26位,力士,艷小妞,01:07.90,2019.11.06 11:55:26,2019.11.07,第四週
26位,氣功士,o噹噹o,01:10.0,2019.11.06 18:58:26,2019.11.07,第四週
26位,槍擊士,好馬?不吃窩邊草,01:14.80,2019.11.07 01:40:31,2019.11.07,第四週
