名次,職業,角色名稱,討伐完成時間,記錄更新時間,結算日期,週次
26位,刺客,墨淺伊?,01:04.50,2019.10.31 17:27:10,2019.11.02,第三週
26位,弓箭手,嘆似鏡中花?,01:10.60,2019.11.01 00:38:26,2019.11.02,第三週
26位,乾坤士,鉯禹,01:18.90,2019.10.31 01:50:29,2019.11.02,第三週
27位,劍士,巨乳人妻?,00:21.30,2019.10.31 07:50:39,2019.11.02,第三週
27位,拳士,吾生愿牽?,00:37.40,2019.11.02 02:35:49,2019.11.02,第三週
27位,鬥士,哦齁?,00:39.70,2019.10.30 21:45:48,2019.11.02,第三週
27位,咒術師,月?,00:41.80,2019.11.02 05:49:41,2019.11.02,第三週
27位,召喚師,Bubbles?泡泡,00:43.90,2019.11.01 18:13:26,2019.11.02,第三週
27位,氣功士,Destiny運命,00:46.80,2019.10.30 20:00:15,2019.11.02,第三週
27位,燐劍士,易子星,00:49.20,2019.11.01 23:29:18,2019.11.02,第三週
27位,力士,再平凡?龍依舊限量版,00:50.60,2019.11.01 21:28:59,2019.11.02,第三週
27位,槍擊士,女乃奚隹,00:55.10,2019.10.30 12:04:47,2019.11.02,第三週
27位,刺客,江楓恪,01:06.90,2019.11.02 00:37:05,2019.11.02,第三週
27位,弓箭手,鰉影鷲魂,01:11.80,2019.11.01 21:48:39,2019.11.02,第三週
27位,乾坤士,淺藍風華,01:21.10,2019.11.02 00:24:33,2019.11.02,第三週
28位,劍士,狪狪,00:21.40,2019.10.31 23:24:18,2019.11.02,第三週
28位,拳士,炬?,00:38.80,2019.11.01 23:13:42,2019.11.02,第三週
28位,鬥士,昊沄,00:41.0,2019.10.30 11:51:42,2019.11.02,第三週
28位,咒術師,阿宅好宅,00:42.90,2019.10.31 23:12:03,2019.11.02,第三週
28位,召喚師,封心人,00:44.10,2019.10.30 13:59:30,2019.11.02,第三週
28位,氣功士,阡璃墨,00:47.10,2019.10.31 00:41:46,2019.11.02,第三週
28位,燐劍士,啤酒海,00:49.70,2019.11.01 23:25:20,2019.11.02,第三週
28位,力士,黑糖可頌o巴勒,00:51.0,2019.10.31 13:05:10,2019.11.02,第三週
28位,槍擊士,李羽,00:55.10,2019.11.01 10:37:04,2019.11.02,第三週
28位,刺客,凋羽,01:07.90,2019.11.01 18:39:32,2019.11.02,第三週
28位,弓箭手,歌岸似聲?,01:13.50,2019.11.02 01:41:04,2019.11.02,第三週
28位,乾坤士,酸溜溜,01:22.50,2019.10.30 20:15:46,2019.11.02,第三週
29位,劍士,蔥燒牛肉滅,00:21.80,2019.11.01 19:10:21,2019.11.02,第三週
29位,拳士,煤礦裡的黑貓,00:39.50,2019.10.30 18:57:01,2019.11.02,第三週
29位,鬥士,小八o姈,00:42.60,2019.10.31 20:42:27,2019.11.02,第三週
29位,咒術師,伝野?,00:43.50,2019.10.31 10:34:58,2019.11.02,第三週
29位,召喚師,西西里亞,00:45.10,2019.10.30 19:50:44,2019.11.02,第三週
29位,氣功士,尹心兒,00:48.10,2019.10.30 20:58:57,2019.11.02,第三週
29位,燐劍士,咬糖糖?,00:49.80,2019.11.01 12:13:28,2019.11.02,第三週
29位,力士,JASON,00:52.20,2019.10.31 18:08:02,2019.11.02,第三週
29位,槍擊士,艾爾涅斯帝,00:57.30,2019.10.30 21:30:27,2019.11.02,第三週
29位,刺客,米娜瓦,01:08.10,2019.10.30 21:17:38,2019.11.02,第三週
29位,弓箭手,果糖UwU,01:14.40,2019.11.01 19:37:25,2019.11.02,第三週
29位,乾坤士,天晴薯薯,01:22.90,2019.10.31 15:21:04,2019.11.02,第三週
30位,劍士,月光下沉睡,00:22.0,2019.10.31 18:53:42,2019.11.02,第三週
30位,拳士,河漓雪?,00:40.60,2019.11.01 10:31:24,2019.11.02,第三週
30位,咒術師,喬子先生,00:44.30,2019.11.01 03:50:12,2019.11.02,第三週
30位,召喚師,小姐姐?,00:45.20,2019.10.31 15:53:29,2019.11.02,第三週
30位,鬥士,??小?,00:45.80,2019.11.01 00:20:47,2019.11.02,第三週
30位,氣功士,o桔瑀琋o,00:48.20,2019.10.30 16:18:55,2019.11.02,第三週
30位,燐劍士,東京有點熱?,00:49.90,2019.11.01 02:01:01,2019.11.02,第三週
30位,力士,幻龍痕,00:53.0,2019.11.01 15:28:02,2019.11.02,第三週
30位,槍擊士,左線預備o右線預備,00:57.30,2019.11.01 10:07:31,2019.11.02,第三週
30位,刺客,薯小悠?,01:08.10,2019.11.01 17:32:22,2019.11.02,第三週
30位,弓箭手,粉色小公舉大囧哥,01:15.70,2019.10.30 23:03:48,2019.11.02,第三週
30位,乾坤士,傲嬌雨,01:23.20,2019.11.01 19:42:25,2019.11.02,第三週
31位,劍士,薰薰子,00:22.10,2019.10.31 18:26:15,2019.11.02,第三週
31位,拳士,百草糖,00:41.80,2019.10.31 00:30:28,2019.11.02,第三週
31位,咒術師,臻惟,00:44.70,2019.10.31 20:11:03,2019.11.02,第三週
31位,召喚師,小甜餅ouo,00:45.60,2019.10.30 11:32:31,2019.11.02,第三週
31位,鬥士,Skr辣台妹騷底,00:46.40,2019.10.31 22:13:38,2019.11.02,第三週
31位,氣功士,美人櫻,00:48.70,2019.11.01 02:00:18,2019.11.02,第三週
31位,燐劍士,櫻閃,00:50.50,2019.11.01 07:39:41,2019.11.02,第三週
31位,力士,娜寶,00:53.20,2019.10.30 20:42:56,2019.11.02,第三週
31位,槍擊士,小壞蛋?,00:59.30,2019.11.01 07:52:54,2019.11.02,第三週
31位,刺客,?水水布蕾?,01:08.30,2019.11.01 22:20:19,2019.11.02,第三週
31位,弓箭手,江湖人稱?賭怪,01:15.80,2019.10.30 18:05:48,2019.11.02,第三週
31位,乾坤士,珺澄,01:26.60,2019.10.30 23:32:55,2019.11.02,第三週
32位,劍士,尋沫雨悠,00:23.10,2019.11.01 17:25:36,2019.11.02,第三週
32位,拳士,妃?亞,00:41.80,2019.10.31 21:55:06,2019.11.02,第三週
32位,咒術師,淺伊芯,00:45.20,2019.10.31 12:22:55,2019.11.02,第三週
32位,召喚師,萌其D魯夫,00:45.80,2019.11.01 18:31:31,2019.11.02,第三週
32位,鬥士,炙燒牛小排丼飯,00:46.70,2019.11.01 20:35:44,2019.11.02,第三週
32位,氣功士,珍妮花?,00:48.90,2019.11.01 14:14:13,2019.11.02,第三週
32位,燐劍士,古城小劍客?,00:50.70,2019.11.01 12:32:24,2019.11.02,第三週
32位,力士,灰??,00:54.30,2019.11.01 22:11:25,2019.11.02,第三週
32位,槍擊士,花傲雪,01:01.40,2019.10.31 21:52:15,2019.11.02,第三週
32位,刺客,浪子國際,01:13.50,2019.11.02 00:07:30,2019.11.02,第三週
32位,弓箭手,穗薇,01:16.50,2019.10.31 17:23:48,2019.11.02,第三週
32位,乾坤士,激?白毛,01:28.10,2019.11.01 02:05:09,2019.11.02,第三週
33位,劍士,萌小桃,00:23.40,2019.10.31 15:41:55,2019.11.02,第三週
33位,拳士,俏麗蒲公英,00:42.80,2019.11.01 22:10:51,2019.11.02,第三週
33位,咒術師,0少囉嗦0,00:45.50,2019.10.30 18:31:11,2019.11.02,第三週
33位,召喚師,蠻妞兒,00:46.30,2019.10.30 21:38:53,2019.11.02,第三週
33位,鬥士,噬?,00:47.70,2019.11.01 19:10:06,2019.11.02,第三週
33位,氣功士,澐綰紗?,00:49.70,2019.10.31 14:34:00,2019.11.02,第三週
33位,燐劍士,煙雨沐歌,00:50.90,2019.11.02 02:42:05,2019.11.02,第三週
33位,力士,只愛北鼻,00:54.50,2019.10.31 18:58:37,2019.11.02,第三週
33位,槍擊士,國民女神?,01:02.80,2019.10.31 21:47:41,2019.11.02,第三週
33位,刺客,Lusa,01:14.50,2019.11.01 17:27:01,2019.11.02,第三週
33位,弓箭手,LemonCat,01:17.30,2019.10.30 19:21:21,2019.11.02,第三週
33位,乾坤士,乂乂震動魔法棒乂乂,01:29.30,2019.11.01 00:10:47,2019.11.02,第三週
34位,劍士,璇玥?,00:25.0,2019.10.30 19:11:57,2019.11.02,第三週
34位,拳士,古怪的非法字符,00:42.90,2019.10.30 20:23:27,2019.11.02,第三週
34位,召喚師,墨夜香,00:46.90,2019.11.01 17:12:41,2019.11.02,第三週
34位,咒術師,Kui奎o,00:47.90,2019.11.01 17:53:37,2019.11.02,第三週
34位,鬥士,hungyu,00:49.80,2019.11.01 19:31:42,2019.11.02,第三週
34位,氣功士,琰花?,00:51.10,2019.10.30 22:50:58,2019.11.02,第三週
34位,燐劍士,別彈我耳朵,00:51.40,2019.11.01 16:56:38,2019.11.02,第三週
34位,力士,型人,00:55.70,2019.11.01 21:20:04,2019.11.02,第三週
34位,槍擊士,紅豆抹茶冰淇淋可麗餅,01:03.90,2019.10.31 09:04:59,2019.11.02,第三週
34位,刺客,櫻雪魅影,01:16.90,2019.10.30 20:10:14,2019.11.02,第三週
34位,弓箭手,?髒髒,01:17.40,2019.10.31 17:28:31,2019.11.02,第三週
34位,乾坤士,任涼風,01:34.50,2019.10.30 15:08:05,2019.11.02,第三週
35位,劍士,糖芯語兒,00:25.0,2019.11.01 02:18:12,2019.11.02,第三週
35位,拳士,勃起天尊?瘋狗吉娃娃,00:42.90,2019.11.01 18:07:49,2019.11.02,第三週
35位,召喚師,庫洛司,00:47.0,2019.10.30 13:37:42,2019.11.02,第三週
35位,咒術師,六月風飛白雪霜,00:49.30,2019.10.31 19:54:12,2019.11.02,第三週
35位,鬥士,瑞穗倚門掀奶,00:50.20,2019.10.31 15:21:04,2019.11.02,第三週
35位,氣功士,Drakevil,00:51.40,2019.10.30 14:11:33,2019.11.02,第三週
35位,燐劍士,伊薩靖,00:52.10,2019.11.02 02:25:25,2019.11.02,第三週
35位,力士,RockRose,00:59.60,2019.10.31 16:31:48,2019.11.02,第三週
35位,槍擊士,辣妹愛玩槍,01:04.60,2019.10.31 22:45:12,2019.11.02,第三週
35位,弓箭手,槿?,01:17.80,2019.10.30 18:46:44,2019.11.02,第三週
35位,刺客,甦蒔,01:17.90,2019.11.02 01:13:32,2019.11.02,第三週
35位,乾坤士,秋羽斐心,01:35.40,2019.11.01 20:51:08,2019.11.02,第三週
36位,劍士,?赤霄心,00:25.10,2019.10.30 19:23:50,2019.11.02,第三週
36位,拳士,杰奧斯,00:43.0,2019.10.30 22:02:24,2019.11.02,第三週
36位,召喚師,evach,00:47.60,2019.11.01 13:22:05,2019.11.02,第三週
36位,咒術師,淺間莉莉絲,00:50.10,2019.10.31 05:17:42,2019.11.02,第三週
36位,鬥士,鬥神喵OuO,00:50.40,2019.10.30 13:38:42,2019.11.02,第三週
36位,氣功士,Shary?,00:51.60,2019.10.31 07:18:44,2019.11.02,第三週
36位,燐劍士,Kyousuke?,00:53.80,2019.11.01 03:20:51,2019.11.02,第三週
36位,力士,喵陶陶,00:59.80,2019.10.30 20:47:48,2019.11.02,第三週
36位,槍擊士,雪燕冰,01:04.70,2019.11.01 22:40:57,2019.11.02,第三週
36位,弓箭手,?赤熱,01:18.20,2019.10.31 00:59:40,2019.11.02,第三週
36位,刺客,?狄,01:19.50,2019.10.31 22:14:22,2019.11.02,第三週
36位,乾坤士,向宇宙下訂單逼逼,01:38.0,2019.10.30 15:57:54,2019.11.02,第三週
37位,劍士,熱可可加辣辣,00:27.90,2019.10.30 23:29:44,2019.11.02,第三週
37位,拳士,洛無境,00:44.80,2019.11.01 15:10:55,2019.11.02,第三週
37位,召喚師,罪惡火花,00:47.90,2019.10.31 00:40:08,2019.11.02,第三週
37位,咒術師,夏楓?,00:50.10,2019.10.31 19:15:05,2019.11.02,第三週
37位,鬥士,我只是個計程車司機,00:50.70,2019.11.01 03:14:39,2019.11.02,第三週
37位,氣功士,Pirin,00:52.0,2019.10.31 22:24:36,2019.11.02,第三週
37位,燐劍士,日川和,00:54.50,2019.11.02 03:45:25,2019.11.02,第三週
37位,力士,沒過耶,01:00.10,2019.10.31 18:35:28,2019.11.02,第三週
37位,槍擊士,Estarona,01:05.20,2019.10.30 15:48:01,2019.11.02,第三週
37位,弓箭手,艾蘭里亞?風行者,01:19.40,2019.11.01 07:35:29,2019.11.02,第三週
37位,刺客,吶吶,01:20.60,2019.10.30 23:36:30,2019.11.02,第三週
37位,乾坤士,跟著煞氣浣熊動彳動,01:39.80,2019.10.30 16:40:13,2019.11.02,第三週
38位,劍士,殺殺,00:28.40,2019.10.30 18:55:45,2019.11.02,第三週
38位,拳士,小煌蒂,00:45.0,2019.10.30 20:02:17,2019.11.02,第三週
38位,召喚師,Shadow?微光,00:49.0,2019.11.01 00:04:01,2019.11.02,第三週
38位,咒術師,?金艾嚴,00:50.20,2019.10.30 23:28:14,2019.11.02,第三週
38位,鬥士,希琅,00:51.10,2019.11.01 20:34:34,2019.11.02,第三週
38位,氣功士,一色堇,00:53.10,2019.11.01 03:23:53,2019.11.02,第三週
38位,燐劍士,鏡之水底,00:54.90,2019.11.02 01:51:58,2019.11.02,第三週
38位,力士,吳剛,01:02.0,2019.11.01 12:40:51,2019.11.02,第三週
38位,槍擊士,汐渃芷,01:06.10,2019.11.01 13:38:18,2019.11.02,第三週
38位,弓箭手,越來越凌,01:20.0,2019.10.31 18:57:45,2019.11.02,第三週
38位,刺客,武老爹,01:22.0,2019.10.30 21:17:38,2019.11.02,第三週
38位,乾坤士,歐德艾斯,01:39.90,2019.11.01 17:02:23,2019.11.02,第三週
39位,劍士,閰寂,00:29.20,2019.11.01 02:48:05,2019.11.02,第三週
39位,拳士,Elena,00:45.0,2019.10.31 14:54:55,2019.11.02,第三週
39位,召喚師,Courageous,00:49.0,2019.11.01 00:07:52,2019.11.02,第三週
39位,咒術師,KeAi咘o,00:51.30,2019.11.02 01:36:22,2019.11.02,第三週
39位,氣功士,韓墨,00:53.20,2019.11.01 20:10:39,2019.11.02,第三週
39位,鬥士,聲雨竹,00:53.70,2019.11.01 20:08:55,2019.11.02,第三週
39位,燐劍士,冰之璇舞,00:55.70,2019.10.30 23:39:24,2019.11.02,第三週
39位,力士,布卡碰??,01:02.40,2019.10.31 19:46:21,2019.11.02,第三週
39位,槍擊士,蘇茯,01:06.60,2019.10.30 23:41:34,2019.11.02,第三週
39位,弓箭手,黑帝絲,01:21.20,2019.10.30 19:52:47,2019.11.02,第三週
39位,刺客,蒼無羽,01:22.20,2019.11.01 20:12:02,2019.11.02,第三週
39位,乾坤士,貪啃奇吃你妹,01:41.0,2019.10.30 19:17:18,2019.11.02,第三週
40位,劍士,你是不是有病R,00:29.40,2019.10.30 15:13:00,2019.11.02,第三週
40位,拳士,紫月?嵐,00:46.50,2019.10.30 13:55:48,2019.11.02,第三週
40位,召喚師,蘇打蜜?,00:49.40,2019.10.31 03:40:22,2019.11.02,第三週
40位,咒術師,丸來哩底加,00:51.70,2019.10.30 19:18:19,2019.11.02,第三週
40位,鬥士,王?,00:54.70,2019.11.01 03:44:15,2019.11.02,第三週
40位,氣功士,宮伝,00:55.40,2019.11.01 08:02:48,2019.11.02,第三週
40位,燐劍士,公主道六獵人,00:56.0,2019.11.01 18:30:48,2019.11.02,第三週
40位,力士,艷小妞,01:03.30,2019.11.01 13:19:18,2019.11.02,第三週
40位,槍擊士,Ashura翎羽,01:09.20,2019.10.31 01:32:35,2019.11.02,第三週
40位,弓箭手,風殛?星殞,01:21.80,2019.11.01 04:12:03,2019.11.02,第三週
40位,刺客,?式?,01:22.50,2019.10.30 13:30:16,2019.11.02,第三週
40位,乾坤士,X回憶不在X,01:43.40,2019.11.02 02:05:51,2019.11.02,第三週
41位,劍士,曉澄,00:29.60,2019.10.30 22:48:38,2019.11.02,第三週
41位,拳士,凜果,00:46.50,2019.11.01 19:54:08,2019.11.02,第三週
41位,召喚師,紫燄喵,00:50.30,2019.11.01 19:57:48,2019.11.02,第三週
41位,咒術師,楓晴夜,00:52.30,2019.10.31 19:25:33,2019.11.02,第三週
41位,鬥士,荔枝蜂蜜,00:55.10,2019.11.02 00:52:57,2019.11.02,第三週
41位,氣功士,醉?雨,00:55.50,2019.10.31 21:59:36,2019.11.02,第三週
41位,燐劍士,安安靜靜?,00:56.60,2019.10.31 13:34:44,2019.11.02,第三週
41位,力士,洗碗哥,01:03.50,2019.10.31 23:51:00,2019.11.02,第三週
41位,槍擊士,槍一?,01:09.90,2019.10.31 00:18:35,2019.11.02,第三週
41位,刺客,卡比豬豬,01:22.60,2019.10.30 20:25:18,2019.11.02,第三週
41位,弓箭手,小短,01:22.70,2019.10.31 09:26:10,2019.11.02,第三週
41位,乾坤士,漼溰,01:45.10,2019.10.30 19:33:54,2019.11.02,第三週
42位,劍士,城市不築敗市有瑜,00:30.10,2019.10.30 19:37:59,2019.11.02,第三週
42位,拳士,微風?,00:46.80,2019.10.31 22:35:18,2019.11.02,第三週
42位,召喚師,暗火舞,00:50.80,2019.11.01 06:50:22,2019.11.02,第三週
42位,鬥士,YilanDora,00:55.20,2019.10.30 22:19:43,2019.11.02,第三週
42位,咒術師,戀上你的乖,00:55.40,2019.10.31 18:13:46,2019.11.02,第三週
42位,氣功士,白先勇,00:55.60,2019.10.30 15:33:13,2019.11.02,第三週
42位,燐劍士,玥惶,00:57.60,2019.10.31 21:42:11,2019.11.02,第三週
42位,力士,NEET姬,01:05.70,2019.10.31 03:11:41,2019.11.02,第三週
42位,槍擊士,冥玄穎,01:10.10,2019.10.30 23:54:11,2019.11.02,第三週
42位,弓箭手,3Q戰神,01:22.90,2019.11.02 00:08:29,2019.11.02,第三週
42位,刺客,幽劍姬,01:23.80,2019.10.31 20:00:31,2019.11.02,第三週
42位,乾坤士,包包丸子頭,01:45.60,2019.10.30 22:49:48,2019.11.02,第三週
43位,劍士,枷栯,00:30.60,2019.10.30 19:43:45,2019.11.02,第三週
43位,拳士,漂洋過海來看妳,00:47.60,2019.10.30 19:08:51,2019.11.02,第三週
43位,召喚師,悠璃?,00:51.60,2019.10.30 23:32:04,2019.11.02,第三週
43位,氣功士,小蝸愛吃燒肉飯,00:55.60,2019.10.30 23:10:37,2019.11.02,第三週
43位,咒術師,芙梓,00:55.90,2019.10.31 23:25:14,2019.11.02,第三週
43位,鬥士,思內遊,00:56.0,2019.10.30 13:17:57,2019.11.02,第三週
43位,燐劍士,右門左衛門,00:58.10,2019.11.01 04:53:13,2019.11.02,第三週
43位,力士,舞潔,01:06.40,2019.10.30 22:21:49,2019.11.02,第三週
43位,槍擊士,珂珂芯,01:10.50,2019.10.31 11:27:05,2019.11.02,第三週
43位,弓箭手,芹澤蕾拉?,01:23.40,2019.10.30 22:00:35,2019.11.02,第三週
43位,刺客,Oh一FAT,01:23.90,2019.10.30 17:43:06,2019.11.02,第三週
43位,乾坤士,NifPriskilla,01:46.50,2019.11.01 02:56:38,2019.11.02,第三週
44位,劍士,Aine蕾,00:30.80,2019.10.31 13:59:09,2019.11.02,第三週
44位,拳士,Queenic,00:47.80,2019.11.01 17:00:01,2019.11.02,第三週
44位,召喚師,?夜辰星,00:51.80,2019.11.02 03:49:28,2019.11.02,第三週
44位,咒術師,?Um,00:56.0,2019.11.01 21:35:27,2019.11.02,第三週
44位,鬥士,騷比里亞,00:56.40,2019.10.30 20:00:12,2019.11.02,第三週
44位,氣功士,o仙伯o,00:56.70,2019.10.31 18:23:09,2019.11.02,第三週
44位,燐劍士,拿聖經砸佛陀,00:58.20,2019.10.30 15:59:36,2019.11.02,第三週
44位,力士,鶳鳥,01:07.30,2019.11.01 23:35:19,2019.11.02,第三週
44位,槍擊士,平淡是真?寧靜是福,01:10.50,2019.11.02 00:04:02,2019.11.02,第三週
44位,弓箭手,翎羽盡絕弓無色,01:23.80,2019.11.01 11:16:06,2019.11.02,第三週
44位,刺客,Fayard琉璃,01:26.60,2019.10.31 18:34:11,2019.11.02,第三週
44位,乾坤士,人偶姐姐,01:48.80,2019.10.30 14:07:16,2019.11.02,第三週
45位,劍士,Oo艾克高爾oO,00:32.0,2019.10.30 11:31:59,2019.11.02,第三週
45位,拳士,幻炎x,00:48.10,2019.10.31 02:32:48,2019.11.02,第三週
45位,召喚師,鴇兒?,00:52.30,2019.10.30 19:06:10,2019.11.02,第三週
45位,咒術師,?葡萄,00:56.10,2019.10.31 00:22:24,2019.11.02,第三週
45位,氣功士,CoffeeYo,00:56.80,2019.10.30 12:08:51,2019.11.02,第三週
45位,鬥士,飄洋?過海,00:56.90,2019.10.30 19:08:40,2019.11.02,第三週
45位,燐劍士,靜畫扇,00:58.20,2019.10.30 22:27:05,2019.11.02,第三週
45位,力士,戮默,01:08.80,2019.10.31 19:31:22,2019.11.02,第三週
45位,槍擊士,我妻善逸?,01:11.90,2019.11.01 10:23:34,2019.11.02,第三週
45位,弓箭手,社會小青年,01:26.0,2019.10.31 12:24:17,2019.11.02,第三週
45位,刺客,狄雨,01:27.10,2019.10.30 13:55:36,2019.11.02,第三週
45位,乾坤士,出發吧,01:51.70,2019.10.30 17:21:38,2019.11.02,第三週
46位,劍士,璃羽紗,00:32.0,2019.11.01 04:11:21,2019.11.02,第三週
46位,拳士,皇小悠,00:49.50,2019.11.01 02:13:23,2019.11.02,第三週
46位,召喚師,夜不能寐,00:52.60,2019.10.30 21:50:37,2019.11.02,第三週
46位,咒術師,公孫玥櫻,00:56.50,2019.11.01 21:51:53,2019.11.02,第三週
46位,鬥士,黑血姬,00:57.80,2019.11.01 18:50:09,2019.11.02,第三週
46位,氣功士,洪爺?,00:57.80,2019.10.30 18:04:43,2019.11.02,第三週
46位,燐劍士,貓耳小蘿莉,00:58.80,2019.11.02 02:21:59,2019.11.02,第三週
46位,力士,飛腸杏韻,01:09.20,2019.10.31 21:42:52,2019.11.02,第三週
46位,槍擊士,蒂蒂?,01:12.10,2019.10.30 16:24:23,2019.11.02,第三週
46位,弓箭手,馬小歐,01:26.10,2019.11.01 13:35:49,2019.11.02,第三週
46位,刺客,夢之碎片,01:28.20,2019.11.01 21:15:20,2019.11.02,第三週
46位,乾坤士,夜下赤瞳,01:53.10,2019.10.31 18:31:44,2019.11.02,第三週
47位,劍士,酥維儂,00:32.30,2019.10.31 01:29:03,2019.11.02,第三週
47位,拳士,寶萬,00:50.20,2019.10.30 14:27:28,2019.11.02,第三週
47位,召喚師,貝殼俏俏,00:53.40,2019.10.30 22:07:53,2019.11.02,第三週
47位,咒術師,光術,00:57.10,2019.10.31 20:56:14,2019.11.02,第三週
47位,鬥士,瑄兒o,00:58.20,2019.10.30 18:28:31,2019.11.02,第三週
47位,氣功士,InFlamess,00:58.30,2019.10.30 20:14:51,2019.11.02,第三週
47位,燐劍士,妮塔莎莉,00:58.90,2019.10.30 18:07:36,2019.11.02,第三週
47位,力士,抱厲鬼,01:09.50,2019.10.31 23:29:05,2019.11.02,第三週
47位,槍擊士,寄樹人猿,01:12.10,2019.11.01 19:56:44,2019.11.02,第三週
47位,弓箭手,滅蚊姬,01:26.90,2019.11.01 14:07:24,2019.11.02,第三週
47位,刺客,銀乙,01:28.80,2019.10.31 04:46:31,2019.11.02,第三週
47位,乾坤士,舞動小草,01:54.30,2019.10.31 21:02:55,2019.11.02,第三週
48位,劍士,?小肥酥,00:32.80,2019.11.01 22:22:32,2019.11.02,第三週
48位,拳士,是否唯一,00:50.20,2019.10.30 16:29:23,2019.11.02,第三週
48位,召喚師,雪見?,00:53.40,2019.10.31 07:30:32,2019.11.02,第三週
48位,氣功士,櫻花喵雪,00:58.30,2019.10.31 00:08:12,2019.11.02,第三週
48位,咒術師,皮咖啾,00:58.30,2019.11.01 16:56:46,2019.11.02,第三週
48位,鬥士,小哥哥?,00:59.60,2019.11.01 00:16:06,2019.11.02,第三週
48位,燐劍士,野羅,01:00.20,2019.10.30 23:02:55,2019.11.02,第三週
48位,力士,湘唲?,01:10.90,2019.10.30 23:14:26,2019.11.02,第三週
48位,槍擊士,火玄石包的名子,01:13.20,2019.10.31 16:09:00,2019.11.02,第三週
48位,弓箭手,妄想感傷代償連盟,01:28.60,2019.11.01 22:16:44,2019.11.02,第三週
48位,刺客,賈霸倘喝綑,01:28.90,2019.11.01 22:14:55,2019.11.02,第三週
48位,乾坤士,三分長相七分妝,01:56.80,2019.11.01 21:31:40,2019.11.02,第三週
49位,劍士,如月緋雪端紫斑蝶,00:33.40,2019.10.31 18:04:15,2019.11.02,第三週
49位,拳士,美乃滋土司,00:51.10,2019.10.30 20:39:47,2019.11.02,第三週
49位,召喚師,慕綾?,00:53.40,2019.10.31 10:48:52,2019.11.02,第三週
49位,氣功士,神奇的雞蛋,00:58.60,2019.10.31 16:17:47,2019.11.02,第三週
49位,咒術師,五十二式,00:58.80,2019.11.01 15:58:57,2019.11.02,第三週
49位,鬥士,你看這把劍它又長又寬,00:59.70,2019.10.31 12:07:50,2019.11.02,第三週
49位,燐劍士,櫻o羽淚,01:00.60,2019.10.30 19:26:47,2019.11.02,第三週
49位,力士,瘋和尚也有拿斧頭的今天,01:10.90,2019.10.31 22:37:53,2019.11.02,第三週
49位,槍擊士,Berrypewpew,01:13.20,2019.11.01 22:11:53,2019.11.02,第三週
49位,刺客,真暗神影,01:29.0,2019.10.30 19:09:36,2019.11.02,第三週
49位,弓箭手,?射臉,01:33.0,2019.10.30 19:05:30,2019.11.02,第三週
49位,乾坤士,?玴?,01:57.60,2019.10.31 23:12:28,2019.11.02,第三週
50位,劍士,涼瑀?,00:33.70,2019.10.30 20:30:04,2019.11.02,第三週
50位,拳士,傲宇情,00:51.90,2019.11.01 00:52:56,2019.11.02,第三週
50位,召喚師,菟絲花,00:53.60,2019.11.01 01:18:20,2019.11.02,第三週
50位,氣功士,甜漾羽芯,00:58.60,2019.11.01 18:13:25,2019.11.02,第三週
50位,咒術師,心小弦,00:59.30,2019.11.01 19:25:59,2019.11.02,第三週
50位,鬥士,?阿楠楠?,00:59.90,2019.11.01 14:09:40,2019.11.02,第三週
50位,燐劍士,Emilyisis,01:01.10,2019.10.31 01:40:43,2019.11.02,第三週
50位,力士,白鬍子海賊,01:11.40,2019.10.31 13:52:03,2019.11.02,第三週
50位,槍擊士,沐煦,01:14.10,2019.10.30 19:20:12,2019.11.02,第三週
50位,刺客,祤莫?,01:31.50,2019.11.02 01:08:52,2019.11.02,第三週
50位,弓箭手,琦玲瑆,01:37.70,2019.10.31 19:23:50,2019.11.02,第三週
50位,乾坤士,楓飛殺,01:58.60,2019.10.31 23:27:20,2019.11.02,第三週
51位,劍士,小瓜?,00:34.90,2019.10.31 00:02:20,2019.11.02,第三週
51位,拳士,豆泥,00:52.30,2019.11.02 01:16:33,2019.11.02,第三週
51位,召喚師,水語痕,00:54.10,2019.11.01 16:31:37,2019.11.02,第三週
51位,咒術師,星沁沁娃,00:59.40,2019.10.31 21:42:09,2019.11.02,第三週
51位,氣功士,小精靈咚咚,00:59.50,2019.10.30 22:45:22,2019.11.02,第三週
51位,鬥士,葡萄柚薊紫,01:00.20,2019.10.30 20:23:52,2019.11.02,第三週
51位,燐劍士,阿不就好慢慢,01:01.10,2019.10.31 03:25:35,2019.11.02,第三週
51位,力士,艾莉沙,01:11.40,2019.11.01 23:02:54,2019.11.02,第三週
51位,槍擊士,皮030蛋,01:14.30,2019.10.30 16:26:15,2019.11.02,第三週
51位,弓箭手,白乃莉凜,01:38.40,2019.10.31 09:31:33,2019.11.02,第三週
51位,刺客,六錵?,01:38.90,2019.10.31 23:11:34,2019.11.02,第三週
51位,乾坤士,上官?母湯,01:59.0,2019.10.31 18:27:26,2019.11.02,第三週
52位,劍士,僾玥璃?,00:35.0,2019.10.31 00:14:04,2019.11.02,第三週
52位,拳士,智乃醬??Chino??,00:52.70,2019.11.01 21:23:44,2019.11.02,第三週
52位,召喚師,棉花糖果,00:54.60,2019.10.30 23:54:11,2019.11.02,第三週
52位,氣功士,o噹噹o,01:00.0,2019.10.30 18:51:28,2019.11.02,第三週
52位,鬥士,悅芯光柔,01:00.20,2019.10.31 10:36:47,2019.11.02,第三週
