名次,職業,角色名稱,討伐完成時間,記錄更新時間,結算日期,週次
26位,刺客,卡比豬豬,01:22.60,2019.10.30 20:25:18,2019.10.31,第三週
26位,弓箭手,3Q戰神,01:27.30,2019.10.30 18:55:28,2019.10.31,第三週
26位,乾坤士,包包丸子頭,01:45.60,2019.10.30 22:49:48,2019.10.31,第三週
27位,劍士,殺殺,00:28.40,2019.10.30 18:55:45,2019.10.31,第三週
27位,拳士,俏麗蒲公英,00:43.90,2019.10.30 23:41:43,2019.10.31,第三週
27位,召喚師,夜不能寐,00:52.60,2019.10.30 21:50:37,2019.10.31,第三週
27位,鬥士,hungyu,00:52.90,2019.10.30 17:31:36,2019.10.31,第三週
27位,咒術師,鳳梨酥旺,00:53.60,2019.10.30 16:54:37,2019.10.31,第三週
27位,氣功士,Shary?,00:55.10,2019.10.30 11:53:07,2019.10.31,第三週
27位,燐劍士,日川和,00:57.60,2019.10.31 02:13:00,2019.10.31,第三週
27位,力士,艷小妞,01:06.20,2019.10.30 12:11:12,2019.10.31,第三週
27位,槍擊士,Ashura翎羽,01:09.20,2019.10.31 01:32:35,2019.10.31,第三週
27位,刺客,Oh一FAT,01:23.90,2019.10.30 17:43:06,2019.10.31,第三週
27位,弓箭手,馬小歐,01:28.20,2019.10.30 14:03:03,2019.10.31,第三週
27位,乾坤士,人偶姐姐,01:48.80,2019.10.30 14:07:16,2019.10.31,第三週
28位,劍士,沐恩?,00:28.50,2019.10.30 17:10:46,2019.10.31,第三週
28位,拳士,小煌蒂,00:45.0,2019.10.30 20:02:17,2019.10.31,第三週
28位,召喚師,貝殼俏俏,00:53.40,2019.10.30 22:07:53,2019.10.31,第三週
28位,鬥士,YilanDora,00:55.20,2019.10.30 22:19:43,2019.10.31,第三週
28位,氣功士,白先勇,00:55.60,2019.10.30 15:33:13,2019.10.31,第三週
28位,咒術師,?葡萄,00:56.10,2019.10.31 00:22:24,2019.10.31,第三週
28位,燐劍士,公主道六獵人,00:58.10,2019.10.30 19:17:36,2019.10.31,第三週
28位,力士,舞潔,01:06.40,2019.10.30 22:21:49,2019.10.31,第三週
28位,槍擊士,槍一?,01:09.90,2019.10.31 00:18:35,2019.10.31,第三週
28位,刺客,墨淺伊?,01:26.60,2019.10.30 16:28:51,2019.10.31,第三週
28位,弓箭手,小短,01:32.10,2019.10.30 18:58:03,2019.10.31,第三週
28位,乾坤士,出發吧,01:51.70,2019.10.30 17:21:38,2019.10.31,第三週
29位,劍士,狪狪,00:29.20,2019.10.30 20:53:25,2019.10.31,第三週
29位,拳士,紫月?嵐,00:46.50,2019.10.30 13:55:48,2019.10.31,第三週
29位,召喚師,棉花糖果,00:54.60,2019.10.30 23:54:11,2019.10.31,第三週
29位,氣功士,小蝸愛吃燒肉飯,00:55.60,2019.10.30 23:10:37,2019.10.31,第三週
29位,鬥士,思內遊,00:56.0,2019.10.30 13:17:57,2019.10.31,第三週
29位,咒術師,公孫玥櫻,00:57.20,2019.10.30 20:24:17,2019.10.31,第三週
29位,燐劍士,拿聖經砸佛陀,00:58.20,2019.10.30 15:59:36,2019.10.31,第三週
29位,力士,鶳鳥,01:09.20,2019.10.30 21:00:10,2019.10.31,第三週
29位,槍擊士,冥玄穎,01:10.10,2019.10.30 23:54:11,2019.10.31,第三週
29位,刺客,狄雨,01:27.10,2019.10.30 13:55:36,2019.10.31,第三週
29位,弓箭手,?射臉,01:33.0,2019.10.30 19:05:30,2019.10.31,第三週
29位,乾坤士,夜下赤瞳,02:01.10,2019.10.30 23:47:54,2019.10.31,第三週
30位,劍士,你是不是有病R,00:29.40,2019.10.30 15:13:00,2019.10.31,第三週
30位,拳士,漂洋過海來看妳,00:47.60,2019.10.30 19:08:51,2019.10.31,第三週
30位,召喚師,菟絲花,00:54.80,2019.10.31 02:44:58,2019.10.31,第三週
30位,鬥士,騷比里亞,00:56.40,2019.10.30 20:00:12,2019.10.31,第三週
30位,氣功士,CoffeeYo,00:56.80,2019.10.30 12:08:51,2019.10.31,第三週
30位,燐劍士,靜畫扇,00:58.20,2019.10.30 22:27:05,2019.10.31,第三週
30位,咒術師,星沁沁娃,00:59.90,2019.10.30 23:17:02,2019.10.31,第三週
30位,力士,湘唲?,01:10.90,2019.10.30 23:14:26,2019.10.31,第三週
30位,槍擊士,蒂蒂?,01:12.10,2019.10.30 16:24:23,2019.10.31,第三週
30位,刺客,銀乙,01:28.80,2019.10.31 04:46:31,2019.10.31,第三週
30位,弓箭手,滅蚊姬,01:34.40,2019.10.30 12:12:16,2019.10.31,第三週
30位,乾坤士,簡辰,02:04.30,2019.10.30 14:04:10,2019.10.31,第三週
31位,劍士,曉澄,00:29.60,2019.10.30 22:48:38,2019.10.31,第三週
31位,拳士,妃?亞,00:48.0,2019.10.31 00:57:53,2019.10.31,第三週
31位,召喚師,泠欷,00:55.90,2019.10.30 23:22:52,2019.10.31,第三週
31位,鬥士,飄洋?過海,00:56.90,2019.10.30 19:08:40,2019.10.31,第三週
31位,氣功士,o仙伯o,00:57.10,2019.10.30 19:37:13,2019.10.31,第三週
31位,燐劍士,妮塔莎莉,00:58.90,2019.10.30 18:07:36,2019.10.31,第三週
31位,咒術師,夜漪月,01:00.60,2019.10.30 18:46:01,2019.10.31,第三週
31位,槍擊士,Berrypewpew,01:13.80,2019.10.30 23:02:20,2019.10.31,第三週
31位,力士,我是小茉莉我要強姦你,01:14.90,2019.10.30 23:55:07,2019.10.31,第三週
31位,刺客,甦蒔,01:28.90,2019.10.30 23:21:50,2019.10.31,第三週
31位,弓箭手,?情,01:38.70,2019.10.30 11:15:06,2019.10.31,第三週
31位,乾坤士,上官?母湯,02:06.70,2019.10.30 18:50:21,2019.10.31,第三週
32位,劍士,城市不築敗市有瑜,00:30.10,2019.10.30 19:37:59,2019.10.31,第三週
32位,拳士,幻炎x,00:48.10,2019.10.31 02:32:48,2019.10.31,第三週
32位,召喚師,墨夜香,00:56.20,2019.10.31 00:09:50,2019.10.31,第三週
32位,氣功士,洪爺?,00:57.80,2019.10.30 18:04:43,2019.10.31,第三週
32位,鬥士,瑄兒o,00:58.20,2019.10.30 18:28:31,2019.10.31,第三週
32位,燐劍士,野羅,01:00.20,2019.10.30 23:02:55,2019.10.31,第三週
32位,咒術師,放肆精靈,01:01.90,2019.10.30 18:47:19,2019.10.31,第三週
32位,槍擊士,沐煦,01:14.10,2019.10.30 19:20:12,2019.10.31,第三週
32位,力士,瘋和尚也有拿斧頭的今天,01:15.0,2019.10.30 22:22:15,2019.10.31,第三週
32位,刺客,真暗神影,01:29.0,2019.10.30 19:09:36,2019.10.31,第三週
32位,弓箭手,Scorpio?無羽箭,01:41.50,2019.10.30 19:01:46,2019.10.31,第三週
32位,乾坤士,?玴?,02:10.20,2019.10.31 00:34:36,2019.10.31,第三週
33位,劍士,枷栯,00:30.60,2019.10.30 19:43:45,2019.10.31,第三週
33位,拳士,Elena,00:49.20,2019.10.30 14:46:48,2019.10.31,第三週
33位,召喚師,汀小禧?,00:56.70,2019.10.30 15:02:53,2019.10.31,第三週
33位,氣功士,InFlamess,00:58.30,2019.10.30 20:14:51,2019.10.31,第三週
33位,鬥士,葡萄柚薊紫,01:00.20,2019.10.30 20:23:52,2019.10.31,第三週
33位,燐劍士,唷齁?,01:00.40,2019.10.30 12:31:38,2019.10.31,第三週
33位,咒術師,禎愛520,01:02.70,2019.10.31 00:41:08,2019.10.31,第三週
33位,槍擊士,皮030蛋,01:14.30,2019.10.30 16:26:15,2019.10.31,第三週
33位,力士,玄璃星君,01:16.90,2019.10.31 02:21:56,2019.10.31,第三週
33位,刺客,蒼無羽,01:34.50,2019.10.30 20:17:56,2019.10.31,第三週
33位,弓箭手,月夜弓腰姬,01:43.20,2019.10.31 00:25:46,2019.10.31,第三週
33位,乾坤士,朱音奈,02:11.20,2019.10.30 21:49:23,2019.10.31,第三週
34位,劍士,Oo艾克高爾oO,00:32.0,2019.10.30 11:31:59,2019.10.31,第三週
34位,拳士,寶萬,00:50.20,2019.10.30 14:27:28,2019.10.31,第三週
34位,召喚師,SYeon,00:57.40,2019.10.30 21:14:13,2019.10.31,第三週
34位,氣功士,櫻花喵雪,00:58.30,2019.10.31 00:08:12,2019.10.31,第三週
34位,燐劍士,櫻o羽淚,01:00.60,2019.10.30 19:26:47,2019.10.31,第三週
34位,鬥士,紫紜天,01:01.10,2019.10.30 12:06:03,2019.10.31,第三週
34位,咒術師,夏楓?,01:03.10,2019.10.30 12:09:19,2019.10.31,第三週
34位,槍擊士,火玄石包的名子,01:14.40,2019.10.31 00:21:54,2019.10.31,第三週
34位,力士,白鬍子海賊,01:17.20,2019.10.30 22:25:27,2019.10.31,第三週
34位,刺客,幽劍姬,01:40.30,2019.10.30 19:20:32,2019.10.31,第三週
34位,弓箭手,龍龍66,01:45.50,2019.10.30 23:34:15,2019.10.31,第三週
34位,乾坤士,舞動小草,02:13.40,2019.10.30 20:28:25,2019.10.31,第三週
35位,劍士,酥維儂,00:32.30,2019.10.31 01:29:03,2019.10.31,第三週
35位,拳士,是否唯一,00:50.20,2019.10.30 16:29:23,2019.10.31,第三週
35位,召喚師,水語痕,00:57.50,2019.10.30 14:59:48,2019.10.31,第三週
35位,氣功士,小精靈咚咚,00:59.50,2019.10.30 22:45:22,2019.10.31,第三週
35位,燐劍士,貓耳小蘿莉,01:01.0,2019.10.30 20:35:44,2019.10.31,第三週
35位,鬥士,小哥哥?,01:01.30,2019.10.30 19:48:30,2019.10.31,第三週
35位,咒術師,佐丹妮,01:03.40,2019.10.30 18:57:47,2019.10.31,第三週
35位,槍擊士,冪貓貓,01:15.80,2019.10.31 00:26:01,2019.10.31,第三週
35位,力士,河豚穿泳褲,01:17.70,2019.10.30 23:03:06,2019.10.31,第三週
35位,刺客,小摧,01:42.40,2019.10.30 19:39:52,2019.10.31,第三週
35位,弓箭手,破邪清真?森蘭丸,01:50.60,2019.10.31 01:46:03,2019.10.31,第三週
35位,乾坤士,巧老虎,02:27.50,2019.10.30 22:17:47,2019.10.31,第三週
36位,劍士,璃羽紗,00:32.50,2019.10.31 05:32:43,2019.10.31,第三週
36位,拳士,美乃滋土司,00:51.10,2019.10.30 20:39:47,2019.10.31,第三週
36位,召喚師,紫燄喵,00:59.30,2019.10.31 00:31:35,2019.10.31,第三週
36位,氣功士,o噹噹o,01:00.0,2019.10.30 18:51:28,2019.10.31,第三週
36位,燐劍士,易子星,01:01.10,2019.10.31 01:18:08,2019.10.31,第三週
36位,鬥士,?臉滾鍵盤,01:02.30,2019.10.30 22:53:51,2019.10.31,第三週
36位,咒術師,皮咖啾,01:03.60,2019.10.30 19:24:53,2019.10.31,第三週
36位,槍擊士,漱?,01:16.0,2019.10.30 15:07:55,2019.10.31,第三週
36位,力士,薩米爾,01:18.70,2019.10.31 00:03:46,2019.10.31,第三週
36位,刺客,邈無聲息,01:48.70,2019.10.30 13:30:23,2019.10.31,第三週
36位,弓箭手,軒轅逸悅,01:50.70,2019.10.30 17:00:36,2019.10.31,第三週
36位,乾坤士,夜凜櫻,02:35.50,2019.10.30 18:47:34,2019.10.31,第三週
37位,劍士,?小肥酥,00:32.90,2019.10.30 23:28:41,2019.10.31,第三週
37位,拳士,河漓雪?,00:53.0,2019.10.30 16:13:39,2019.10.31,第三週
37位,召喚師,冷語晴,00:59.40,2019.10.31 03:11:15,2019.10.31,第三週
37位,氣功士,友倫嚕嚕,01:00.60,2019.10.31 04:52:42,2019.10.31,第三週
37位,燐劍士,Emilyisis,01:01.10,2019.10.31 01:40:43,2019.10.31,第三週
37位,鬥士,荔枝蜂蜜,01:02.70,2019.10.30 21:49:47,2019.10.31,第三週
37位,咒術師,御魁影,01:05.40,2019.10.30 15:44:21,2019.10.31,第三週
37位,槍擊士,珂珂芯,01:16.0,2019.10.30 21:51:11,2019.10.31,第三週
37位,力士,戮默,01:19.20,2019.10.30 21:13:27,2019.10.31,第三週
37位,刺客,沫殞雪,01:49.80,2019.10.31 00:43:20,2019.10.31,第三週
37位,弓箭手,一希爾維斯一,01:53.0,2019.10.30 13:30:52,2019.10.31,第三週
37位,乾坤士,乾酷,02:39.0,2019.10.30 15:01:53,2019.10.31,第三週
38位,劍士,月光下沉睡,00:33.0,2019.10.30 18:55:37,2019.10.31,第三週
38位,拳士,洛無境,00:54.50,2019.10.30 14:09:17,2019.10.31,第三週
38位,召喚師,?小肥樂,00:59.70,2019.10.30 23:11:36,2019.10.31,第三週
38位,氣功士,流飄,01:01.0,2019.10.31 00:47:28,2019.10.31,第三週
38位,燐劍士,阿不就好慢慢,01:01.10,2019.10.31 03:25:35,2019.10.31,第三週
38位,鬥士,梵天殊,01:03.30,2019.10.30 19:44:39,2019.10.31,第三週
38位,咒術師,冽痕?,01:05.60,2019.10.30 13:42:18,2019.10.31,第三週
38位,力士,艾莉沙,01:19.30,2019.10.30 23:49:09,2019.10.31,第三週
38位,槍擊士,一阿Q桶麵一,01:21.50,2019.10.30 16:22:05,2019.10.31,第三週
38位,刺客,咕嚕貓x,01:51.70,2019.10.31 00:10:39,2019.10.31,第三週
38位,弓箭手,奶貓OuO,01:53.60,2019.10.30 23:39:09,2019.10.31,第三週
38位,乾坤士,Scarlett?蒼嵐,02:48.20,2019.10.30 15:02:48,2019.10.31,第三週
39位,劍士,涼瑀?,00:33.70,2019.10.30 20:30:04,2019.10.31,第三週
39位,拳士,好冷哦?,00:54.60,2019.10.31 00:12:31,2019.10.31,第三週
39位,召喚師,啵啵哩,01:00.80,2019.10.30 21:42:28,2019.10.31,第三週
39位,氣功士,嫣雨玥,01:01.40,2019.10.30 23:38:58,2019.10.31,第三週
39位,燐劍士,翻滾喵,01:01.50,2019.10.30 22:11:43,2019.10.31,第三週
39位,鬥士,懺悔悲鳴,01:04.0,2019.10.31 02:26:50,2019.10.31,第三週
39位,咒術師,湘語霏,01:05.60,2019.10.30 18:12:38,2019.10.31,第三週
39位,力士,藩y,01:22.10,2019.10.30 12:32:30,2019.10.31,第三週
39位,槍擊士,好馬?不吃窩邊草,01:24.0,2019.10.31 01:21:25,2019.10.31,第三週
39位,弓箭手,無雙一箭,01:55.60,2019.10.30 19:36:52,2019.10.31,第三週
39位,刺客,楓無雪櫻,02:04.40,2019.10.30 12:17:13,2019.10.31,第三週
39位,乾坤士,水沫子餅乾,02:49.90,2019.10.30 23:39:11,2019.10.31,第三週
40位,劍士,小瓜?,00:34.90,2019.10.31 00:02:20,2019.10.31,第三週
40位,拳士,微糖多綠,00:55.0,2019.10.30 15:07:18,2019.10.31,第三週
40位,召喚師,啟示錄摩亞,01:00.80,2019.10.31 00:17:12,2019.10.31,第三週
40位,燐劍士,吉姆伯格與貓使者,01:02.50,2019.10.30 23:58:24,2019.10.31,第三週
40位,鬥士,?不赦,01:05.60,2019.10.30 17:16:12,2019.10.31,第三週
40位,咒術師,千草露璐,01:06.20,2019.10.30 17:41:21,2019.10.31,第三週
40位,氣功士,小馴鹿,01:07.50,2019.10.30 21:09:17,2019.10.31,第三週
40位,力士,更衣,01:22.40,2019.10.31 05:30:14,2019.10.31,第三週
40位,槍擊士,Scarborough凡,01:24.70,2019.10.30 12:29:56,2019.10.31,第三週
40位,弓箭手,由花子,01:59.80,2019.10.30 22:26:37,2019.10.31,第三週
40位,刺客,漠契,02:06.80,2019.10.30 23:02:05,2019.10.31,第三週
40位,乾坤士,造化鐘神秀陰陽割昏曉,02:52.30,2019.10.31 02:49:17,2019.10.31,第三週
41位,劍士,僾玥璃?,00:35.0,2019.10.31 00:14:04,2019.10.31,第三週
41位,拳士,豆泥,00:55.60,2019.10.31 01:57:41,2019.10.31,第三週
41位,召喚師,AiKun?花,01:01.40,2019.10.31 00:19:08,2019.10.31,第三週
41位,燐劍士,冷月幻燁,01:03.0,2019.10.30 19:46:16,2019.10.31,第三週
41位,鬥士,櫻島惠琉織,01:06.0,2019.10.30 18:58:17,2019.10.31,第三週
41位,咒術師,?奶茶?,01:06.90,2019.10.30 20:50:01,2019.10.31,第三週
41位,氣功士,露希薇雅,01:08.50,2019.10.31 05:07:44,2019.10.31,第三週
41位,力士,獨孤憶靈,01:24.0,2019.10.30 17:59:56,2019.10.31,第三週
41位,槍擊士,白粉茉,01:24.80,2019.10.30 19:02:00,2019.10.31,第三週
41位,弓箭手,噓?一閃,02:02.60,2019.10.30 19:22:43,2019.10.31,第三週
41位,刺客,風鷹翔翔,02:09.0,2019.10.30 21:40:36,2019.10.31,第三週
41位,乾坤士,女射狼,02:59.60,2019.10.31 00:04:47,2019.10.31,第三週
42位,劍士,宇智波宣兒o,00:35.80,2019.10.30 14:04:53,2019.10.31,第三週
42位,拳士,文舞,00:56.40,2019.10.30 22:04:48,2019.10.31,第三週
42位,召喚師,?芙,01:01.50,2019.10.31 02:36:36,2019.10.31,第三週
42位,燐劍士,神鬼憩?鳴?,01:03.20,2019.10.31 01:43:09,2019.10.31,第三週
42位,鬥士,義式焦糖奶油千層酥,01:06.80,2019.10.30 21:58:15,2019.10.31,第三週
42位,咒術師,?澧,01:07.90,2019.10.30 21:19:12,2019.10.31,第三週
42位,氣功士,IRIZA,01:10.70,2019.10.30 22:57:31,2019.10.31,第三週
42位,力士,何境風聲,01:24.90,2019.10.31 00:59:56,2019.10.31,第三週
42位,槍擊士,夢星魚,01:29.20,2019.10.30 21:20:18,2019.10.31,第三週
42位,弓箭手,碎星暗影,02:02.70,2019.10.30 15:59:02,2019.10.31,第三週
42位,刺客,BlakcVodka,02:27.70,2019.10.30 22:59:14,2019.10.31,第三週
42位,乾坤士,希霜,03:03.80,2019.10.30 19:41:23,2019.10.31,第三週
43位,劍士,杰杰?,00:36.80,2019.10.31 01:21:36,2019.10.31,第三週
43位,拳士,岩煌,00:57.10,2019.10.30 21:10:10,2019.10.31,第三週
43位,召喚師,貓貓小,01:01.70,2019.10.30 19:36:27,2019.10.31,第三週
43位,燐劍士,安安靜靜?,01:03.30,2019.10.30 16:52:45,2019.10.31,第三週
43位,鬥士,悅芯光柔,01:07.20,2019.10.30 14:18:33,2019.10.31,第三週
43位,咒術師,弁索崗武郎,01:09.40,2019.10.30 22:36:55,2019.10.31,第三週
43位,氣功士,平井桃mo粉,01:10.90,2019.10.31 02:59:10,2019.10.31,第三週
43位,力士,一方羅剎,01:27.60,2019.10.31 03:39:46,2019.10.31,第三週
43位,槍擊士,羋玥?,01:32.10,2019.10.30 17:44:01,2019.10.31,第三週
43位,弓箭手,優莉西亞,02:04.0,2019.10.31 00:14:56,2019.10.31,第三週
43位,刺客,黑色知秋,02:31.70,2019.10.30 21:25:24,2019.10.31,第三週
44位,劍士,雪天妘,00:38.30,2019.10.31 01:41:46,2019.10.31,第三週
44位,拳士,一拳定江山,00:57.30,2019.10.30 19:57:25,2019.10.31,第三週
44位,召喚師,Courageous,01:02.10,2019.10.31 00:54:23,2019.10.31,第三週
44位,燐劍士,bdfangay,01:03.30,2019.10.30 18:31:28,2019.10.31,第三週
44位,鬥士,?阿楠楠?,01:07.30,2019.10.30 20:08:40,2019.10.31,第三週
44位,咒術師,媚魔女,01:11.0,2019.10.31 01:49:11,2019.10.31,第三週
44位,氣功士,拉斐爾?晴,01:11.20,2019.10.31 00:56:07,2019.10.31,第三週
44位,力士,光南大批發,01:29.0,2019.10.30 20:59:57,2019.10.31,第三週
44位,槍擊士,願聖光照死妳,01:33.70,2019.10.30 18:19:43,2019.10.31,第三週
44位,弓箭手,?萱兒,02:05.40,2019.10.30 16:45:26,2019.10.31,第三週
44位,刺客,清水純綾,02:34.80,2019.10.30 23:42:01,2019.10.31,第三週
45位,劍士,???,00:38.70,2019.10.30 21:38:09,2019.10.31,第三週
45位,拳士,皇小悠,00:57.30,2019.10.30 23:31:44,2019.10.31,第三週
45位,召喚師,夢奈雪戀,01:02.60,2019.10.30 16:17:47,2019.10.31,第三週
45位,燐劍士,雪舞明月夜,01:04.20,2019.10.31 00:41:24,2019.10.31,第三週
45位,鬥士,Mask?橘貓貓,01:08.30,2019.10.30 17:23:39,2019.10.31,第三週
45位,咒術師,雪靈緗,01:11.40,2019.10.30 20:07:21,2019.10.31,第三週
45位,氣功士,哇靠操我的菜,01:11.40,2019.10.30 12:31:05,2019.10.31,第三週
45位,力士,o醉落夕風o,01:29.50,2019.10.31 03:18:22,2019.10.31,第三週
45位,槍擊士,Fantasticnc,01:35.90,2019.10.30 12:57:51,2019.10.31,第三週
45位,弓箭手,宥妡?,02:07.20,2019.10.31 03:10:27,2019.10.31,第三週
45位,刺客,冽魂冰晶,02:39.60,2019.10.30 20:42:46,2019.10.31,第三週
46位,劍士,菲雷姆,00:38.90,2019.10.30 18:36:02,2019.10.31,第三週
46位,拳士,SyaA,00:57.60,2019.10.30 20:54:39,2019.10.31,第三週
46位,召喚師,薇兒??,01:02.90,2019.10.30 13:29:49,2019.10.31,第三週
46位,燐劍士,咕狗,01:05.30,2019.10.30 17:46:58,2019.10.31,第三週
46位,鬥士,知識就是力量培根就是熱量,01:08.60,2019.10.30 22:01:46,2019.10.31,第三週
46位,氣功士,瑛夢?,01:12.70,2019.10.30 22:23:20,2019.10.31,第三週
46位,咒術師,雪雪?,01:13.80,2019.10.30 18:28:39,2019.10.31,第三週
46位,力士,免費線上學英文,01:32.30,2019.10.30 22:31:27,2019.10.31,第三週
46位,槍擊士,柴郡主,01:40.30,2019.10.30 23:09:57,2019.10.31,第三週
46位,弓箭手,白乃莉凜,02:07.30,2019.10.31 01:46:00,2019.10.31,第三週
46位,刺客,assassin艷,02:43.80,2019.10.30 19:51:08,2019.10.31,第三週
47位,劍士,宵時雨,00:39.70,2019.10.31 00:25:29,2019.10.31,第三週
47位,拳士,阿爾馮斯,00:59.40,2019.10.30 20:07:44,2019.10.31,第三週
47位,召喚師,糖糖乂寧靜,01:03.40,2019.10.31 02:07:49,2019.10.31,第三週
47位,燐劍士,漣?,01:08.0,2019.10.30 19:32:16,2019.10.31,第三週
47位,鬥士,啾咪打死大怪獸了,01:08.70,2019.10.31 00:08:35,2019.10.31,第三週
47位,氣功士,牛奶妹妹,01:13.70,2019.10.30 15:11:45,2019.10.31,第三週
47位,咒術師,別K我我是魚,01:13.90,2019.10.30 12:52:43,2019.10.31,第三週
47位,力士,娜帝,01:32.50,2019.10.30 23:40:25,2019.10.31,第三週
47位,槍擊士,紅心咻咻砰,01:40.40,2019.10.30 15:50:37,2019.10.31,第三週
47位,弓箭手,風夏馨,02:15.20,2019.10.31 04:21:15,2019.10.31,第三週
47位,刺客,霧輕影,02:45.70,2019.10.31 00:21:31,2019.10.31,第三週
48位,劍士,詩杏,00:40.60,2019.10.30 17:27:33,2019.10.31,第三週
48位,拳士,LouiseClyne,00:59.50,2019.10.30 20:37:26,2019.10.31,第三週
48位,召喚師,琉櫻燁,01:03.90,2019.10.30 19:18:49,2019.10.31,第三週
48位,燐劍士,動都不想動的胖子,01:10.20,2019.10.30 18:42:33,2019.10.31,第三週
48位,鬥士,?樊花,01:11.70,2019.10.30 17:36:08,2019.10.31,第三週
48位,氣功士,美人櫻,01:14.10,2019.10.31 01:39:56,2019.10.31,第三週
48位,咒術師,咒狂,01:14.60,2019.10.30 20:57:54,2019.10.31,第三週
48位,力士,慕極百秒,01:35.90,2019.10.30 20:58:35,2019.10.31,第三週
48位,槍擊士,一昨晚不是我一,01:41.70,2019.10.30 20:11:28,2019.10.31,第三週
48位,弓箭手,油條?,02:19.30,2019.10.30 12:59:18,2019.10.31,第三週
48位,刺客,消失斷線,02:53.40,2019.10.30 13:21:14,2019.10.31,第三週
49位,劍士,楓筑,00:40.80,2019.10.30 13:13:27,2019.10.31,第三週
49位,拳士,傲宇情,01:00.60,2019.10.31 00:11:49,2019.10.31,第三週
49位,召喚師,都薇?,01:04.60,2019.10.31 04:15:23,2019.10.31,第三週
49位,燐劍士,扣扣走,01:11.30,2019.10.30 12:36:51,2019.10.31,第三週
49位,鬥士,Waltraute?,01:11.70,2019.10.30 22:26:21,2019.10.31,第三週
49位,氣功士,殞影,01:14.70,2019.10.30 17:23:22,2019.10.31,第三週
49位,咒術師,金貝妻?,01:14.80,2019.10.30 11:19:37,2019.10.31,第三週
49位,力士,噬阿弭,01:37.30,2019.10.30 21:01:16,2019.10.31,第三週
49位,槍擊士,?雲淡風輕?,01:42.90,2019.10.31 00:38:02,2019.10.31,第三週
49位,弓箭手,燐兒?,02:20.80,2019.10.31 04:31:00,2019.10.31,第三週
49位,刺客,雪真姬,02:53.40,2019.10.30 23:04:22,2019.10.31,第三週
50位,劍士,熾?靛?,00:41.0,2019.10.31 00:06:06,2019.10.31,第三週
50位,拳士,濕情畫液,01:01.40,2019.10.30 21:46:01,2019.10.31,第三週
50位,召喚師,Shadow?微光,01:04.70,2019.10.30 17:14:59,2019.10.31,第三週
50位,鬥士,艾軒?,01:11.90,2019.10.30 22:11:37,2019.10.31,第三週
50位,燐劍士,悠雪?,01:13.50,2019.10.30 23:08:16,2019.10.31,第三週
50位,氣功士,爆米花?喵咪,01:15.30,2019.10.30 22:48:18,2019.10.31,第三週
50位,咒術師,沐辰依,01:15.40,2019.10.30 22:40:07,2019.10.31,第三週
50位,力士,風花雪月斬,01:38.0,2019.10.30 18:53:03,2019.10.31,第三週
50位,槍擊士,I趁趁隆I,01:45.90,2019.10.30 19:55:59,2019.10.31,第三週
50位,弓箭手,?泰??,02:22.30,2019.10.30 16:15:54,2019.10.31,第三週
50位,刺客,分刻,02:57.40,2019.10.30 15:26:24,2019.10.31,第三週
51位,劍士,小MM?,00:41.10,2019.10.30 19:20:49,2019.10.31,第三週
51位,拳士,親愛的月月月神,01:01.50,2019.10.30 19:59:32,2019.10.31,第三週
51位,召喚師,科莫迪亞,01:04.90,2019.10.30 14:06:44,2019.10.31,第三週
51位,鬥士,黑血姬,01:12.10,2019.10.30 21:44:17,2019.10.31,第三週
51位,燐劍士,布曼,01:14.0,2019.10.30 21:57:17,2019.10.31,第三週
51位,咒術師,佟潼,01:15.90,2019.10.30 18:52:20,2019.10.31,第三週
51位,氣功士,菜鳥氣功士,01:16.40,2019.10.30 21:20:21,2019.10.31,第三週
51位,力士,弒無痕,01:38.50,2019.10.30 16:44:42,2019.10.31,第三週
51位,槍擊士,?北極兔,01:46.90,2019.10.30 15:57:59,2019.10.31,第三週
51位,弓箭手,佐眼?,02:23.40,2019.10.30 22:17:45,2019.10.31,第三週
52位,劍士,苦情方塊酥,00:41.60,2019.10.30 16:47:54,2019.10.31,第三週
52位,拳士,莖莖?,01:02.60,2019.10.30 23:35:45,2019.10.31,第三週
52位,召喚師,漂水麟,01:05.40,2019.10.30 20:27:29,2019.10.31,第三週
52位,鬥士,放雙手也可以,01:13.60,2019.10.31 04:11:36,2019.10.31,第三週
52位,燐劍士,???,01:15.40,2019.10.30 13:18:02,2019.10.31,第三週
52位,咒術師,妗妡,01:16.10,2019.10.30 16:52:14,2019.10.31,第三週
52位,氣功士,紅透半月天,01:16.40,2019.10.30 22:05:24,2019.10.31,第三週
52位,力士,?闇影之焱?,01:41.50,2019.10.30 14:22:16,2019.10.31,第三週
52位,槍擊士,慾未眠,01:47.80,2019.10.30 22:19:55,2019.10.31,第三週
52位,弓箭手,揮劍?斷天涯,02:23.80,2019.10.30 21:42:17,2019.10.31,第三週
53位,劍士,閰寂,00:41.80,2019.10.31 03:33:14,2019.10.31,第三週
53位,召喚師,小小小小布袋,01:05.80,2019.10.30 18:52:49,2019.10.31,第三週
53位,拳士,鯨嶼,01:06.10,2019.10.30 17:31:40,2019.10.31,第三週
53位,鬥士,且歌且行且癲狂,01:14.40,2019.10.30 23:17:37,2019.10.31,第三週
53位,燐劍士,o0羽瀨川璃玥0o,01:15.80,2019.10.30 23:49:25,2019.10.31,第三週
53位,咒術師,萌點,01:17.70,2019.10.30 23:10:27,2019.10.31,第三週
