名次,職業,角色名稱,討伐完成時間,記錄更新時間,結算日期,週次
9位,拳士,得罪了方丈還敢跑,00:13.20,2019.11.10 13:42:11,2019.11.13,第四週
9位,鬥士,孀笙,00:13.20,2019.11.12 16:50:29,2019.11.13,第四週
9位,弓箭手,?拉媞琺,00:13.30,2019.11.06 20:38:50,2019.11.13,第四週
9位,咒術師,上官湘玲,00:13.80,2019.11.10 20:55:41,2019.11.13,第四週
9位,燐劍士,88在草原上轉圈圈,00:16.30,2019.11.11 23:29:45,2019.11.13,第四週
9位,槍擊士,?LiK,00:17.40,2019.11.09 18:00:59,2019.11.13,第四週
9位,力士,黑雪幸,00:24.80,2019.11.09 09:48:27,2019.11.13,第四週
9位,刺客,妲己?狐,00:32.50,2019.11.12 13:48:42,2019.11.13,第四週
9位,乾坤士,即白,00:34.10,2019.11.06 18:58:12,2019.11.13,第四週
10位,劍士,鬼綾霄,00:08.80,2019.11.13 01:28:37,2019.11.13,第四週
10位,召喚師,羽熙?歐吼OvOb,00:12.10,2019.11.10 01:08:20,2019.11.13,第四週
10位,拳士,Ruler?,00:13.30,2019.11.09 17:11:32,2019.11.13,第四週
10位,鬥士,?洛,00:13.30,2019.11.08 18:40:28,2019.11.13,第四週
10位,弓箭手,哈庫菈瑪躂躂,00:14.30,2019.11.13 02:16:42,2019.11.13,第四週
10位,咒術師,侜張,00:14.30,2019.11.12 07:57:09,2019.11.13,第四週
10位,氣功士,天璇?,00:14.40,2019.11.12 22:29:28,2019.11.13,第四週
10位,燐劍士,小舞劍?,00:17.30,2019.11.13 00:17:44,2019.11.13,第四週
10位,槍擊士,?小肥?,00:17.50,2019.11.13 02:00:25,2019.11.13,第四週
10位,力士,阿鬼匠,00:24.80,2019.11.12 12:22:45,2019.11.13,第四週
10位,刺客,狄世,00:32.80,2019.11.11 01:12:39,2019.11.13,第四週
10位,乾坤士,克克星,00:34.80,2019.11.12 19:19:37,2019.11.13,第四週
11位,劍士,你了解我的明白嗎,00:08.90,2019.11.13 01:36:54,2019.11.13,第四週
11位,召喚師,小彌?,00:12.20,2019.11.12 16:19:41,2019.11.13,第四週
11位,鬥士,楊宵,00:13.30,2019.11.10 15:37:54,2019.11.13,第四週
11位,拳士,擋我一百招,00:13.70,2019.11.08 00:24:09,2019.11.13,第四週
11位,咒術師,名雪喵喵,00:14.40,2019.11.08 16:34:05,2019.11.13,第四週
11位,氣功士,?小肥鏡,00:14.70,2019.11.11 18:45:16,2019.11.13,第四週
11位,弓箭手,?緋雨,00:15.60,2019.11.12 00:22:21,2019.11.13,第四週
11位,槍擊士,你媽?,00:18.0,2019.11.13 00:41:49,2019.11.13,第四週
11位,燐劍士,HunterMNY,00:18.80,2019.11.13 00:18:47,2019.11.13,第四週
11位,力士,孤?,00:25.40,2019.11.13 01:37:23,2019.11.13,第四週
11位,刺客,璇兒?,00:34.30,2019.11.13 02:37:26,2019.11.13,第四週
11位,乾坤士,百裂肉球,00:37.60,2019.11.13 02:19:18,2019.11.13,第四週
12位,劍士,秋?痕,00:09.0,2019.11.12 08:54:18,2019.11.13,第四週
12位,召喚師,MissXuan,00:12.90,2019.11.13 03:21:47,2019.11.13,第四週
12位,拳士,川榷,00:13.80,2019.11.11 02:43:06,2019.11.13,第四週
12位,鬥士,素鳶輕暖畫涼箏,00:14.20,2019.11.13 03:58:11,2019.11.13,第四週
12位,氣功士,空拍,00:14.70,2019.11.12 23:36:35,2019.11.13,第四週
12位,咒術師,六?御息所,00:14.80,2019.11.13 01:42:43,2019.11.13,第四週
12位,弓箭手,魔徒,00:17.70,2019.11.12 17:40:24,2019.11.13,第四週
12位,槍擊士,三發裝子彈,00:18.70,2019.11.12 20:30:45,2019.11.13,第四週
12位,燐劍士,柒撚懵懵,00:19.10,2019.11.10 14:32:27,2019.11.13,第四週
12位,力士,芭蒂亞,00:27.20,2019.11.10 20:43:19,2019.11.13,第四週
12位,刺客,JusticeMem,00:34.40,2019.11.12 02:05:48,2019.11.13,第四週
12位,乾坤士,方米,00:38.60,2019.11.12 21:40:34,2019.11.13,第四週
13位,劍士,Sazabi,00:09.0,2019.11.12 21:42:25,2019.11.13,第四週
13位,召喚師,紗兒的小豬豬,00:13.50,2019.11.11 19:20:17,2019.11.13,第四週
13位,拳士,伊璃?,00:13.80,2019.11.12 00:31:00,2019.11.13,第四週
13位,鬥士,雅卡緹亞,00:15.0,2019.11.13 03:52:44,2019.11.13,第四週
13位,咒術師,紫格格,00:15.80,2019.11.10 15:36:46,2019.11.13,第四週
13位,氣功士,風嵐之翼,00:16.40,2019.11.06 13:34:49,2019.11.13,第四週
13位,弓箭手,冷??,00:18.10,2019.11.09 20:07:07,2019.11.13,第四週
13位,槍擊士,?青羽梟,00:19.90,2019.11.09 18:11:25,2019.11.13,第四週
13位,燐劍士,Treasure?麥,00:22.60,2019.11.07 18:25:39,2019.11.13,第四週
13位,力士,西狼GOOD?桃,00:27.30,2019.11.13 00:49:48,2019.11.13,第四週
13位,刺客,財政部,00:34.60,2019.11.12 11:37:34,2019.11.13,第四週
13位,乾坤士,青蘋芙姬,00:42.50,2019.11.06 20:58:53,2019.11.13,第四週
14位,劍士,BestJnK,00:09.60,2019.11.10 16:29:11,2019.11.13,第四週
14位,拳士,諾羽,00:14.30,2019.11.10 22:02:47,2019.11.13,第四週
14位,召喚師,庫洛司,00:15.90,2019.11.11 20:34:54,2019.11.13,第四週
14位,咒術師,HLHope,00:16.40,2019.11.10 11:58:21,2019.11.13,第四週
14位,鬥士,小胖次?,00:16.60,2019.11.12 18:47:21,2019.11.13,第四週
14位,氣功士,無關愛情,00:18.10,2019.11.06 18:44:06,2019.11.13,第四週
14位,槍擊士,玖伊,00:23.80,2019.11.12 21:54:27,2019.11.13,第四週
14位,燐劍士,來砍我?,00:24.90,2019.11.10 21:26:39,2019.11.13,第四週
14位,力士,小高冷?,00:27.50,2019.11.13 00:52:07,2019.11.13,第四週
14位,弓箭手,茉娜德,00:32.70,2019.11.13 00:11:14,2019.11.13,第四週
14位,刺客,紫星夜影,00:37.20,2019.11.11 14:27:59,2019.11.13,第四週
14位,乾坤士,味噌湯?,00:51.10,2019.11.07 21:01:03,2019.11.13,第四週
15位,劍士,?貓貓,00:10.60,2019.11.12 21:44:50,2019.11.13,第四週
15位,拳士,Zhengge117,00:14.50,2019.11.12 22:22:36,2019.11.13,第四週
15位,召喚師,神龍?,00:17.60,2019.11.12 23:07:07,2019.11.13,第四週
15位,咒術師,?妍,00:18.20,2019.11.06 16:17:09,2019.11.13,第四週
15位,鬥士,?大菊花,00:18.70,2019.11.13 01:09:55,2019.11.13,第四週
15位,氣功士,冰糖糖?,00:22.60,2019.11.11 22:57:52,2019.11.13,第四週
15位,槍擊士,芸之?,00:26.0,2019.11.10 12:10:35,2019.11.13,第四週
15位,燐劍士,遊星躑躅,00:29.50,2019.11.08 19:25:07,2019.11.13,第四週
15位,力士,紫楓凜,00:29.60,2019.11.12 11:39:29,2019.11.13,第四週
15位,弓箭手,千??,00:34.30,2019.11.08 00:51:16,2019.11.13,第四週
15位,刺客,?臭跩貓,00:42.40,2019.11.12 01:50:41,2019.11.13,第四週
15位,乾坤士,多麗米亞,00:52.0,2019.11.08 22:15:13,2019.11.13,第四週
16位,劍士,月隱?,00:10.70,2019.11.07 12:29:21,2019.11.13,第四週
16位,拳士,Yuan爻,00:15.10,2019.11.10 11:22:30,2019.11.13,第四週
16位,咒術師,咚踏取蜜,00:19.20,2019.11.07 00:29:39,2019.11.13,第四週
16位,鬥士,叔叔喜歡直接剛正面,00:20.40,2019.11.12 23:32:50,2019.11.13,第四週
16位,召喚師,點心?,00:21.20,2019.11.06 23:49:44,2019.11.13,第四週
16位,氣功士,詩情,00:23.0,2019.11.08 19:06:00,2019.11.13,第四週
16位,槍擊士,煌舞極憶,00:26.70,2019.11.10 01:54:50,2019.11.13,第四週
16位,燐劍士,小白?,00:29.90,2019.11.12 15:23:15,2019.11.13,第四週
16位,力士,語芯妍,00:31.0,2019.11.12 17:50:29,2019.11.13,第四週
16位,弓箭手,老娘錢多開豐田錢少開寶馬,00:35.30,2019.11.10 20:41:24,2019.11.13,第四週
16位,刺客,宇佐見蓮子,00:43.20,2019.11.12 01:17:32,2019.11.13,第四週
16位,乾坤士,喵喵蟲咖波,00:53.20,2019.11.11 21:38:07,2019.11.13,第四週
17位,劍士,同性才是人間真愛?,00:11.10,2019.11.07 12:57:02,2019.11.13,第四週
17位,拳士,Sajni,00:16.80,2019.11.13 01:33:02,2019.11.13,第四週
17位,鬥士,一姝兒,00:20.60,2019.11.12 03:22:01,2019.11.13,第四週
17位,咒術師,脆皮巧克力,00:20.80,2019.11.13 02:27:05,2019.11.13,第四週
17位,召喚師,魅?小豬,00:22.0,2019.11.10 00:12:16,2019.11.13,第四週
17位,氣功士,咕?,00:24.50,2019.11.12 15:20:13,2019.11.13,第四週
17位,槍擊士,冰冬a囝仔?,00:29.10,2019.11.11 02:58:37,2019.11.13,第四週
17位,燐劍士,易利信,00:31.0,2019.11.12 07:14:13,2019.11.13,第四週
17位,力士,出手不留情,00:32.40,2019.11.11 23:29:29,2019.11.13,第四週
17位,弓箭手,寂靜子?,00:37.10,2019.11.10 21:44:53,2019.11.13,第四週
17位,刺客,江楓恪,00:45.40,2019.11.12 23:51:27,2019.11.13,第四週
17位,乾坤士,再平凡?月依舊限量版,00:54.80,2019.11.06 19:49:06,2019.11.13,第四週
18位,劍士,緋穆晨芯?,00:11.20,2019.11.10 19:25:23,2019.11.13,第四週
18位,拳士,月光琵琶曲,00:17.40,2019.11.09 13:20:01,2019.11.13,第四週
18位,咒術師,小雨璃,00:21.70,2019.11.09 14:08:56,2019.11.13,第四週
18位,鬥士,匚弟?,00:21.90,2019.11.06 23:02:23,2019.11.13,第四週
18位,召喚師,冰欣玥,00:23.30,2019.11.07 19:58:30,2019.11.13,第四週
18位,氣功士,隔壁小生,00:26.10,2019.11.09 11:51:08,2019.11.13,第四週
18位,槍擊士,茶?,00:32.60,2019.11.08 20:04:59,2019.11.13,第四週
18位,力士,蜜蜂哥哥,00:33.20,2019.11.10 20:59:25,2019.11.13,第四週
18位,燐劍士,?渥斯,00:34.0,2019.11.08 14:11:47,2019.11.13,第四週
18位,弓箭手,蘿莎莉婭?,00:40.40,2019.11.09 00:52:02,2019.11.13,第四週
18位,刺客,智影?,00:45.90,2019.11.11 18:42:04,2019.11.13,第四週
18位,乾坤士,微雨?不思,00:54.90,2019.11.12 21:30:38,2019.11.13,第四週
19位,劍士,九軍?,00:11.50,2019.11.13 02:29:06,2019.11.13,第四週
19位,拳士,野比大熊,00:19.70,2019.11.06 11:59:29,2019.11.13,第四週
19位,鬥士,NiTaMaB,00:22.10,2019.11.06 19:30:29,2019.11.13,第四週
19位,咒術師,夢醒淑芬?,00:24.70,2019.11.10 02:24:43,2019.11.13,第四週
19位,召喚師,池內亞也,00:25.90,2019.11.09 01:16:24,2019.11.13,第四週
19位,氣功士,o寒江雪o,00:28.70,2019.11.12 18:28:01,2019.11.13,第四週
19位,燐劍士,青陌?,00:34.10,2019.11.08 20:21:46,2019.11.13,第四週
19位,力士,莫知名,00:34.80,2019.11.11 01:46:00,2019.11.13,第四週
19位,槍擊士,蒼瑩,00:37.70,2019.11.10 13:20:29,2019.11.13,第四週
19位,弓箭手,嫣雨晴,00:43.90,2019.11.08 13:55:22,2019.11.13,第四週
19位,刺客,Xanis,00:46.0,2019.11.12 00:40:33,2019.11.13,第四週
19位,乾坤士,沐雲汐,00:56.90,2019.11.09 14:08:35,2019.11.13,第四週
20位,劍士,花生魷,00:11.80,2019.11.09 13:53:18,2019.11.13,第四週
20位,拳士,聖奇諾,00:22.40,2019.11.06 23:17:59,2019.11.13,第四週
20位,鬥士,侍乂,00:22.60,2019.11.08 23:55:46,2019.11.13,第四週
20位,召喚師,耍廢?,00:26.80,2019.11.12 18:36:20,2019.11.13,第四週
20位,咒術師,佐丹妮,00:27.20,2019.11.12 20:50:06,2019.11.13,第四週
20位,氣功士,空白Cc,00:32.40,2019.11.08 00:53:14,2019.11.13,第四週
20位,燐劍士,零度?,00:34.50,2019.11.07 01:53:47,2019.11.13,第四週
20位,力士,藏鱷,00:34.90,2019.11.07 06:54:11,2019.11.13,第四週
20位,槍擊士,?琰傾絮,00:38.20,2019.11.10 16:48:00,2019.11.13,第四週
20位,刺客,不夠,00:46.20,2019.11.12 23:42:49,2019.11.13,第四週
20位,弓箭手,Calibra,00:48.10,2019.11.10 03:03:38,2019.11.13,第四週
20位,乾坤士,啻夜,00:57.10,2019.11.12 12:30:16,2019.11.13,第四週
21位,劍士,狂眾,00:11.80,2019.11.12 19:00:43,2019.11.13,第四週
21位,鬥士,亞瑟?潘德拉貢,00:22.60,2019.11.11 20:30:09,2019.11.13,第四週
21位,拳士,陸奧十三,00:23.70,2019.11.09 16:54:42,2019.11.13,第四週
21位,召喚師,WinTeR?夢,00:28.0,2019.11.07 21:19:04,2019.11.13,第四週
21位,咒術師,夏雨筠,00:28.60,2019.11.12 20:45:42,2019.11.13,第四週
21位,氣功士,冷豔雪,00:32.60,2019.11.12 01:36:07,2019.11.13,第四週
21位,燐劍士,搖滾可可,00:36.20,2019.11.07 02:13:01,2019.11.13,第四週
21位,力士,?蛋蛋胖,00:38.90,2019.11.10 16:16:43,2019.11.13,第四週
21位,槍擊士,每秒的心跳,00:40.60,2019.11.09 09:13:04,2019.11.13,第四週
21位,刺客,祈月音,00:47.0,2019.11.12 19:58:36,2019.11.13,第四週
21位,弓箭手,Q蔥花Q,00:48.10,2019.11.12 20:00:05,2019.11.13,第四週
21位,乾坤士,楓御千代,00:58.10,2019.11.10 12:08:08,2019.11.13,第四週
22位,劍士,紫戀妮霓,00:12.30,2019.11.11 21:46:02,2019.11.13,第四週
22位,鬥士,蒔繪o,00:24.50,2019.11.12 22:09:44,2019.11.13,第四週
22位,拳士,河漓雪?,00:25.20,2019.11.08 11:59:52,2019.11.13,第四週
22位,召喚師,皓呆魯,00:28.50,2019.11.06 22:10:11,2019.11.13,第四週
22位,咒術師,?妮妮,00:29.0,2019.11.08 23:37:07,2019.11.13,第四週
22位,氣功士,祅賊賊,00:33.90,2019.11.11 20:37:12,2019.11.13,第四週
22位,燐劍士,?秋白,00:38.10,2019.11.07 18:35:14,2019.11.13,第四週
22位,力士,愛??,00:39.40,2019.11.11 04:00:28,2019.11.13,第四週
22位,槍擊士,Hsiu羽,00:41.80,2019.11.11 23:48:25,2019.11.13,第四週
22位,刺客,告?白,00:49.70,2019.11.07 22:40:56,2019.11.13,第四週
22位,弓箭手,弓R小,00:49.90,2019.11.12 23:58:13,2019.11.13,第四週
22位,乾坤士,水果軍艦,00:59.50,2019.11.12 21:19:42,2019.11.13,第四週
23位,劍士,淘兒,00:12.80,2019.11.12 18:23:45,2019.11.13,第四週
23位,鬥士,?雪月,00:24.90,2019.11.12 19:42:24,2019.11.13,第四週
23位,拳士,欣月,00:26.70,2019.11.07 16:34:13,2019.11.13,第四週
23位,召喚師,加沐,00:29.10,2019.11.10 19:01:54,2019.11.13,第四週
23位,咒術師,娜伍思嘉,00:29.70,2019.11.09 17:15:36,2019.11.13,第四週
23位,氣功士,珍妮花?,00:34.90,2019.11.11 16:28:39,2019.11.13,第四週
23位,燐劍士,zLiliTh,00:38.50,2019.11.11 15:32:11,2019.11.13,第四週
23位,力士,米開朗基羅?蒼,00:40.0,2019.11.06 17:44:15,2019.11.13,第四週
23位,槍擊士,清眸,00:42.40,2019.11.10 00:35:42,2019.11.13,第四週
23位,刺客,彎腰看侏儒,00:51.30,2019.11.07 23:49:11,2019.11.13,第四週
23位,弓箭手,O奔波兒灞O,00:55.0,2019.11.08 07:06:54,2019.11.13,第四週
23位,乾坤士,鉯禹,01:00.80,2019.11.09 21:03:59,2019.11.13,第四週
24位,劍士,?蛋?,00:13.30,2019.11.10 18:32:15,2019.11.13,第四週
24位,鬥士,Miss鬥士,00:26.0,2019.11.13 03:31:53,2019.11.13,第四週
24位,拳士,炬?,00:26.90,2019.11.12 01:31:52,2019.11.13,第四週
24位,召喚師,向日葵自走砲,00:29.30,2019.11.11 18:59:04,2019.11.13,第四週
24位,咒術師,冰?湛藍,00:34.10,2019.11.11 19:53:56,2019.11.13,第四週
24位,氣功士,?花舞鳥,00:35.40,2019.11.08 00:18:11,2019.11.13,第四週
24位,燐劍士,靜畫扇,00:39.0,2019.11.07 10:43:28,2019.11.13,第四週
24位,力士,苦瓜絲瓜小黃瓜,00:40.70,2019.11.12 17:18:49,2019.11.13,第四週
24位,槍擊士,左線預備o右線預備,00:43.10,2019.11.09 19:21:48,2019.11.13,第四週
24位,刺客,Aeyko,00:51.40,2019.11.07 23:53:38,2019.11.13,第四週
24位,弓箭手,風殛?星殞,00:58.10,2019.11.10 13:52:06,2019.11.13,第四週
24位,乾坤士,淺野晴川,01:01.30,2019.11.13 01:31:26,2019.11.13,第四週
25位,劍士,草唲?,00:13.70,2019.11.07 20:19:36,2019.11.13,第四週
25位,鬥士,域劍士,00:26.30,2019.11.12 19:17:38,2019.11.13,第四週
25位,拳士,蘿莉?D?香吉士,00:27.40,2019.11.12 22:26:55,2019.11.13,第四週
25位,召喚師,?玥凝雪,00:30.80,2019.11.10 15:24:56,2019.11.13,第四週
25位,咒術師,無盡闇夜,00:34.30,2019.11.06 19:16:51,2019.11.13,第四週
25位,氣功士,Crazy南,00:36.40,2019.11.07 01:50:34,2019.11.13,第四週
25位,燐劍士,巴瑞歐?,00:39.30,2019.11.09 14:27:12,2019.11.13,第四週
25位,槍擊士,丰筠,00:43.70,2019.11.07 14:53:30,2019.11.13,第四週
25位,力士,八木俊典?,00:43.80,2019.11.12 16:52:55,2019.11.13,第四週
25位,刺客,淨鳴,00:52.60,2019.11.09 17:24:11,2019.11.13,第四週
25位,弓箭手,科黛,00:58.50,2019.11.06 22:10:32,2019.11.13,第四週
25位,乾坤士,沁藍,01:06.0,2019.11.12 15:34:11,2019.11.13,第四週
26位,劍士,整天想死的魚,00:13.70,2019.11.09 09:21:49,2019.11.13,第四週
26位,鬥士,醬醬爆,00:27.40,2019.11.06 17:19:33,2019.11.13,第四週
26位,拳士,雅夜,00:27.50,2019.11.07 22:47:13,2019.11.13,第四週
26位,召喚師,起司喵喵,00:31.60,2019.11.10 03:00:28,2019.11.13,第四週
26位,咒術師,?葡萄,00:35.20,2019.11.07 01:24:36,2019.11.13,第四週
26位,氣功士,醉?雨,00:36.50,2019.11.11 18:52:11,2019.11.13,第四週
26位,燐劍士,地球是我捏圓滴,00:40.10,2019.11.12 23:30:47,2019.11.13,第四週
26位,槍擊士,墨川布拉賈,00:43.90,2019.11.11 18:06:20,2019.11.13,第四週
26位,力士,吃飯用碗公,00:44.40,2019.11.12 02:30:02,2019.11.13,第四週
26位,刺客,墨淺伊?,00:52.80,2019.11.06 17:13:02,2019.11.13,第四週
