26位,乾坤士,唏語璦,01:02.30,2019.10.18 20:43:12,2019.10.22,第一週
27位,劍士,凝霜玥舞,00:16.80,2019.10.18 16:25:17,2019.10.22,第一週
27位,鬥士,Me?炙焱,00:30.50,2019.10.16 22:17:51,2019.10.22,第一週
27位,拳士,笨狗?,00:33.10,2019.10.20 23:23:42,2019.10.22,第一週
27位,咒術師,佐丹妮,00:33.60,2019.10.21 11:06:13,2019.10.22,第一週
27位,召喚師,赤瞳?,00:36.20,2019.10.21 00:40:23,2019.10.22,第一週
27位,氣功士,冰糖糖?,00:41.0,2019.10.18 03:19:42,2019.10.22,第一週
27位,燐劍士,豚寶爹,00:43.10,2019.10.20 00:08:10,2019.10.22,第一週
27位,槍擊士,Hsiu羽,00:43.90,2019.10.16 22:34:17,2019.10.22,第一週
27位,力士,奴小小,00:45.80,2019.10.17 22:24:44,2019.10.22,第一週
27位,刺客,智影?,00:55.10,2019.10.16 21:04:28,2019.10.22,第一週
27位,弓箭手,璉?,01:01.10,2019.10.17 18:25:55,2019.10.22,第一週
27位,乾坤士,再平凡?月依舊限量版,01:02.60,2019.10.18 22:16:58,2019.10.22,第一週
28位,劍士,小多?,00:16.90,2019.10.16 17:47:27,2019.10.22,第一週
28位,鬥士,綠茶婊蘿莉,00:32.90,2019.10.19 16:47:41,2019.10.22,第一週
28位,拳士,吾生愿牽?,00:35.10,2019.10.19 11:50:22,2019.10.22,第一週
28位,咒術師,司空青崳,00:36.0,2019.10.19 11:26:25,2019.10.22,第一週
28位,召喚師,鴇兒?,00:36.30,2019.10.20 21:01:13,2019.10.22,第一週
28位,氣功士,無關愛情,00:41.50,2019.10.22 02:12:30,2019.10.22,第一週
28位,燐劍士,煙雨沐歌,00:43.40,2019.10.22 02:26:18,2019.10.22,第一週
28位,槍擊士,每秒的心跳,00:45.10,2019.10.20 16:42:30,2019.10.22,第一週
28位,力士,苦瓜絲瓜小黃瓜,00:46.0,2019.10.17 02:17:25,2019.10.22,第一週
28位,刺客,霸氣雲天,00:55.50,2019.10.21 00:11:25,2019.10.22,第一週
28位,弓箭手,864351,01:02.70,2019.10.18 09:41:29,2019.10.22,第一週
28位,乾坤士,啻夜,01:03.0,2019.10.21 00:31:51,2019.10.22,第一週
29位,劍士,0660,00:17.20,2019.10.17 00:19:25,2019.10.22,第一週
29位,鬥士,瑞穗倚門掀奶,00:33.60,2019.10.17 01:34:09,2019.10.22,第一週
29位,拳士,野比大熊,00:35.30,2019.10.17 16:12:00,2019.10.22,第一週
29位,咒術師,無盡闇夜,00:36.20,2019.10.19 14:48:53,2019.10.22,第一週
29位,召喚師,水語痕,00:36.50,2019.10.16 13:47:34,2019.10.22,第一週
29位,氣功士,風嵐之翼,00:41.70,2019.10.19 00:24:07,2019.10.22,第一週
29位,燐劍士,易利信,00:44.0,2019.10.19 03:38:30,2019.10.22,第一週
29位,槍擊士,茶?,00:45.40,2019.10.18 19:54:36,2019.10.22,第一週
29位,力士,?嗯?,00:47.30,2019.10.16 21:19:03,2019.10.22,第一週
29位,刺客,?身?,00:56.20,2019.10.20 13:53:00,2019.10.22,第一週
29位,弓箭手,Q蔥花Q,01:02.70,2019.10.20 12:50:30,2019.10.22,第一週
29位,乾坤士,蒼禪悠,01:03.30,2019.10.19 23:49:45,2019.10.22,第一週
30位,劍士,?村長,00:17.30,2019.10.16 18:38:43,2019.10.22,第一週
30位,鬥士,夏川銘,00:33.60,2019.10.18 12:32:16,2019.10.22,第一週
30位,拳士,ChaosDemon,00:35.40,2019.10.17 13:22:29,2019.10.22,第一週
30位,召喚師,心玥小狐,00:36.80,2019.10.16 19:47:10,2019.10.22,第一週
30位,咒術師,??智,00:37.50,2019.10.16 23:35:56,2019.10.22,第一週
30位,氣功士,澐綰紗?,00:42.0,2019.10.21 15:40:51,2019.10.22,第一週
30位,燐劍士,孤蘇埕外含三次,00:44.0,2019.10.20 19:25:20,2019.10.22,第一週
30位,槍擊士,遙夕三辰?,00:45.80,2019.10.16 11:28:00,2019.10.22,第一週
30位,力士,?壞壞,00:47.60,2019.10.16 21:14:46,2019.10.22,第一週
30位,刺客,祈月音,00:57.0,2019.10.19 14:22:24,2019.10.22,第一週
30位,弓箭手,十大bug,01:03.70,2019.10.21 15:51:09,2019.10.22,第一週
30位,乾坤士,沫鈴雨,01:06.10,2019.10.16 21:34:27,2019.10.22,第一週
31位,劍士,天眠,00:18.10,2019.10.18 23:25:05,2019.10.22,第一週
31位,鬥士,蒔繪o,00:33.70,2019.10.21 15:02:51,2019.10.22,第一週
31位,拳士,?小肥瓜,00:36.60,2019.10.19 10:32:37,2019.10.22,第一週
31位,召喚師,WinTeR?夢,00:37.30,2019.10.17 19:31:10,2019.10.22,第一週
31位,咒術師,橘子薄荷蘇打,00:37.60,2019.10.19 21:46:07,2019.10.22,第一週
31位,氣功士,尹心兒,00:42.40,2019.10.21 22:06:52,2019.10.22,第一週
31位,燐劍士,異性只為繁衍後代?,00:44.60,2019.10.18 11:12:48,2019.10.22,第一週
31位,槍擊士,伊澤那,00:46.40,2019.10.20 06:40:50,2019.10.22,第一週
31位,力士,黑糖可頌o巴勒,00:48.20,2019.10.16 13:12:56,2019.10.22,第一週
31位,刺客,淨鳴,00:57.40,2019.10.21 21:52:06,2019.10.22,第一週
31位,弓箭手,谷小草,01:04.50,2019.10.18 06:59:08,2019.10.22,第一週
31位,乾坤士,風秤觴,01:06.80,2019.10.21 20:42:52,2019.10.22,第一週
32位,劍士,劍刺無雙,00:18.80,2019.10.17 16:51:29,2019.10.22,第一週
32位,鬥士,熬夜不好建議通宵,00:34.70,2019.10.18 19:09:23,2019.10.22,第一週
32位,拳士,奈伊雷特,00:36.80,2019.10.19 18:58:40,2019.10.22,第一週
32位,召喚師,?煌明月,00:37.40,2019.10.18 00:31:41,2019.10.22,第一週
32位,咒術師,冰?湛藍,00:37.60,2019.10.19 22:58:24,2019.10.22,第一週
32位,氣功士,神?優?,00:42.50,2019.10.17 23:03:51,2019.10.22,第一週
32位,燐劍士,靜畫扇,00:44.80,2019.10.17 18:49:54,2019.10.22,第一週
32位,槍擊士,左線預備o右線預備,00:48.30,2019.10.18 00:56:01,2019.10.22,第一週
32位,力士,八木俊典?,00:48.90,2019.10.17 13:11:03,2019.10.22,第一週
32位,刺客,聖弒,00:59.30,2019.10.21 20:26:07,2019.10.22,第一週
32位,弓箭手,小彩蕍,01:04.70,2019.10.20 21:28:50,2019.10.22,第一週
32位,乾坤士,妍心,01:10.80,2019.10.17 04:24:18,2019.10.22,第一週
33位,劍士,既分高下也決生死,00:19.90,2019.10.18 19:16:23,2019.10.22,第一週
33位,鬥士,楊宵,00:35.50,2019.10.17 10:37:41,2019.10.22,第一週
33位,拳士,尹莿俐?,00:36.80,2019.10.19 23:06:34,2019.10.22,第一週
33位,召喚師,歐緹西斯,00:38.0,2019.10.22 00:15:45,2019.10.22,第一週
33位,咒術師,Hot綠茶,00:38.40,2019.10.16 18:56:33,2019.10.22,第一週
33位,氣功士,?牛牛?,00:43.70,2019.10.19 03:37:48,2019.10.22,第一週
33位,燐劍士,小天?,00:45.20,2019.10.17 09:51:59,2019.10.22,第一週
33位,槍擊士,小壞蛋?,00:48.50,2019.10.19 08:20:21,2019.10.22,第一週
33位,力士,希格德利法,00:49.70,2019.10.16 23:50:14,2019.10.22,第一週
33位,刺客,love?君,01:00.80,2019.10.18 08:59:14,2019.10.22,第一週
33位,弓箭手,蕭憶情,01:06.60,2019.10.16 21:27:53,2019.10.22,第一週
33位,乾坤士,淺野晴川,01:13.0,2019.10.18 06:12:56,2019.10.22,第一週
34位,劍士,?貓貓,00:20.10,2019.10.18 18:57:54,2019.10.22,第一週
34位,鬥士,乂喧嘩乂,00:35.70,2019.10.17 06:10:13,2019.10.22,第一週
34位,拳士,煤礦裡的黑貓,00:36.90,2019.10.16 20:15:00,2019.10.22,第一週
34位,召喚師,皓呆魯,00:38.60,2019.10.20 23:45:22,2019.10.22,第一週
34位,咒術師,?上田村麻呂,00:38.60,2019.10.16 17:31:59,2019.10.22,第一週
34位,氣功士,醬爆雞丁三明治,00:43.90,2019.10.16 13:18:45,2019.10.22,第一週
34位,燐劍士,大菠蘿乂,00:45.50,2019.10.19 10:09:28,2019.10.22,第一週
34位,槍擊士,昕暐,00:49.30,2019.10.16 22:12:06,2019.10.22,第一週
34位,力士,非洲肯尼亞的負二代,00:50.0,2019.10.21 17:26:24,2019.10.22,第一週
34位,刺客,樓心維?,01:01.50,2019.10.16 23:51:28,2019.10.22,第一週
34位,弓箭手,歌岸似聲?,01:07.60,2019.10.22 01:57:51,2019.10.22,第一週
34位,乾坤士,柳丁控,01:13.40,2019.10.20 21:14:17,2019.10.22,第一週
35位,劍士,狪狪,00:20.60,2019.10.20 21:26:09,2019.10.22,第一週
35位,鬥士,一品入神,00:36.20,2019.10.19 12:21:23,2019.10.22,第一週
35位,拳士,幻溟弒閻,00:37.20,2019.10.21 17:33:54,2019.10.22,第一週
35位,召喚師,?熾,00:38.70,2019.10.18 02:14:06,2019.10.22,第一週
35位,咒術師,趴姬,00:39.80,2019.10.18 14:13:50,2019.10.22,第一週
35位,氣功士,小蝸愛吃燒肉飯,00:44.30,2019.10.18 02:46:43,2019.10.22,第一週
35位,燐劍士,萌言萌語,00:46.40,2019.10.18 01:58:37,2019.10.22,第一週
35位,槍擊士,天藍翎,00:49.30,2019.10.19 03:27:17,2019.10.22,第一週
35位,力士,吃飯用碗公,00:50.50,2019.10.16 20:34:23,2019.10.22,第一週
35位,刺客,kapana,01:02.0,2019.10.19 19:37:25,2019.10.22,第一週
35位,弓箭手,漓汐玥,01:08.70,2019.10.18 01:09:36,2019.10.22,第一週
35位,乾坤士,雪戀歌,01:14.60,2019.10.19 13:43:45,2019.10.22,第一週
36位,劍士,君馬惠?,00:20.80,2019.10.16 20:40:45,2019.10.22,第一週
36位,鬥士,?雪月,00:37.40,2019.10.16 22:49:46,2019.10.22,第一週
36位,拳士,紫歆羽,00:38.50,2019.10.18 22:54:16,2019.10.22,第一週
36位,召喚師,芫?,00:39.0,2019.10.20 02:42:27,2019.10.22,第一週
36位,咒術師,阿宅好宅,00:41.60,2019.10.21 18:51:45,2019.10.22,第一週
36位,氣功士,醉?雨,00:44.60,2019.10.19 00:37:19,2019.10.22,第一週
36位,燐劍士,SKY小天,00:47.20,2019.10.21 23:27:12,2019.10.22,第一週
36位,槍擊士,畢格皮娜絲,00:49.30,2019.10.20 16:54:50,2019.10.22,第一週
36位,力士,FuyuumiAi,00:51.10,2019.10.18 19:23:30,2019.10.22,第一週
36位,刺客,紫星夜影,01:02.30,2019.10.18 12:04:40,2019.10.22,第一週
36位,弓箭手,夏雨鴛,01:10.10,2019.10.18 17:38:06,2019.10.22,第一週
36位,乾坤士,李依,01:15.30,2019.10.17 20:15:05,2019.10.22,第一週
37位,劍士,紫戀妮霓,00:20.80,2019.10.21 18:08:26,2019.10.22,第一週
37位,鬥士,愉?,00:37.70,2019.10.21 14:38:35,2019.10.22,第一週
37位,拳士,人生回首一場空,00:38.60,2019.10.18 20:28:41,2019.10.22,第一週
37位,召喚師,西西里亞,00:39.30,2019.10.16 20:24:09,2019.10.22,第一週
37位,咒術師,鳳梨酥旺,00:41.80,2019.10.17 10:21:47,2019.10.22,第一週
37位,氣功士,靜秋,00:44.70,2019.10.21 08:22:24,2019.10.22,第一週
37位,燐劍士,大份米粉,00:47.50,2019.10.17 18:00:35,2019.10.22,第一週
37位,槍擊士,墨川布拉賈,00:49.50,2019.10.18 02:52:24,2019.10.22,第一週
37位,力士,再平凡?龍依舊限量版,00:51.50,2019.10.17 20:57:14,2019.10.22,第一週
37位,刺客,Xiao水月,01:02.40,2019.10.17 16:46:26,2019.10.22,第一週
37位,弓箭手,LemonCat,01:11.0,2019.10.18 14:00:10,2019.10.22,第一週
37位,乾坤士,微雨?不思,01:16.50,2019.10.21 20:46:53,2019.10.22,第一週
38位,劍士,葉楓天,00:21.20,2019.10.18 11:14:07,2019.10.22,第一週
38位,鬥士,阿剎弭?,00:37.80,2019.10.21 00:18:46,2019.10.22,第一週
38位,拳士,慕蓉鳳翔,00:39.0,2019.10.20 08:35:42,2019.10.22,第一週
38位,召喚師,Aileen怷,00:39.50,2019.10.17 17:17:19,2019.10.22,第一週
38位,咒術師,Kui奎o,00:42.40,2019.10.17 12:36:07,2019.10.22,第一週
38位,氣功士,阡璃墨,00:44.90,2019.10.17 01:48:12,2019.10.22,第一週
38位,燐劍士,邪日,00:47.80,2019.10.17 20:03:24,2019.10.22,第一週
38位,槍擊士,丰筠,00:49.50,2019.10.18 17:37:29,2019.10.22,第一週
38位,力士,沒過耶,00:53.10,2019.10.16 19:11:00,2019.10.22,第一週
38位,刺客,彎腰看侏儒,01:02.80,2019.10.20 12:38:50,2019.10.22,第一週
38位,弓箭手,冬彌南次郎,01:12.60,2019.10.20 12:37:17,2019.10.22,第一週
38位,乾坤士,雪?,01:17.0,2019.10.20 22:11:12,2019.10.22,第一週
39位,劍士,珞依依,00:22.0,2019.10.21 11:40:38,2019.10.22,第一週
39位,鬥士,晴空?,00:38.10,2019.10.16 13:11:59,2019.10.22,第一週
39位,拳士,櫻渚梨央,00:40.10,2019.10.21 02:36:14,2019.10.22,第一週
39位,召喚師,綰褵,00:40.20,2019.10.16 19:09:00,2019.10.22,第一週
39位,咒術師,?金艾嚴,00:43.0,2019.10.17 23:31:25,2019.10.22,第一週
39位,氣功士,丹妮莉絲卡麗熙,00:45.10,2019.10.22 00:16:30,2019.10.22,第一週
39位,燐劍士,櫻o羽淚,00:48.0,2019.10.20 22:42:51,2019.10.22,第一週
39位,槍擊士,國民女神?,00:49.70,2019.10.18 19:42:14,2019.10.22,第一週
39位,力士,老甕OuO,00:53.50,2019.10.19 16:14:58,2019.10.22,第一週
39位,刺客,椎名雪,01:04.60,2019.10.18 18:58:52,2019.10.22,第一週
39位,弓箭手,噴花?,01:13.20,2019.10.19 03:01:55,2019.10.22,第一週
39位,乾坤士,淺藍風華,01:17.20,2019.10.19 14:26:22,2019.10.22,第一週
40位,劍士,薰薰子,00:22.10,2019.10.21 16:43:42,2019.10.22,第一週
40位,鬥士,小八o姈,00:38.30,2019.10.16 19:14:18,2019.10.22,第一週
40位,拳士,皇小悠,00:40.40,2019.10.21 20:20:46,2019.10.22,第一週
40位,召喚師,軒轅夜霜,00:40.40,2019.10.18 21:38:45,2019.10.22,第一週
40位,咒術師,嫣樺,00:43.20,2019.10.17 19:01:36,2019.10.22,第一週
40位,氣功士,CoffeeYo,00:45.50,2019.10.16 14:29:48,2019.10.22,第一週
40位,燐劍士,?丸,00:48.20,2019.10.19 10:05:52,2019.10.22,第一週
40位,槍擊士,李羽,00:49.90,2019.10.18 11:16:48,2019.10.22,第一週
40位,力士,JASON,00:53.80,2019.10.21 18:26:13,2019.10.22,第一週
40位,刺客,墨淺伊?,01:05.0,2019.10.21 13:06:24,2019.10.22,第一週
40位,弓箭手,科黛,01:15.0,2019.10.18 19:30:28,2019.10.22,第一週
40位,乾坤士,古語有云有功夫無懦夫,01:18.0,2019.10.20 10:43:08,2019.10.22,第一週
41位,劍士,尋沫雨悠,00:22.20,2019.10.18 20:30:01,2019.10.22,第一週
41位,鬥士,小?囡囡,00:38.40,2019.10.20 12:08:25,2019.10.22,第一週
41位,拳士,妃?亞,00:40.50,2019.10.20 16:42:47,2019.10.22,第一週
41位,召喚師,小甜餅ouo,00:40.70,2019.10.19 22:44:44,2019.10.22,第一週
41位,咒術師,爪爪Babe,00:43.20,2019.10.19 00:28:07,2019.10.22,第一週
41位,氣功士,?蒼若水,00:45.60,2019.10.20 01:17:40,2019.10.22,第一週
41位,燐劍士,?Nk葉落,00:48.40,2019.10.16 12:38:44,2019.10.22,第一週
41位,槍擊士,花傲雪,00:49.90,2019.10.18 23:05:23,2019.10.22,第一週
41位,力士,幻龍痕,00:54.0,2019.10.17 19:24:15,2019.10.22,第一週
41位,刺客,似若水無痕,01:06.50,2019.10.18 03:38:13,2019.10.22,第一週
41位,弓箭手,粉色小公舉大囧哥,01:15.0,2019.10.21 23:21:40,2019.10.22,第一週
41位,乾坤士,練練百分百,01:19.30,2019.10.19 01:46:26,2019.10.22,第一週
42位,劍士,一窺葉而知秋,00:22.70,2019.10.22 02:55:31,2019.10.22,第一週
42位,鬥士,肆傑?,00:38.40,2019.10.20 17:42:29,2019.10.22,第一週
42位,拳士,超級全家桶,00:40.60,2019.10.17 14:56:56,2019.10.22,第一週
42位,召喚師,Shuboo,00:41.30,2019.10.19 19:28:59,2019.10.22,第一週
42位,咒術師,脆皮巧克力,00:44.80,2019.10.16 11:33:14,2019.10.22,第一週
42位,氣功士,Shary?,00:46.0,2019.10.21 11:20:49,2019.10.22,第一週
42位,燐劍士,飛沙風中轉,00:48.60,2019.10.16 14:01:36,2019.10.22,第一週
42位,槍擊士,x喧嘩x,00:50.70,2019.10.17 08:20:04,2019.10.22,第一週
42位,力士,只愛北鼻,00:54.40,2019.10.21 09:59:18,2019.10.22,第一週
42位,刺客,一個小小的刺客,01:09.40,2019.10.19 21:52:09,2019.10.22,第一週
42位,弓箭手,揪揪妹,01:16.40,2019.10.21 23:01:31,2019.10.22,第一週
42位,乾坤士,宗痛好酸林韓媾茹,01:19.80,2019.10.20 21:53:18,2019.10.22,第一週
43位,劍士,蔥燒牛肉滅,00:22.80,2019.10.20 12:41:21,2019.10.22,第一週
43位,鬥士,Skr辣台妹騷底,00:39.50,2019.10.21 23:30:13,2019.10.22,第一週
43位,召喚師,萌其D魯夫,00:41.40,2019.10.21 00:58:53,2019.10.22,第一週
43位,拳士,炬?,00:41.50,2019.10.17 23:09:03,2019.10.22,第一週
43位,咒術師,弁索崗武郎,00:45.10,2019.10.21 23:26:49,2019.10.22,第一週
43位,氣功士,白先勇,00:46.10,2019.10.18 01:45:37,2019.10.22,第一週
43位,燐劍士,星山吼兒,00:49.10,2019.10.20 11:47:25,2019.10.22,第一週
43位,槍擊士,甯鱈,00:50.80,2019.10.16 12:06:44,2019.10.22,第一週
43位,力士,魔羯渣男?,00:55.80,2019.10.18 22:16:05,2019.10.22,第一週
43位,刺客,?水水布蕾?,01:11.40,2019.10.17 19:52:54,2019.10.22,第一週
43位,弓箭手,?情,01:16.50,2019.10.18 19:28:31,2019.10.22,第一週
43位,乾坤士,p喧嘩q,01:20.60,2019.10.17 07:55:17,2019.10.22,第一週
44位,劍士,巨乳人妻?,00:22.90,2019.10.21 21:20:25,2019.10.22,第一週
44位,鬥士,我的命刻妳的名?,00:39.80,2019.10.19 12:08:55,2019.10.22,第一週
44位,召喚師,燐星喚月冥,00:41.60,2019.10.20 16:43:29,2019.10.22,第一週
44位,拳士,勃起天尊?瘋狗吉娃娃,00:41.80,2019.10.18 22:21:25,2019.10.22,第一週
44位,咒術師,遙夢雲,00:45.20,2019.10.17 10:08:11,2019.10.22,第一週
44位,氣功士,霄嵐,00:46.20,2019.10.18 23:11:19,2019.10.22,第一週
44位,燐劍士,啤酒海,00:49.30,2019.10.20 19:16:14,2019.10.22,第一週
44位,槍擊士,colmannnnn,00:51.60,2019.10.16 22:54:44,2019.10.22,第一週
44位,力士,誘惑幻影,00:56.50,2019.10.21 17:27:19,2019.10.22,第一週
44位,刺客,櫻雪魅影,01:11.50,2019.10.17 19:57:53,2019.10.22,第一週
44位,弓箭手,傻眼貓咪?,01:17.0,2019.10.20 15:52:27,2019.10.22,第一週
44位,乾坤士,天晴薯薯,01:21.90,2019.10.17 10:56:04,2019.10.22,第一週
45位,劍士,洛雙,00:23.10,2019.10.19 23:50:22,2019.10.22,第一週
45位,鬥士,昊沄,00:39.80,2019.10.19 14:49:12,2019.10.22,第一週
45位,召喚師,肥?兔仔,00:41.90,2019.10.17 03:15:27,2019.10.22,第一週
45位,拳士,蒟蒻冰茶o,00:42.50,2019.10.16 20:24:29,2019.10.22,第一週
45位,咒術師,kitome,00:45.30,2019.10.17 00:29:34,2019.10.22,第一週
45位,氣功士,寒暑六訣翠蘿寒,00:47.10,2019.10.21 22:00:56,2019.10.22,第一週
45位,燐劍士,彩雲港港灣總幹事,00:49.60,2019.10.17 16:51:46,2019.10.22,第一週
45位,槍擊士,凌羽兒,00:52.20,2019.10.21 04:30:26,2019.10.22,第一週
45位,力士,玄煌破?陣,00:57.10,2019.10.16 23:34:38,2019.10.22,第一週
45位,刺客,米娜瓦,01:11.70,2019.10.20 20:30:12,2019.10.22,第一週
45位,弓箭手,O奔波兒灞O,01:20.10,2019.10.18 06:36:06,2019.10.22,第一週
45位,乾坤士,酸溜溜,01:22.70,2019.10.18 20:39:53,2019.10.22,第一週
46位,劍士,真夜?,00:23.20,2019.10.16 15:35:57,2019.10.22,第一週
46位,鬥士,安排?,00:41.20,2019.10.17 14:13:51,2019.10.22,第一週
46位,召喚師,夜不能寐,00:42.0,2019.10.18 20:07:53,2019.10.22,第一週
46位,拳士,蘿莉?D?香吉士,00:42.70,2019.10.18 13:04:00,2019.10.22,第一週
46位,咒術師,KeAi咘o,00:45.30,2019.10.17 18:56:24,2019.10.22,第一週
46位,氣功士,蒼秀樹,00:47.20,2019.10.16 22:37:44,2019.10.22,第一週
46位,燐劍士,烠玥,00:50.20,2019.10.21 23:54:21,2019.10.22,第一週
46位,槍擊士,汐渃芷,00:52.50,2019.10.17 11:46:10,2019.10.22,第一週
46位,力士,515253,00:57.30,2019.10.17 14:24:38,2019.10.22,第一週
46位,刺客,羽瀧?,01:11.80,2019.10.18 00:19:23,2019.10.22,第一週
46位,弓箭手,穗薇,01:20.20,2019.10.19 00:03:54,2019.10.22,第一週
46位,乾坤士,傲嬌雨,01:24.70,2019.10.21 12:30:04,2019.10.22,第一週
47位,劍士,熊孩子?,00:23.30,2019.10.17 20:14:32,2019.10.22,第一週
47位,鬥士,雀雀小豬排,00:41.40,2019.10.16 21:09:40,2019.10.22,第一週
47位,召喚師,蘋果悠,00:42.10,2019.10.18 20:56:21,2019.10.22,第一週
47位,拳士,河漓雪?,00:43.0,2019.10.16 13:32:29,2019.10.22,第一週
47位,咒術師,伝野?,00:45.50,2019.10.18 10:48:19,2019.10.22,第一週
47位,氣功士,琉璃幻楓,00:47.40,2019.10.20 02:09:32,2019.10.22,第一週
47位,燐劍士,愛耍劍的小女孩,00:50.40,2019.10.16 22:53:13,2019.10.22,第一週
47位,槍擊士,雪梨岩燒小排,00:52.80,2019.10.16 15:32:10,2019.10.22,第一週
47位,力士,娜寶,00:57.30,2019.10.20 12:20:23,2019.10.22,第一週
47位,刺客,浪子國際,01:12.10,2019.10.21 01:08:37,2019.10.22,第一週
47位,弓箭手,?赤熱,01:20.20,2019.10.21 09:49:42,2019.10.22,第一週
47位,乾坤士,名字好難想二二,01:24.90,2019.10.16 23:36:30,2019.10.22,第一週
48位,劍士,Psyche小安,00:24.0,2019.10.17 18:29:48,2019.10.22,第一週
48位,召喚師,羽熙?歐吼OvOb,00:42.20,2019.10.18 18:51:04,2019.10.22,第一週
48位,鬥士,煙花玲,00:42.40,2019.10.16 17:30:10,2019.10.22,第一週
48位,拳士,杰奧斯,00:43.20,2019.10.21 21:47:05,2019.10.22,第一週
48位,咒術師,?藍,00:47.0,2019.10.18 02:26:25,2019.10.22,第一週
48位,氣功士,狐喵喵,00:47.60,2019.10.21 20:32:41,2019.10.22,第一週
48位,燐劍士,地球是我捏圓滴,00:50.40,2019.10.22 00:04:09,2019.10.22,第一週
48位,槍擊士,女乃奚隹,00:53.60,2019.10.18 12:39:38,2019.10.22,第一週
48位,力士,百煉鋼繞指柔,00:57.40,2019.10.21 19:30:14,2019.10.22,第一週
48位,刺客,冰瑀璃,01:12.40,2019.10.19 23:15:40,2019.10.22,第一週
48位,弓箭手,果糖UwU,01:20.70,2019.10.19 20:45:03,2019.10.22,第一週
48位,乾坤士,沁藍,01:25.50,2019.10.18 05:45:46,2019.10.22,第一週
49位,劍士,殺殺,00:24.50,2019.10.19 09:13:17,2019.10.22,第一週
49位,召喚師,憐翊?,00:42.30,2019.10.16 13:18:40,2019.10.22,第一週
49位,鬥士,哦齁?,00:42.40,2019.10.16 19:27:42,2019.10.22,第一週
49位,拳士,軒轅輕舞,00:43.30,2019.10.16 20:31:51,2019.10.22,第一週
49位,咒術師,龍柏霆雲,00:47.10,2019.10.17 18:16:14,2019.10.22,第一週
49位,氣功士,o桔瑀琋o,00:48.10,2019.10.18 11:14:35,2019.10.22,第一週
49位,燐劍士,易子星,00:50.90,2019.10.20 18:23:07,2019.10.22,第一週
49位,槍擊士,啾蹦蹦,00:54.40,2019.10.21 23:36:04,2019.10.22,第一週
49位,力士,暖子,00:58.60,2019.10.16 18:32:01,2019.10.22,第一週
49位,刺客,孤虎,01:12.50,2019.10.17 00:17:57,2019.10.22,第一週
49位,弓箭手,黑帝絲,01:20.80,2019.10.19 13:30:04,2019.10.22,第一週
49位,乾坤士,水哥仔,01:26.20,2019.10.17 21:13:51,2019.10.22,第一週
50位,劍士,云淡?,00:24.70,2019.10.17 21:12:15,2019.10.22,第一週
50位,召喚師,悠璃?,00:43.0,2019.10.16 11:17:34,2019.10.22,第一週
50位,鬥士,御冷彌迦,00:43.30,2019.10.19 00:21:01,2019.10.22,第一週
50位,拳士,百草糖,00:44.20,2019.10.18 00:21:31,2019.10.22,第一週
50位,咒術師,李奧納多?卡,00:47.30,2019.10.18 00:40:14,2019.10.22,第一週
50位,氣功士,小半拍?,00:49.0,2019.10.19 16:47:57,2019.10.22,第一週
50位,燐劍士,伊薩靖,00:51.10,2019.10.20 15:10:38,2019.10.22,第一週
50位,槍擊士,漱?,00:54.70,2019.10.17 22:21:42,2019.10.22,第一週
50位,力士,LiLJon?,01:00.30,2019.10.18 01:19:10,2019.10.22,第一週
50位,刺客,夢之碎片,01:12.70,2019.10.22 00:09:59,2019.10.22,第一週
50位,弓箭手,阿爾特彌斯,01:21.0,2019.10.17 03:10:34,2019.10.22,第一週
50位,乾坤士,毒奶危危,01:26.40,2019.10.20 02:13:55,2019.10.22,第一週
51位,劍士,未?醒,00:24.90,2019.10.19 15:30:26,2019.10.22,第一週
51位,召喚師,小姐姐?,00:43.10,2019.10.20 19:37:56,2019.10.22,第一週
51位,鬥士,開始斬首人物,00:43.60,2019.10.20 19:33:50,2019.10.22,第一週
51位,拳士,Elena,00:44.50,2019.10.17 15:47:52,2019.10.22,第一週
51位,咒術師,蕾小凌o,00:47.30,2019.10.19 00:12:44,2019.10.22,第一週
51位,氣功士,金色紅茶,00:49.80,2019.10.20 18:15:34,2019.10.22,第一週
51位,燐劍士,唷齁?,00:51.30,2019.10.21 19:16:46,2019.10.22,第一週
51位,槍擊士,虹?机?网???八千,00:55.50,2019.10.19 21:59:16,2019.10.22,第一週
51位,力士,RockRose,01:01.0,2019.10.17 16:29:33,2019.10.22,第一週
51位,刺客,吶吶,01:13.10,2019.10.18 00:42:13,2019.10.22,第一週
51位,弓箭手,?射臉,01:21.30,2019.10.16 15:52:37,2019.10.22,第一週
51位,乾坤士,顏值?超萌?Erics,01:26.50,2019.10.16 12:02:47,2019.10.22,第一週
52位,劍士,木槿?,00:25.0,2019.10.16 19:54:10,2019.10.22,第一週
52位,鬥士,魚魚不能烤,00:43.90,2019.10.21 20:13:59,2019.10.22,第一週
52位,召喚師,芘涵,00:44.60,2019.10.16 13:58:24,2019.10.22,第一週
52位,拳士,古怪的非法字符,00:44.90,2019.10.21 19:57:43,2019.10.22,第一週
52位,咒術師,Su韋?,00:47.40,2019.10.16 13:37:40,2019.10.22,第一週
52位,氣功士,Destiny運命,00:49.90,2019.10.19 23:03:29,2019.10.22,第一週
52位,燐劍士,弒月舞翼,00:51.70,2019.10.16 23:51:50,2019.10.22,第一週
52位,槍擊士,清眸,00:55.70,2019.10.17 22:42:30,2019.10.22,第一週
